Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,cell_type,Normalized_Name
34201209093_sort.swc,5752,258361000.0,3,237,475,239,322330.0,156290.0,114609,950.191,1834500.0,5851270000.0,4669840000000.0,229107.0,326740.0,96,0.919451,11.1074,0.847353,106.331,95.6892,1.28178,,34201209093
3183208409_sort.swc,31542,256647000.0,3,2503,5017,2515,588570.0,855202.0,173910,507.995,9556520.0,15608900000.0,6095030000000.0,723763.0,844143.0,594,0.935055,5.28682,0.858733,100.201,94.2658,1.79376,,3183208409
1726992888_sort.swc,47830,162154000.0,4,3759,7533,3775,486620.0,506784.0,174306,478.387,14508100.0,22003300000.0,6045500000000.0,328572.0,451352.0,285,0.926896,5.34926,0.834204,100.703,94.9072,1.76931,,1726992888
73779218043_sort.swc,1398,104348000.0,3,29,59,31,107520.0,175740.0,47355,1249.84,460585.0,1958120000.0,1514050000000.0,133205.0,184975.0,14,0.92071,22.678,0.921424,101.765,89.0923,1.19902,,73779218043
3910936874_sort.swc,74099,179979000.0,3,5901,11820,5920,1030750.0,848444.0,174372,477.082,22366800.0,34028700000.0,9277260000000.0,907706.0,1078100.0,428,0.922699,5.26887,0.83861,100.634,94.5891,2.06494,,3910936874
67062949299_sort.swc,3414,56897900.0,4,204,411,208,74880.0,139930.0,23628,531.307,1051890.0,1794970000.0,843776000000.0,73639.2,112844.0,61,0.927999,7.30414,0.826096,102.057,97.9043,1.59405,,67062949299
5164710664_sort.swc,24446,287200000.0,3,1878,3763,1886,400000.0,426530.0,59136,461.441,7339190.0,10998300000.0,4492790000000.0,341949.0,560824.0,355,0.93402,5.49615,0.843746,101.454,94.3356,1.7114,,5164710664
6178473036_sort.swc,55688,244171000.0,3,4029,8074,4046,943770.0,770310.0,164934,486.078,16904700.0,26193000000.0,8599350000000.0,783286.0,1152490.0,674,0.922213,5.89708,0.850711,101.102,94.621,1.98776,,6178473036
4215178291_sort.swc,30538,244245000.0,3,1364,2733,1370,978110.0,671780.0,174306,592.904,9536610.0,18113400000.0,6134100000000.0,832989.0,1089850.0,134,0.926932,10.1734,0.806606,101.819,93.6226,1.64028,,4215178291
32965482733_sort.swc,14195,120906000.0,3,748,1499,752,379100.0,270880.0,112299,418.663,4363210.0,5850420000.0,1366070000000.0,227029.0,498196.0,140,0.924922,8.46898,0.855571,102.631,96.0005,1.44471,,32965482733
45806623756_sort.swc,4910,108574000.0,3,88,177,90,147650.0,127616.0,73524,477.286,1575350.0,2562710000.0,1252200000000.0,94308.3,135521.0,12,0.930523,26.7345,0.887867,100.254,87.5427,1.27584,,45806623756
28931606131_sort.swc,15296,213486000.0,3,812,1626,815,383270.0,511196.0,115170,488.241,4718680.0,7376510000.0,2491770000000.0,391929.0,458635.0,125,0.925616,8.40652,0.783538,101.438,93.9722,1.42747,,28931606131
3775409797_sort.swc,7866,157397000.0,3,261,523,263,263840.0,560062.0,54351,748.858,2494950.0,6138930000.0,3146680000000.0,387063.0,446818.0,64,0.926686,14.0382,0.861441,104.942,93.5889,1.41892,,3775409797
5553578082_sort.swc,17771,30229700.0,4,560,1122,563,1296250.0,771872.0,173877,693.305,5592780.0,12275400000.0,4302670000000.0,1267880.0,1454750.0,222,0.923909,14.8378,0.858108,101.739,94.4067,1.5005,,5553578082
3223274014_sort.swc,44272,2394390000.0,3,2453,4913,2461,603900.0,769950.0,174108,643.675,13784200.0,29611200000.0,21635500000000.0,648841.0,815978.0,176,0.931303,8.01099,0.823775,100.821,94.4448,1.90295,,3223274014
80947390903_sort.swc,1329,122060000.0,3,48,97,50,67550.0,86400.0,27159,738.09,431713.0,1195180000.0,875337000000.0,90383.7,112675.0,18,0.925532,12.6907,0.881008,114.59,97.2077,1.26237,,80947390903
28058962746_sort.swc,62158,256459000.0,3,4611,9247,4637,946590.0,1071450.0,116985,469.016,18863900.0,28099400000.0,9135590000000.0,1121130.0,1342400.0,315,0.936223,5.72186,0.82822,100.006,94.3112,1.8476,,28058962746
66470118873_sort.swc,7594,213528000.0,3,576,1156,581,148256.0,350470.0,54120,689.216,2296810.0,5213070000.0,3369450000000.0,213931.0,295847.0,169,0.927878,5.56834,0.868095,100.601,94.7693,1.42747,,66470118873
4389849378_sort.swc,38965,381696000.0,3,3178,6366,3189,638760.0,613700.0,174174,406.44,11735800.0,15479000000.0,5168370000000.0,629716.0,754304.0,345,0.923584,5.12064,0.820114,100.441,95.6879,1.94649,,4389849378
40990002466_sort.swc,10404,190606000.0,3,644,1289,646,276320.0,244000.0,67584,441.331,3159780.0,4543670000.0,1626620000000.0,180376.0,226054.0,87,0.929935,7.0706,0.849896,101.444,94.4051,1.4172,,40990002466
3984292251_sort.swc,35463,130777000.0,3,2570,5146,2577,737250.0,723260.0,174141,475.717,10725000.0,16421000000.0,4580410000000.0,684902.0,794536.0,342,0.932501,5.89118,0.849882,101.055,96.1266,1.67065,,3984292251
58634069171_sort.swc,7179,93327500.0,3,224,450,227,259200.0,142600.0,42207,442.105,2247170.0,3195770000.0,757035000000.0,160435.0,202930.0,33,0.921412,14.9511,0.892478,104.254,93.5051,1.48669,,58634069171
4566988391_sort.swc,67723,171824000.0,3,5807,11638,5832,674430.0,656250.0,174009,443.863,20240800.0,28440500000.0,7047700000000.0,540730.0,679692.0,434,0.932787,4.81904,0.835114,101.1,95.463,2.1078,,4566988391
41280517911_sort.swc,44041,241041000.0,3,3892,7813,3922,446270.0,348510.0,95436,442.993,13135300.0,18722400000.0,5790330000000.0,319900.0,389148.0,321,0.933981,4.63676,0.842546,100.618,94.9513,1.85239,,41280517911
2990825130_sort.swc,13785,82722100.0,3,798,1598,801,208990.0,372380.0,174405,474.919,4226040.0,6407170000.0,1932650000000.0,301113.0,397513.0,124,0.925856,7.62578,0.813301,100.889,95.4792,1.45342,,2990825130
5528567770_sort.swc,3911,124508000.0,3,145,291,147,329090.0,143390.0,58839,617.243,1227220.0,2506330000.0,1186680000000.0,178347.0,240407.0,27,0.910115,12.4364,0.858157,107.519,97.7981,1.35068,,5528567770
5856855332_sort.swc,34409,66547800.0,4,2156,4318,2163,1054080.0,839620.0,174504,559.59,10558600.0,18938800000.0,5935470000000.0,1019990.0,1217520.0,458,0.928548,6.9685,0.848063,99.9769,94.2348,1.82624,,5856855332
5376877616_sort.swc,30375,261892000.0,3,2134,4272,2139,329670.0,469850.0,173976,539.894,9252660.0,16327100000.0,6931570000000.0,259490.0,346662.0,145,0.925655,6.11002,0.821638,100.418,95.2669,1.79713,,5376877616
4942702467_sort.swc,52002,1120090000.0,3,2841,5689,2849,1089690.0,832380.0,174240,699.962,16281600.0,37344500000.0,25816700000000.0,846881.0,1139990.0,297,0.930545,8.14062,0.832977,101.262,93.8922,1.75372,,4942702467
2834405122_sort.swc,59131,135700000.0,3,5039,10106,5068,421120.0,645856.0,174372,403.881,17715500.0,22503000000.0,4688690000000.0,432149.0,533168.0,380,0.929986,4.85098,0.832215,100.675,95.4879,1.8215,,2834405122
3178243558_sort.swc,1294,73750100.0,3,36,73,38,51840.0,140450.0,51744,843.171,426625.0,1256600000.0,853933000000.0,91920.1,132083.0,15,0.937176,16.7123,0.838804,101.04,86.521,1.22833,,3178243558
5830048645_sort.swc,3170,182487000.0,3,63,127,65,269790.0,137790.0,169059,907.545,1003780.0,2954410000.0,1858510000000.0,168914.0,202136.0,25,0.926676,23.9528,0.886174,100.962,93.0595,1.17382,,5830048645
30668773752_sort.swc,6552,256667000.0,3,114,229,116,262780.0,521188.0,111606,853.464,2115110.0,6168580000.0,3733260000000.0,359331.0,422942.0,19,0.927653,27.607,0.914324,111.193,99.2562,1.43073,,30668773752
32384479041_sort.swc,37653,215705000.0,3,3282,6581,3300,339460.0,506500.0,119394,447.026,11251100.0,16881000000.0,7729080000000.0,284496.0,338024.0,176,0.924721,4.72132,0.822219,100.69,94.2399,1.84508,,32384479041
36502998228_sort.swc,8982,1815810.0,4,723,1450,728,159200.0,265152.0,113982,394.23,2690730.0,3333030000.0,440466000000.0,196192.0,261834.0,145,0.931735,5.19379,0.831524,100.409,94.9963,1.36683,,36502998228
6311794442_sort.swc,2855,94530000.0,3,132,265,134,226050.0,216960.0,51315,576.491,887123.0,1670650000.0,664087000000.0,244567.0,285182.0,59,0.929463,9.76981,0.796967,100.447,89.4791,1.20512,,6311794442
31830225234_sort.swc,4238,141551000.0,3,86,173,88,236930.0,244510.0,117777,529.33,1352310.0,2347610000.0,1024400000000.0,195787.0,232307.0,16,0.92307,23.4913,0.824571,104.819,90.6123,1.32881,,31830225234
4332935499_sort.swc,5526,303229000.0,3,138,277,140,321370.0,190490.0,84909,561.852,1748650.0,3207190000.0,1573500000000.0,214182.0,294591.0,36,0.925919,18.9458,0.88649,105.525,95.7713,1.20605,,4332935499
31319570291_sort.swc,15053,128876000.0,3,469,939,471,406810.0,418810.0,121935,611.532,4751900.0,9472950000.0,3936020000000.0,312674.0,361647.0,60,0.929135,15.0298,0.806613,102.856,91.8537,1.45473,,31319570291
3674400162_sort.swc,20828,268698000.0,3,950,1902,953,427550.0,391200.0,173514,505.84,6473920.0,10549800000.0,4098370000000.0,333042.0,491090.0,105,0.929078,9.95005,0.796371,101.276,94.442,1.52579,,3674400162
5120351985_sort.swc,45746,186066000.0,3,3182,6373,3192,614590.0,522270.0,173811,470.525,13902300.0,21053400000.0,6597890000000.0,460529.0,550728.0,191,0.934144,6.17794,0.838436,100.084,95.9615,1.76304,,5120351985
4079680017_sort.swc,20864,254757000.0,3,915,1831,917,349530.0,438850.0,136389,620.786,6498340.0,13200100000.0,6574620000000.0,240969.0,302605.0,65,0.927259,10.3943,0.842999,103.978,93.3052,1.69591,,4079680017
5058896403_sort.swc,15882,155800000.0,3,758,1517,760,404000.0,438340.0,173217,449.114,4924990.0,7116730000.0,2084160000000.0,348418.0,448504.0,136,0.921204,9.46869,0.853006,101.78,93.2481,1.63082,,5058896403
32835547820_sort.swc,20860,82315700.0,3,1676,3359,1684,318050.0,318560.0,123915,497.104,6307670.0,9882780000.0,2337310000000.0,225424.0,292450.0,206,0.928975,5.20988,0.844078,101.16,94.3398,1.5751,,32835547820
5964714047_sort.swc,45572,114090000.0,3,3378,6770,3393,866600.0,558720.0,173217,504.785,13785100.0,22473500000.0,7029810000000.0,696374.0,844611.0,226,0.930213,5.73131,0.85009,100.094,95.8273,1.92101,,5964714047
62749039560_sort.swc,3114,88570000.0,3,294,591,298,71620.0,104096.0,55968,455.491,922181.0,1370730000.0,641517000000.0,79570.8,97209.6,51,0.93637,4.26734,0.848082,102.838,97.7066,1.26893,,62749039560
4727862492_sort.swc,54194,304204000.0,3,4455,8932,4478,567650.0,550020.0,171963,460.528,16284700.0,23745200000.0,7774230000000.0,429958.0,558430.0,397,0.933365,5.06729,0.853113,101.373,95.7099,1.96544,,4727862492
2455669467_sort.swc,29896,45002900.0,3,2549,5110,2562,300350.0,387422.0,174471,412.506,8941810.0,11548300000.0,1993370000000.0,292362.0,337882.0,275,0.930425,4.85029,0.845072,101.359,96.0317,1.79282,,2455669467
4286255084_sort.swc,30629,404394000.0,3,1359,2719,1361,750140.0,621440.0,174042,591.002,9567780.0,18362500000.0,7671440000000.0,471818.0,579472.0,101,0.927029,10.2644,0.81656,101.765,93.0118,1.81028,,4286255084
31416814619_sort.swc,16250,369716000.0,3,925,1854,930,327100.0,370110.0,124311,572.622,5015650.0,9638110000.0,6354260000000.0,241097.0,297208.0,87,0.931481,7.76429,0.805482,101.001,93.2159,1.46002,,31416814619
32685408218_sort.swc,6222,188081000.0,3,367,737,371,120900.0,135870.0,124377,706.696,1932590.0,4526740000.0,2277660000000.0,154030.0,213589.0,63,0.924178,7.44098,0.850877,104.848,95.1798,1.48393,,32685408218
42919464490_sort.swc,9954,147541000.0,3,546,1094,549,360480.0,326150.0,111045,695.48,3078720.0,6969960000.0,3321760000000.0,216371.0,313957.0,95,0.924515,8.09781,0.840434,101.83,95.1676,1.41141,,42919464490
3125242931_sort.swc,74123,439371000.0,3,6275,12584,6310,786400.0,727452.0,174009,438.27,22221600.0,31006500000.0,9952770000000.0,554651.0,635795.0,427,0.93384,4.89018,0.831839,100.423,95.2645,2.05374,,3125242931
48123700017_sort.swc,1609,77500900.0,4,143,288,146,72030.0,67230.0,14520,661.472,495298.0,1093520000.0,733767000000.0,72445.0,113944.0,36,0.933642,4.58333,0.86297,106.836,94.4281,1.45819,,48123700017
3875529059_sort.swc,13027,131429000.0,3,892,1787,896,207460.0,389570.0,173943,732.466,4014760.0,9761780000.0,4940660000000.0,249770.0,361973.0,174,0.925058,6.28931,0.856003,101.279,95.619,1.41993,,3875529059
35951270603_sort.swc,21866,161695000.0,3,1530,3064,1535,310880.0,471648.0,114048,413.652,6605050.0,8737340000.0,1921090000000.0,310267.0,370777.0,163,0.92908,6.1361,0.811331,101.944,95.8501,1.69964,,35951270603
32906611328_sort.swc,16201,133332000.0,4,789,1586,798,1055880.0,391680.0,115434,662.836,5048350.0,10840600000.0,3967710000000.0,926276.0,1079070.0,219,0.918307,9.21438,0.861625,102.682,94.8676,1.47267,,32906611328
58750731579_sort.swc,8970,119512000.0,3,796,1596,801,127040.0,220160.0,41481,407.85,2668360.0,3566830000.0,1192020000000.0,175203.0,235363.0,214,0.931369,4.61967,0.825695,99.4964,94.3911,1.52213,,58750731579
41711481146_sort.swc,6971,123180000.0,3,372,745,374,123040.0,112960.0,100980,291.001,2150510.0,2176340000.0,732481000000.0,83110.5,315477.0,72,0.932954,8.3557,0.861674,101.695,93.4047,1.42367,,41711481146
5698873885_sort.swc,9044,74162900.0,3,317,637,321,529120.0,393760.0,173448,698.615,2844510.0,6338030000.0,2059010000000.0,469733.0,534481.0,80,0.926787,13.1962,0.8349,105.079,93.731,1.45705,,5698873885
45427669385_sort.swc,2863,108099000.0,3,83,167,85,86820.0,181536.0,72270,565.46,895170.0,1598880000.0,605251000000.0,161175.0,184524.0,28,0.917989,16.1377,0.887101,108.646,99.6294,1.21924,,45427669385
7572504060_sort.swc,13741,101633000.0,3,761,1525,765,429980.0,238430.0,169521,741.377,4247900.0,10052600000.0,3592870000000.0,287116.0,374085.0,91,0.906282,8.00984,0.87507,104.943,96.8793,1.53726,,7572504060
3912631107_sort.swc,3575,94184300.0,3,57,115,59,319360.0,241630.0,51810,430.434,1141890.0,1626810000.0,693808000000.0,291849.0,362435.0,14,0.910526,30.0783,0.848474,108.152,91.383,1.22722,,3912631107
6132201479_sort.swc,27998,372283000.0,3,1919,3847,1929,456930.0,415460.0,173943,543.904,8560650.0,15155200000.0,5864480000000.0,265418.0,494930.0,274,0.926124,6.27762,0.848043,102.338,94.8523,1.79525,,6132201479
5654281423_sort.swc,33640,197135000.0,3,2422,4857,2436,546010.0,403520.0,164208,542.332,10306200.0,18351000000.0,7961780000000.0,350070.0,842084.0,349,0.925144,5.92588,0.852261,102.549,94.8989,1.81783,,5654281423
2102370366_sort.swc,37858,147664000.0,3,2885,5778,2894,523490.0,744318.0,174471,507.826,11450600.0,18898300000.0,6622980000000.0,497474.0,567399.0,253,0.929056,5.55192,0.832979,100.649,94.5025,1.68599,,2102370366
69243710675_sort.swc,6422,221675000.0,3,417,836,420,307520.0,153480.0,61479,577.046,1961450.0,3719490000.0,2072990000000.0,203156.0,330397.0,154,0.927591,6.68062,0.851634,100.806,95.2585,1.32765,,69243710675
4985132049_sort.swc,4209,112549000.0,3,138,277,140,240670.0,194240.0,54087,462.172,1316690.0,1960540000.0,745706000000.0,214946.0,257615.0,27,0.927364,14.1913,0.890569,105.818,93.7961,1.37669,,4985132049
19125165060_sort.swc,703,7513800.0,3,43,87,45,44640.0,50752.0,27423,605.757,216962.0,420336000.0,97017100000.0,62705.4,98471.9,25,0.922775,7.06897,0.90904,112.708,100.064,1.25926,,19125165060
2848772571_sort.swc,65893,242578000.0,3,5397,10818,5422,519390.0,688352.0,174339,416.409,19777300.0,26327300000.0,7055640000000.0,465310.0,560078.0,409,0.932119,5.09096,0.840275,101.306,95.8145,1.85066,,2848772571
2379905428_sort.swc,49962,431518000.0,3,3541,7099,3559,664830.0,701308.0,122100,519.475,15221100.0,25422900000.0,9424680000000.0,574534.0,654712.0,290,0.929407,6.03775,0.830604,100.79,94.9642,1.95912,,2379905428
34403535225_sort.swc,17857,203128000.0,3,878,1758,881,603900.0,300290.0,114609,582.138,5574020.0,10598500000.0,4325180000000.0,339111.0,424657.0,185,0.918929,9.157,0.838928,101.949,93.8795,1.66479,,34403535225
38311259924_sort.swc,2789,65189900.0,3,64,129,66,142590.0,160836.0,81015,523.007,887264.0,1503350000.0,684492000000.0,123941.0,206349.0,15,0.915481,20.6124,0.910707,104.971,99.6278,1.18864,,38311259924
7442640755_sort.swc,48666,233490000.0,3,3350,6711,3362,1650430.0,454910.0,115269,499.127,14805700.0,23675700000.0,7246440000000.0,1457660.0,1696390.0,1117,0.927572,6.25153,0.844539,101.913,94.0936,1.74861,,7442640755
3617193904_sort.swc,19674,125062000.0,3,1030,2061,1032,448800.0,441090.0,116193,452.05,6087330.0,8844430000.0,2229750000000.0,309377.0,357096.0,118,0.919493,8.54537,0.830363,102.258,95.1062,1.50607,,3617193904
3617646369_sort.swc,51005,120028000.0,3,3533,7076,3544,793150.0,867004.0,174471,438.585,15510300.0,21693700000.0,5571820000000.0,822303.0,942974.0,251,0.926102,6.20803,0.798056,100.697,95.0054,1.82883,,3617646369
6583021812_sort.swc,16136,165823000.0,3,1037,2077,1041,410490.0,188100.0,174009,719.96,5015630.0,11736000000.0,4925630000000.0,274292.0,446037.0,133,0.911478,6.76842,0.885543,104.888,95.3415,1.57233,,6583021812
3850386573_sort.swc,13977,112049000.0,3,630,1263,634,377060.0,391320.0,126324,406.244,4320740.0,5642870000.0,1492710000000.0,409236.0,475929.0,122,0.916523,10.0657,0.839799,101.008,93.0155,1.44084,,3850386573
72097753851_sort.swc,983,211418000.0,3,36,73,38,99170.0,92416.0,29634,862.034,325570.0,979096000.0,911943000000.0,84025.6,103327.0,11,0.930964,12.4521,0.879564,99.1605,82.4348,1.14824,,72097753851
71673170978_sort.swc,3928,67071700.0,3,394,789,396,119140.0,128896.0,55143,417.906,1165610.0,1587650000.0,506035000000.0,131153.0,166623.0,62,0.922357,3.97719,0.837905,104.735,98.963,1.53169,,71673170978
606204923_sort.swc,18560,273307000.0,3,1463,2937,1475,245180.0,330016.0,66858,513.158,5624080.0,9433150000.0,4023130000000.0,212061.0,288003.0,192,0.929146,5.31903,0.835053,99.5372,95.5746,1.66725,,606204923
7415907618_sort.swc,2886,53447900.0,3,111,224,114,70810.0,98820.0,57816,614.59,913953.0,1873010000.0,844424000000.0,66956.8,86506.5,16,0.918418,11.8795,0.892437,107.77,94.6653,1.30989,,7415907618
2974238780_sort.swc,1994,38349600.0,3,76,153,78,162270.0,151748.0,49302,739.753,625239.0,1490680000.0,692771000000.0,189691.0,337232.0,25,0.906518,12.0261,0.884213,107.516,97.4944,1.25206,,2974238780
58080837271_sort.swc,4359,153869000.0,3,109,219,111,177380.0,240550.0,45309,583.141,1390010.0,2710440000.0,1099500000000.0,200345.0,264341.0,30,0.921998,18.8995,0.864236,99.6164,90.2328,1.42958,,58080837271
30531204622_sort.swc,6104,86988400.0,3,72,145,74,306110.0,185920.0,114576,405.149,1937950.0,2538580000.0,795673000000.0,227126.0,485905.0,16,0.908361,41.0897,0.899533,106.266,89.8831,1.25707,,30531204622
4326699742_sort.swc,37632,467820000.0,3,2555,5118,2564,419390.0,448890.0,173943,615.248,11489600.0,23006800000.0,10550800000000.0,307251.0,470733.0,170,0.923757,6.35268,0.866393,102.426,95.7865,1.68475,,4326699742
4450896358_sort.swc,62584,25011900.0,4,5443,10928,5486,579940.0,494980.0,123387,410.209,18670600.0,24144200000.0,4988010000000.0,362869.0,499323.0,363,0.933233,4.72685,0.830017,100.1,95.1201,1.85914,,4450896358
30051444560_sort.swc,6593,279516000.0,3,252,505,254,306970.0,239454.0,114510,545.088,2058740.0,3624030000.0,1592420000000.0,196221.0,259659.0,52,0.922619,12.0535,0.8357,101.71,94.7424,1.3957,,30051444560
6338455942_sort.swc,21859,353525000.0,3,1402,2808,1407,401340.0,346080.0,174009,595.297,6726800.0,13041300000.0,6927670000000.0,332593.0,463542.0,171,0.927081,6.78419,0.824001,100.88,93.9251,1.72348,,6338455942
5107737188_sort.swc,21621,89284700.0,3,1843,3697,1855,394010.0,362120.0,83160,425.613,6456920.0,8732300000.0,2531570000000.0,375507.0,472969.0,444,0.93209,4.84798,0.84904,98.8341,93.2123,1.74544,,5107737188
90147407189_sort.swc,412,74704200.0,3,16,33,18,35430.0,35808.0,19338,1550.39,137330.0,716775000.0,605562000000.0,34348.8,46007.8,5,0.884548,11.4545,0.929029,120.303,101.491,1.08988,,90147407189
4114707864_sort.swc,41550,2292310.0,4,3054,6115,3062,766460.0,689122.0,174141,419.848,12521000.0,16616000000.0,2867480000000.0,515980.0,747393.0,412,0.928828,5.7946,0.833938,100.38,94.4846,1.69117,,4114707864
1188508464_sort.swc,8806,393593000.0,3,641,1286,646,301890.0,212160.0,54516,514.123,2672040.0,4684410000.0,2409470000000.0,197404.0,237234.0,153,0.933508,5.84681,0.827352,101.999,96.4609,1.60024,,1188508464
35760742053_sort.swc,15234,117050000.0,3,1209,2423,1215,303260.0,236832.0,113223,466.059,4620910.0,6917900000.0,2207590000000.0,191284.0,269273.0,150,0.9281,5.28683,0.792569,100.657,94.8308,1.56365,,35760742053
3996395946_sort.swc,23180,26469300.0,4,957,1917,961,415880.0,453280.0,174372,553.75,7232400.0,12791600000.0,4030450000000.0,285890.0,344979.0,85,0.926645,11.0913,0.811702,104.545,95.965,1.53776,,3996395946
5601980696_sort.swc,21090,253784000.0,3,1829,3666,1838,217760.0,273890.0,53460,478.806,6301560.0,9914290000.0,4557320000000.0,198923.0,255599.0,263,0.933575,4.75259,0.840338,100.431,93.1074,1.61233,,5601980696
7081689438_sort.swc,21023,60257500.0,3,1389,2783,1395,523710.0,666112.0,174141,479.727,6405960.0,9762100000.0,2245180000000.0,458380.0,543342.0,261,0.923015,6.55372,0.844011,101.416,94.5348,1.6843,,7081689438
1245656455_sort.swc,9553,123159000.0,3,152,305,154,300130.0,342528.0,55341,419.892,3025920.0,4108830000.0,1694820000000.0,275665.0,377589.0,28,0.910934,30.318,0.905568,106.61,96.7175,1.48546,,1245656455
2849941552_sort.swc,19332,174399000.0,3,1608,3225,1618,251580.0,358754.0,54384,411.752,5795450.0,7661030000.0,2148940000000.0,233035.0,303085.0,224,0.929691,4.99411,0.834662,101.333,95.3194,1.70485,,2849941552
3634467614_sort.swc,46951,151889000.0,3,3844,7712,3869,808830.0,564290.0,172425,410.319,14125300.0,18328300000.0,4161640000000.0,664750.0,793691.0,523,0.929906,5.08791,0.831696,101.118,94.5453,1.97668,,3634467614
4602952284_sort.swc,40368,267921000.0,3,2852,5709,2858,526652.0,621800.0,173943,555.884,12360400.0,22111300000.0,7740560000000.0,429966.0,645609.0,199,0.923931,6.07077,0.837303,101.405,94.7543,1.86413,,4602952284
6195014585_sort.swc,41399,115957000.0,3,2795,5599,2805,1147040.0,573890.0,174009,582.952,12712900.0,23904600000.0,7515580000000.0,1017310.0,1197260.0,355,0.925701,6.39382,0.861585,101.796,94.815,1.69831,,6195014585
55265618839_sort.swc,1988,148308000.0,3,45,91,47,227840.0,297440.0,66066,844.229,639761.0,1752310000.0,940589000000.0,311841.0,367917.0,24,0.932111,20.8352,0.962618,103.795,91.2182,1.18487,,55265618839
7282017291_sort.swc,23385,128219000.0,3,1374,2754,1381,1503290.0,288440.0,118701,551.429,7161560.0,12638800000.0,4289170000000.0,1408460.0,1739480.0,799,0.914469,7.49092,0.857954,101.568,93.1419,1.58392,,7282017291
5731054304_sort.swc,10901,186019000.0,3,563,1129,567,631200.0,445220.0,109527,528.286,3352080.0,5702860000.0,2092560000000.0,531935.0,624680.0,186,0.921951,8.65456,0.858567,104.222,97.5061,1.40824,,5731054304
2089944614_sort.swc,67225,249564000.0,3,5615,11259,5645,776090.0,714014.0,174438,443.818,20171100.0,28444400000.0,8875000000000.0,584386.0,726274.0,470,0.934218,4.97069,0.828059,99.8095,94.7809,2.05325,,2089944614
2616207315_sort.swc,53483,123337000.0,3,4434,8887,4454,352090.0,481314.0,174372,376.63,15990900.0,19089900000.0,3891730000000.0,343034.0,456301.0,308,0.929361,5.018,0.818024,99.5897,95.0307,1.96891,,2616207315
5438945541_sort.swc,58454,682140000.0,3,3772,7559,3788,931490.0,581790.0,173976,505.431,17854700.0,29082900000.0,11466100000000.0,710819.0,849012.0,337,0.925416,6.7329,0.83744,100.761,94.5866,1.79229,,5438945541
2557249560_sort.swc,38475,163876000.0,3,3130,6274,3145,420870.0,542272.0,119592,356.563,11538300.0,13046000000.0,2831870000000.0,365344.0,480455.0,467,0.93004,5.13229,0.808034,100.349,94.8096,1.71584,,2557249560
1186799015_sort.swc,44486,438790000.0,3,3196,6402,3207,407480.0,411296.0,171996,523.187,13497700.0,22668800000.0,7965060000000.0,276314.0,348720.0,167,0.929369,5.94861,0.84196,101.998,95.4343,1.89345,,1186799015
2222901866_sort.swc,10781,172975000.0,3,616,1236,621,378432.0,237400.0,116358,578.728,3324940.0,6289890000.0,2482560000000.0,308823.0,398040.0,188,0.925866,7.72168,0.865207,103.852,95.3048,1.50803,,2222901866
4740902397_sort.swc,5117,89516600.0,3,78,157,80,306880.0,307770.0,133089,512.781,1626590.0,2684700000.0,833736000000.0,294847.0,388848.0,30,0.919477,31.586,0.85242,109.916,97.0322,1.22716,,4740902397
4546182625_sort.swc,7502,193891000.0,3,324,649,326,191840.0,286430.0,174009,629.168,2352360.0,4883750000.0,2913900000000.0,192319.0,270462.0,59,0.921513,10.5578,0.821239,102.145,91.5687,1.4097,,4546182625
3513132037_sort.swc,12234,309873000.0,3,723,1449,727,584000.0,557436.0,173811,595.267,3781070.0,7575190000.0,4180370000000.0,555327.0,687891.0,164,0.932052,7.44237,0.842804,103.287,96.1717,1.36604,,3513132037
30740772105_sort.swc,27143,142654000.0,3,1821,3655,1835,594170.0,397510.0,120384,441.792,8237850.0,11643000000.0,3350800000000.0,416519.0,479345.0,220,0.92743,6.42599,0.835828,101.018,94.7918,1.76297,,30740772105
5288000794_sort.swc,39013,164832000.0,3,2508,5022,2515,608610.0,701570.0,124014,550.285,12016800.0,21387600000.0,7984460000000.0,626864.0,757507.0,304,0.931019,6.76822,0.816034,100.233,94.2162,1.71943,,5288000794
2437930602_sort.swc,8089,69062100.0,3,610,1222,613,453850.0,440802.0,54747,430.362,2443670.0,3389770000.0,1113150000000.0,495536.0,554823.0,162,0.933318,5.61866,0.827531,101.301,94.4974,1.31511,,2437930602
42471360740_sort.swc,12824,216171000.0,3,741,1486,746,233600.0,288930.0,107514,891.865,4017160.0,11677600000.0,6626250000000.0,212910.0,376819.0,119,0.926903,7.62921,0.89399,103.687,94.4744,1.37683,,42471360740
5786741352_sort.swc,20710,245957000.0,3,1255,2512,1258,442310.0,304450.0,174207,613.12,6403240.0,13168300000.0,8287960000000.0,273754.0,375408.0,157,0.922657,7.24403,0.850881,101.282,94.5585,1.62167,,5786741352
28018066573_sort.swc,38729,115189000.0,3,3328,6673,3346,298500.0,541248.0,121506,439.174,11675800.0,16224500000.0,4328230000000.0,371290.0,451465.0,258,0.926118,4.80369,0.81638,101.028,95.2961,1.89048,,28018066573
