Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Normalized_Name
31946945424.swc,22008,65156.6,1,1240,2365,1249,468480.0,370048.0,122100,564.29,6778810.0,12603200000.0,5945140000000.0,402074.0,746904.0,148,0.92083,7.90571,0.833118,95.4723,89.1774,1.52865,31946945424
32008328659.swc,32191,39420.7,1,2091,3731,2107,1586500.0,659872.0,106293,390.792,9777820.0,12255100000.0,3675650000000.0,1466510.0,1821790.0,339,0.930456,6.81051,0.831954,90.0718,84.1338,1.82815,32008328659
32196754798.swc,26217,26552.7,1,1507,2890,1517,659424.0,398304.0,119592,504.294,8044930.0,13044300000.0,4317550000000.0,390805.0,620525.0,259,0.927181,7.68858,0.859931,96.9565,91.5975,1.78649,32196754798
32252208868.swc,4732,106211.0,1,112,223,114,124768.0,123296.0,105699,512.302,1494410.0,2431230000.0,754876000000.0,107605.0,162009.0,34,0.926232,19.0987,0.940303,108.439,98.0929,1.37827,32252208868
32377574514.swc,13858,51471.9,1,774,1502,782,786432.0,368192.0,114708,647.828,4270080.0,9005110000.0,4573430000000.0,566372.0,763206.0,203,0.926463,7.92943,0.855494,98.3373,90.524,1.62817,32377574514
32400365107.swc,31167,123163.0,1,2631,5060,2655,607808.0,464704.0,105633,380.468,9266020.0,11084400000.0,2245790000000.0,460247.0,586025.0,418,0.936372,4.90889,0.842332,96.7944,91.8726,1.8224,32400365107
32427858285.swc,43446,67607.1,1,3607,6673,3629,378368.0,522976.0,123255,425.039,12990700.0,17682700000.0,4198150000000.0,543554.0,752041.0,435,0.924462,5.03372,0.833438,91.7308,86.9415,1.89423,32427858285
32444357870.swc,2497,12868.0,1,113,226,118,91456.0,67712.0,42504,503.928,796123.0,1499720000.0,830025000000.0,92233.8,146300.0,27,0.938376,9.5354,0.858967,99.6101,95.4497,1.24602,32444357870
32458112463.swc,44530,119079.0,1,3189,6247,3225,708800.0,518272.0,116391,531.486,13558000.0,23425100000.0,9095470000000.0,427017.0,533819.0,230,0.926009,5.88298,0.84866,98.4727,92.8424,1.9119,32458112463
32518327197.swc,20708,65156.6,1,1844,3439,1865,225504.0,403520.0,83160,441.888,6192510.0,8676450000.0,2180150000000.0,255005.0,352055.0,270,0.928035,4.67723,0.845642,92.6168,88.1675,1.80362,32518327197
3253775599.swc,12784,25735.9,1,709,1319,719,649312.0,569248.0,128403,560.25,3949570.0,7525230000.0,3419120000000.0,698395.0,882652.0,141,0.926172,7.94845,0.838493,94.7253,88.0006,1.56278,3253775599
32552755807.swc,15450,4423070.0,1,792,1551,810,530304.0,432800.0,119592,602.931,4777470.0,9150110000.0,2921470000000.0,433501.0,661270.0,187,0.921641,8.58414,0.863842,101.384,94.2155,1.46249,32552755807
3256957984.swc,43216,25735.9,1,3431,6778,3449,557088.0,513792.0,174207,449.406,12985800.0,18781100000.0,5374360000000.0,523135.0,724450.0,489,0.934559,5.22721,0.84994,99.6556,94.9002,1.7329,3256957984
3269018369.swc,62322,80475.0,1,4620,8646,4657,541728.0,674656.0,174207,450.453,18850800.0,27078100000.0,7582360000000.0,521163.0,862429.0,370,0.934058,5.76139,0.81391,93.1888,88.4937,1.86846,3269018369
3270507642.swc,54853,65156.6,1,4192,7635,4217,683680.0,615808.0,174438,445.487,16486700.0,23365300000.0,4862840000000.0,441058.0,800672.0,395,0.928746,5.47662,0.827577,91.4827,86.3684,1.80684,3270507642
3272494647.swc,10978,115812.0,1,902,1718,910,223008.0,204768.0,55704,414.507,3292570.0,4432380000.0,1305530000000.0,138827.0,248774.0,142,0.931203,4.99593,0.818893,96.3228,91.7819,1.55399,3272494647
32747985334.swc,15721,142364.0,1,999,1897,1006,438816.0,331904.0,119394,429.185,4780500.0,6508950000.0,1183420000000.0,382102.0,539625.0,224,0.927166,6.75698,0.850004,95.4971,88.3461,1.46534,32747985334
32892594403.swc,12336,78024.6,1,701,1340,710,517248.0,511840.0,116292,467.777,3770730.0,5714130000.0,1603630000000.0,574749.0,693055.0,182,0.92104,7.9791,0.854485,97.3963,91.516,1.53774,32892594403
32965482733.swc,15094,64339.8,1,814,1499,823,379104.0,270880.0,116127,416.3,4630910.0,6180540000.0,1419670000000.0,273628.0,633549.0,173,0.925014,8.46898,0.856154,93.7241,87.6665,1.45781,32965482733
32982624862.swc,72134,39420.7,1,6268,12275,6331,506400.0,457536.0,108768,427.423,21541900.0,29391800000.0,8598220000000.0,455803.0,700834.0,570,0.933214,4.72896,0.825159,97.8611,92.5956,2.06458,32982624862
33076333867.swc,4345,25735.9,1,129,237,137,176768.0,132704.0,118899,919.626,1392940.0,4419080000.0,3014630000000.0,191690.0,313841.0,35,0.927825,16.4852,0.919104,98.6801,92.1613,1.38073,33076333867
33169487596.swc,15734,11013800.0,1,959,1799,969,484128.0,249024.0,118965,466.061,4810390.0,7278290000.0,1869260000000.0,329678.0,385620.0,178,0.921541,7.1284,0.843719,95.4663,89.1981,1.67822,33169487596
33229410802.swc,16615,54739.1,1,954,1892,961,391744.0,299136.0,114972,440.296,5081840.0,7203750000.0,2084760000000.0,263461.0,390657.0,148,0.926121,7.42918,0.85647,99.357,91.6971,1.56426,33229410802
3328839074.swc,66115,64339.8,1,5033,9366,5079,781760.0,650592.0,174042,453.366,19990500.0,29117600000.0,9582330000000.0,507398.0,876997.0,336,0.932478,5.54943,0.829408,93.3586,88.6201,1.83115,3328839074
33297786896.swc,17131,39420.7,1,1095,1975,1116,435616.0,367296.0,124014,643.185,5284860.0,11350100000.0,6364030000000.0,286605.0,462592.0,160,0.91795,7.06886,0.855396,91.3264,85.93,1.43134,33297786896
33514187981.swc,29078,51471.9,1,1828,3500,1856,596384.0,372032.0,117678,526.834,8896070.0,15453700000.0,5664500000000.0,368177.0,556969.0,303,0.926316,6.96686,0.851402,98.7367,91.544,1.58108,33514187981
33617664758.swc,24770,116628.0,1,1519,2764,1541,461280.0,300800.0,121275,570.022,7590180.0,14047300000.0,6228740000000.0,327160.0,483763.0,150,0.920677,7.37988,0.834021,93.267,87.233,1.71943,33617664758
33664023230.swc,14524,12868.0,1,702,1302,721,483168.0,250752.0,115005,596.404,4525780.0,8759990000.0,4098880000000.0,277238.0,472594.0,105,0.924619,9.51613,0.813857,93.3502,87.1469,1.46099,33664023230
33849340222.swc,16484,12868.0,1,782,1538,807,444384.0,297728.0,115302,637.68,5135760.0,11008900000.0,6045850000000.0,241642.0,542408.0,115,0.913129,9.19441,0.865502,102.349,95.6861,1.47964,33849340222
3443763287.swc,58201,12868.0,1,3980,7309,3994,713024.0,672512.0,174438,470.197,17714300.0,26836200000.0,7505030000000.0,554896.0,708630.0,304,0.930815,6.29197,0.818526,91.785,87.1802,1.84518,3443763287
34751418772.swc,15098,3648980.0,1,951,1740,985,312864.0,341216.0,114609,775.955,4653070.0,11874900000.0,5947640000000.0,398793.0,673626.0,230,0.91051,7.00402,0.904592,94.7227,88.4249,1.59003,34751418772
3484339026.swc,14441,39420.7,1,477,739,496,334848.0,460128.0,174075,586.379,4532290.0,8467880000.0,2500250000000.0,351158.0,637964.0,72,0.919833,16.9932,0.873211,82.1796,75.7184,1.59831,3484339026
3503042812.swc,81611,106211.0,1,6743,12471,6789,729376.0,668992.0,174240,451.449,24433100.0,34930900000.0,7491640000000.0,594656.0,759625.0,483,0.932492,5.02758,0.843735,92.4197,87.6107,2.0942,3503042812
3546568311.swc,61701,102944.0,1,4647,8808,4690,726720.0,863200.0,174471,489.714,18678400.0,29282400000.0,9137940000000.0,602515.0,881034.0,455,0.928809,5.61785,0.837124,94.1531,89.0648,1.85014,3546568311
358938792.swc,25831,67607.1,1,2109,4146,2136,255424.0,498976.0,60093,473.479,7774740.0,11734000000.0,3763580000000.0,305840.0,412351.0,283,0.92823,5.03401,0.843911,98.5264,92.9811,1.74611,358938792
36007834520.swc,29956,102944.0,1,2225,4338,2239,400128.0,410464.0,113850,509.204,9091110.0,14943400000.0,5454690000000.0,333204.0,654133.0,352,0.929361,5.71139,0.819004,97.6766,92.3819,1.78888,36007834520
36022887535.swc,12130,142036000.0,2,789,1562,795,277600.0,211648.0,107316,400.797,3705260.0,4908560000.0,1624110000000.0,181465.0,216713.0,113,0.927728,6.60563,0.795701,100.399,93.4004,1.55606,36022887535
3604403611.swc,9043,51471.9,1,210,375,214,353056.0,303520.0,174372,494.976,2857670.0,4627850000.0,1721650000000.0,382393.0,485977.0,80,0.918906,22.1093,0.879444,87.6229,80.1949,1.31789,3604403611
36779717337.swc,8540,78024.6,1,658,1301,662,252608.0,258112.0,107349,384.227,2571180.0,3121250000.0,495653000000.0,158135.0,257562.0,127,0.932251,5.42429,0.792729,98.9853,94.2364,1.32419,36779717337
36940663302.swc,15908,64339.8,1,1148,2215,1160,201696.0,289920.0,99759,446.678,4845710.0,7027860000.0,2227390000000.0,205132.0,390142.0,192,0.928139,5.8465,0.81082,96.2214,92.2517,1.58806,36940663302
37421035981.swc,7328,65156.6,1,128,182,131,176000.0,197248.0,107382,392.133,2340390.0,3055910000.0,1017100000000.0,159136.0,300064.0,18,0.938219,37.9121,0.912338,77.1573,66.502,1.26927,37421035981
37550516989.swc,6176,65156.6,1,83,153,85,346592.0,469920.0,111771,652.382,1974520.0,4221680000.0,1699150000000.0,293990.0,425931.0,32,0.947817,37.1111,0.919562,98.731,90.0608,1.42947,37550516989
37708850828.swc,9077,65156.6,1,505,987,510,326112.0,292512.0,113817,522.877,2795020.0,4729570000.0,1673980000000.0,267592.0,369930.0,117,0.93011,8.00709,0.820798,101.553,93.9503,1.33552,37708850828
3794669429.swc,44705,167284.0,1,3187,6135,3222,556480.0,557312.0,174306,445.437,13506100.0,19322000000.0,5687650000000.0,460447.0,1101960.0,354,0.927907,6.01891,0.842599,96.4312,92.336,1.90586,3794669429
38145088267.swc,15223,78024.6,1,598,1142,605,424064.0,452608.0,114411,631.674,4791960.0,10491200000.0,5696930000000.0,318006.0,515603.0,83,0.929839,11.8713,0.832594,96.8432,86.216,1.45353,38145088267
38638802877.swc,2325,64339.8,1,59,101,64,114080.0,160992.0,100320,692.183,755568.0,1815520000.0,1305440000000.0,192285.0,286966.0,27,0.929169,20.5248,0.896722,92.8014,89.1445,1.18712,38638802877
3867104093.swc,58158,64339.8,1,4474,8673,4510,794144.0,535040.0,174240,448.455,17518000.0,25137700000.0,7290680000000.0,788240.0,918856.0,448,0.930414,5.50006,0.830694,96.9142,91.7872,1.82567,3867104093
38944270834.swc,4341,142364.0,1,171,71,175,154368.0,168192.0,107976,468.283,1338940.0,2010860000.0,490752000000.0,192955.0,41678.0,14,0.94681,3.78873,0.794289,20.566,19.9708,1.23609,38944270834
38959191713.swc,10475,67607.1,1,355,692,362,316544.0,438976.0,111771,557.537,3287620.0,6027360000.0,2769050000000.0,295095.0,392323.0,48,0.924219,13.6243,0.821241,97.8888,90.0497,1.51179,38959191713
39632299013.swc,13108,1007370.0,1,295,575,299,548704.0,488960.0,111738,497.943,4129160.0,6584290000.0,2039660000000.0,450866.0,563999.0,65,0.927086,21.0574,0.834016,101.243,90.6029,1.37055,39632299013
3996118645.swc,22217,64339.8,1,1476,2783,1491,523712.0,666112.0,174174,472.978,6764340.0,10159300000.0,2295550000000.0,592689.0,810840.0,351,0.923132,6.55372,0.844839,96.1213,90.2483,1.69883,3996118645
4002616369.swc,2259,39420.7,1,84,153,87,88736.0,131584.0,47520,519.839,703261.0,1164350000.0,332310000000.0,134570.0,236397.0,46,0.916664,12.549,0.892092,94.1198,84.8435,1.35098,4002616369
40041258147.swc,14399,1042310.0,1,630,1249,633,618752.0,440128.0,107415,476.684,4457940.0,6757730000.0,1604750000000.0,473006.0,679519.0,159,0.924726,10.2698,0.834153,99.4882,91.9327,1.60137,40041258147
40107153015.swc,11605,39420.7,1,693,1290,709,246912.0,223360.0,113982,725.441,3582520.0,8625960000.0,5038560000000.0,234747.0,412181.0,122,0.931745,7.12558,0.858708,94.9438,91.296,1.55212,40107153015
4026707640.swc,20513,80475.0,1,1585,3004,1600,448384.0,273216.0,174339,447.724,6178130.0,9136470000.0,4349540000000.0,332214.0,473262.0,218,0.928918,5.33089,0.801784,95.1476,89.9801,1.69826,4026707640
40320620268.swc,7164,78024.6,1,345,677,352,398784.0,246272.0,74283,504.739,2230300.0,3717990000.0,1392740000000.0,427892.0,640287.0,165,0.929071,9.25111,0.851073,96.2007,92.6681,1.29396,40320620268
4038900576.swc,25285,65156.6,1,796,1547,803,783072.0,1093250.0,172392,643.572,7952740.0,16562300000.0,8238630000000.0,781358.0,1230750.0,152,0.925837,14.9121,0.842947,99.2537,91.1579,1.58287,4038900576
40428142211.swc,5647,106211.0,1,311,585,317,216064.0,303296.0,106953,670.473,1744320.0,3809560000.0,1484690000000.0,253289.0,402802.0,78,0.920377,7.69744,0.886718,97.2613,89.7559,1.26891,40428142211
40608507128.swc,17642,65156.6,1,900,1609,905,432704.0,330816.0,107448,409.976,5458060.0,7225760000.0,1958490000000.0,346582.0,447010.0,134,0.922559,9.07769,0.808837,89.6893,84.1484,1.45735,40608507128
40616550783.swc,8911,13684.8,1,600,1,619,313632.0,184768.0,114345,687.724,2720060.0,6125990000.0,2960140000000.0,272782.0,3805.8,1,0.748448,10.0,1.93939,0.0,0.0,1.37167,40616550783
40619822451.swc,1856,39420.7,1,67,133,69,106048.0,52320.0,107481,657.03,586064.0,1348470000.0,839128000000.0,83022.5,218835.0,35,0.914766,11.7143,0.828234,105.553,94.4668,1.16223,40619822451
4128739414.swc,99471,1286800.0,1,8321,15785,8399,636576.0,684064.0,174273,420.332,29793300.0,39318700000.0,10561900000000.0,563512.0,809408.0,512,0.930882,4.9668,0.840365,94.2642,89.378,2.15142,4128739414
41337155638.swc,15256,64339.8,1,472,926,481,400320.0,268832.0,112299,440.706,4765340.0,6732150000.0,1398620000000.0,287357.0,575525.0,77,0.913686,14.6425,0.875336,100.166,91.0379,1.58873,41337155638
41359115276.swc,1520,3967770.0,1,44,85,46,129024.0,69600.0,107382,930.775,490679.0,1531560000.0,1244460000000.0,131777.0,172880.0,18,0.896822,15.4,0.920054,107.857,98.8907,1.28529,41359115276
41863126956.swc,11899,2810900.0,1,818,1629,823,373760.0,218336.0,86427,460.556,3606830.0,5267300000.0,1436950000000.0,306959.0,427792.0,202,0.929171,6.12523,0.82819,100.432,93.7949,1.57415,41863126956
4187114186.swc,71299,3624660.0,1,5574,10912,5618,766048.0,718848.0,174306,455.18,21481100.0,31446800000.0,9897230000000.0,602401.0,789871.0,438,0.928043,5.36804,0.827748,97.9085,92.8878,2.05599,4187114186
4190355745.swc,10742,106211.0,1,864,1702,873,248800.0,230240.0,57981,378.62,3224140.0,3883450000.0,799466000000.0,235609.0,410302.0,255,0.932173,5.17803,0.788704,98.8903,94.7296,1.60829,4190355745
41990870225.swc,16859,129496.0,1,611,1157,619,811872.0,358656.0,114147,509.095,5273450.0,8792370000.0,3675500000000.0,659685.0,962887.0,127,0.925353,12.987,0.81286,97.6492,89.8549,1.63782,41990870225
42039259945.swc,1874,2614010.0,1,134,225,141,75936.0,123776.0,19932,577.987,566135.0,1076430000.0,406948000000.0,96049.1,119193.0,35,0.924619,6.68889,0.838435,87.2749,82.3197,1.41143,42039259945
42050939335.swc,9375,115812.0,1,499,938,508,486016.0,246016.0,114048,501.37,2874640.0,4555900000.0,1149580000000.0,360783.0,449988.0,142,0.925555,8.32623,0.834122,94.4301,88.4844,1.50946,42050939335
42139495116.swc,1782,65156.6,1,35,69,38,142080.0,84448.0,63624,703.414,570231.0,1336250000.0,744253000000.0,130276.0,226695.0,15,0.922589,23.9565,0.900873,113.02,107.485,1.17523,42139495116
42181779300.swc,3956,26552.7,1,74,117,78,486240.0,244544.0,101607,614.848,1247850.0,2461560000.0,957265000000.0,437181.0,564914.0,30,0.916203,30.3846,0.934761,75.8734,68.4021,1.29777,42181779300
42428944531.swc,2830,39420.7,1,54,101,60,208128.0,183936.0,109626,622.177,905493.0,1808020000.0,780175000000.0,229386.0,304290.0,16,0.918376,26.1683,0.881436,102.652,87.0392,1.25619,42428944531
42890716166.swc,15171,16205200.0,1,1133,2175,1163,322240.0,163232.0,111804,623.528,4610510.0,9404520000.0,4693590000000.0,188261.0,388511.0,291,0.923189,5.67724,0.848487,97.3195,91.113,1.62627,42890716166
4346308897.swc,24895,78024.6,1,1608,3052,1627,849248.0,716288.0,174372,470.301,7585720.0,11331900000.0,2758270000000.0,1015350.0,1224140.0,565,0.928064,6.59993,0.859188,95.0536,89.5406,1.73748,4346308897
445565866.swc,3565,80475.0,1,58,111,61,132480.0,135296.0,50358,463.711,1159780.0,1878980000.0,994978000000.0,97361.7,208382.0,14,0.932359,30.2342,0.87964,104.204,99.9508,1.28725,445565866
4460723441.swc,23707,12868.0,1,728,1399,733,663904.0,620608.0,172557,527.991,7437860.0,12426800000.0,3568240000000.0,629018.0,738410.0,95,0.925657,15.1951,0.832622,97.2877,89.7723,1.54494,4460723441
4547948782.swc,57096,119079.0,1,3856,7603,3933,905728.0,984672.0,174339,607.417,17530800.0,34280500000.0,15904700000000.0,925727.0,1233120.0,510,0.932109,6.34999,0.841794,98.9823,93.272,1.82385,4547948782
4589094341.swc,17249,64339.8,1,993,1854,1004,327104.0,370112.0,173943,575.358,5324440.0,10242900000.0,6540680000000.0,305476.0,456959.0,123,0.931527,7.76429,0.80419,93.5987,86.3382,1.67759,4589094341
4593533358.swc,5199,12868.0,1,333,655,341,165952.0,119808.0,52206,370.187,1582090.0,1900380000.0,479693000000.0,141774.0,201802.0,42,0.926787,6.61374,0.851357,99.9643,94.4248,1.32619,4593533358
4595679400.swc,64620,102944.0,1,5269,9566,5326,808992.0,641056.0,173943,406.843,19422600.0,25170900000.0,8243800000000.0,540140.0,701707.0,647,0.932433,5.15283,0.832681,90.5624,85.6843,1.83664,4595679400
4633875577.swc,38834,102944.0,1,2028,3783,2046,576544.0,572416.0,174075,616.758,12091100.0,24687800000.0,14502100000000.0,440936.0,555215.0,157,0.928051,8.53846,0.822246,95.256,87.977,1.68548,4633875577
4648127143.swc,7499,54739.1,1,194,377,197,270016.0,239136.0,174009,790.165,2394170.0,6432820000.0,4317440000000.0,203342.0,370265.0,34,0.925867,18.4377,0.888323,103.69,92.0997,1.29337,4648127143
4683475838.swc,1610,123163.0,1,47,83,49,105600.0,125824.0,54384,548.268,508108.0,918069000.0,351993000000.0,128935.0,168314.0,22,0.92174,17.1928,0.891983,91.8617,87.2465,1.17364,4683475838
4694309311.swc,11932,39420.7,1,577,1084,585,333920.0,306464.0,174141,553.623,3719600.0,6810430000.0,4056280000000.0,226330.0,346352.0,71,0.926418,9.4917,0.816818,97.3796,88.8272,1.37531,4694309311
4706880730.swc,48421,67607.1,1,2994,5588,3030,875904.0,1006590.0,174042,535.058,14875400.0,25546300000.0,9020810000000.0,772270.0,1060210.0,343,0.930858,7.20401,0.830564,93.5253,88.0393,1.76252,4706880730
4727336810.swc,6066,9207950.0,1,116,229,118,505216.0,261440.0,54615,630.214,1922920.0,4065650000.0,2740970000000.0,273625.0,333800.0,33,0.933542,24.9432,0.913748,101.455,89.673,1.27253,4727336810
4727862492.swc,57465,78024.6,1,4727,8932,4781,567648.0,550016.0,173613,454.857,17247800.0,24851200000.0,7950280000000.0,400655.0,622338.0,453,0.933459,5.06729,0.853097,95.3423,90.2359,1.98267,4727862492
4741705337.swc,11940,798631.0,1,152,283,154,704512.0,413952.0,173976,443.637,3788350.0,5379020000.0,1384480000000.0,490850.0,720818.0,39,0.930901,38.7491,0.872326,99.1983,86.1174,1.36144,4741705337
474241157.swc,4736,12868.0,1,316,587,321,186528.0,123104.0,51051,696.337,1454210.0,3511020000.0,2508060000000.0,155730.0,295372.0,146,0.930036,6.34583,0.84266,93.1877,89.8887,1.36215,474241157
4796691510.swc,47512,26552.7,1,2373,4409,2402,1098180.0,843872.0,174306,556.772,14744700.0,26487000000.0,11821700000000.0,1018370.0,1305100.0,286,0.924756,9.17056,0.813289,94.2892,87.2927,1.74472,4796691510
4824798917.swc,29842,51471.9,1,1694,3174,1721,890080.0,897504.0,174042,502.496,9219180.0,14827000000.0,3825490000000.0,799810.0,1067050.0,319,0.927129,7.98362,0.836362,94.3116,88.5465,1.80855,4824798917
4840859371.swc,37346,64339.8,1,1389,2765,1405,1002980.0,906016.0,174339,572.518,11692000.0,21760000000.0,7836440000000.0,757227.0,1265460.0,189,0.923988,12.1479,0.82321,101.75,93.0452,1.66035,4840859371
4851125101.swc,19080,836418.0,1,1386,2654,1404,354496.0,297280.0,173976,608.158,5816760.0,11496700000.0,6131790000000.0,231738.0,417451.0,209,0.925626,5.815,0.853532,96.0332,90.91,1.50119,4851125101
4854206125.swc,8271,115812.0,1,373,740,383,546624.0,447680.0,173283,618.8,2584400.0,5133470000.0,1791740000000.0,541376.0,744024.0,137,0.921989,9.89865,0.823867,103.98,95.9187,1.48015,4854206125
48938479896.swc,2636,78024.6,1,206,356,214,64064.0,147584.0,56430,413.109,794567.0,1048610000.0,264896000000.0,104295.0,158557.0,71,0.923912,6.00562,0.785125,87.9631,81.0128,1.30468,48938479896
4928699275.swc,14192,12868.0,1,893,1713,905,600736.0,467168.0,174174,548.797,4323330.0,7611890000.0,2210620000000.0,647414.0,814545.0,312,0.934762,7.09749,0.847693,96.8324,91.1202,1.65224,4928699275
49365222959.swc,1830,51471.9,1,110,181,115,72000.0,25120.0,89397,512.703,562838.0,967709000.0,432444000000.0,66102.4,150005.0,24,0.920084,8.35912,0.897851,83.171,76.2963,1.2632,49365222959
4942439940.swc,28616,78024.6,1,1316,2469,1325,392448.0,428032.0,129195,564.777,8922920.0,16657900000.0,6744190000000.0,291645.0,434708.0,86,0.918177,9.96881,0.818764,95.71,88.0445,1.61006,4942439940
4947520787.swc,21883,64339.8,1,1785,3327,1806,245632.0,399552.0,53163,462.614,6541970.0,9792950000.0,2859870000000.0,363495.0,483087.0,323,0.935001,5.14578,0.856301,93.5413,88.3776,1.70353,4947520787
49709821781.swc,3451,67607.1,1,90,170,95,223008.0,188352.0,56331,541.226,1085050.0,2001810000.0,906685000000.0,172336.0,307966.0,26,0.926704,18.8118,0.86974,100.734,91.393,1.33557,49709821781
5003251969.swc,15853,65156.6,1,1159,2193,1176,581408.0,339040.0,66363,482.443,4775460.0,7338920000.0,2094270000000.0,372330.0,509291.0,252,0.924977,5.96899,0.835982,96.0832,89.8185,1.61637,5003251969
50234844268.swc,582,11961600.0,1,21,35,23,44960.0,53376.0,10164,1067.21,189909.0,640604000.0,397516000000.0,40640.9,58936.9,9,0.917601,14.8,0.905174,86.2942,87.0264,1.15289,50234844268
5031403023.swc,13266,106211.0,1,896,1625,910,369632.0,451328.0,154407,476.01,4027440.0,6096290000.0,1496650000000.0,304576.0,438539.0,175,0.927909,6.45108,0.832703,92.5516,86.4885,1.59618,5031403023
5032600961.swc,72316,18631700.0,1,5792,11339,5836,592704.0,602976.0,174042,416.303,21777200.0,28792400000.0,7761810000000.0,367720.0,665832.0,280,0.928507,5.21475,0.813704,97.5736,93.0209,1.87186,5032600961
5040996135.swc,26210,67607.1,1,1317,2386,1335,475488.0,467520.0,174075,564.607,8100190.0,15048700000.0,7550040000000.0,365223.0,549055.0,120,0.931405,9.09891,0.830031,91.5559,85.8448,1.7496,5040996135
5073381104.swc,19501,5137990.0,1,1033,1984,1040,310112.0,390720.0,174339,511.231,6035730.0,9927550000.0,3530560000000.0,244813.0,399054.0,94,0.922844,8.34778,0.828558,97.2621,92.1934,1.46565,5073381104
51598927877.swc,4379,128680.0,1,142,279,145,286464.0,219584.0,89397,692.843,1390070.0,3125350000.0,1477410000000.0,200283.0,295226.0,44,0.924134,14.0824,0.867379,101.979,92.657,1.38495,51598927877
5265355215.swc,8565,64339.8,1,336,615,341,210496.0,220832.0,173745,534.15,2669090.0,4701800000.0,1610410000000.0,221957.0,392134.0,71,0.915895,11.8309,0.84862,92.2861,84.6412,1.3954,5265355215
5308355090.swc,34713,115812.0,1,2575,4972,2592,812928.0,532000.0,173976,456.891,10472900.0,15229400000.0,3186570000000.0,686355.0,898621.0,331,0.926845,5.69228,0.829887,97.7788,92.4438,1.65769,5308355090
5332416660.swc,40657,51471.9,1,2485,4465,2512,559456.0,468224.0,174075,539.455,12449500.0,22176300000.0,10278000000000.0,425966.0,696157.0,203,0.92818,7.20672,0.834559,90.2948,85.6592,1.69654,5332416660
5397202146.swc,51597,78024.6,1,4219,7862,4258,616352.0,598592.0,173745,451.773,15460600.0,22189200000.0,5504220000000.0,683115.0,936359.0,654,0.93392,5.12033,0.842883,92.6999,87.9368,1.94907,5397202146
5435004302.swc,69793,115812.0,1,4619,9096,4727,858144.0,797024.0,174438,510.961,21372200.0,34845300000.0,10791100000000.0,870167.0,1232760.0,507,0.925955,6.50451,0.843967,99.6341,93.7892,1.88087,5435004302
5451020661.swc,1796,21602300.0,1,64,103,69,101120.0,109344.0,51777,736.956,568196.0,1445910000.0,1125620000000.0,89426.6,119399.0,20,0.920351,15.2718,0.83797,81.9778,72.5657,1.31303,5451020661
5469111238.swc,37447,51471.9,1,2749,5302,2763,422112.0,562144.0,173811,464.073,11313300.0,17086000000.0,5369610000000.0,381778.0,495324.0,201,0.933163,5.89683,0.843921,96.7928,92.0819,1.70467,5469111238
5469593462.swc,11871,6850190.0,1,635,1258,643,593216.0,403264.0,61347,609.243,3694910.0,7293990000.0,3108520000000.0,417506.0,616398.0,166,0.920812,8.20747,0.83675,100.222,93.8216,1.51074,5469593462
5477930197.swc,45141,65156.6,1,2956,5691,3002,549824.0,620864.0,174075,557.481,13802500.0,24905500000.0,8399770000000.0,612448.0,830749.0,284,0.928167,6.62379,0.858223,97.3976,91.7385,1.93986,5477930197
5478134645.swc,15487,9480180.0,1,538,990,569,976448.0,867840.0,174108,803.721,4866170.0,12797600000.0,6378570000000.0,956511.0,1084360.0,170,0.92564,13.8747,0.889383,97.2977,89.4459,1.4161,5478134645
5553812751.swc,59952,102944.0,1,4036,7872,4083,1561500.0,1013630.0,174075,548.971,18345600.0,32377600000.0,10479300000000.0,1223140.0,1511900.0,654,0.928512,6.36916,0.838067,98.5392,92.3842,1.9921,5553812751
56057182600.swc,14707,123163.0,1,1834,3436,1872,140640.0,188960.0,41448,282.358,4238330.0,3893740000.0,713578000000.0,143934.0,221253.0,130,0.937969,3.01921,0.807821,96.3234,90.9889,1.75386,56057182600
5628189095.swc,57611,25735.9,1,3302,6305,3343,1412130.0,709440.0,174108,564.156,17803200.0,32736700000.0,14908400000000.0,871133.0,1103480.0,300,0.92403,7.71721,0.840499,96.4872,89.5129,1.81144,5628189095
5657917981.swc,1542,51471.9,1,39,73,41,138976.0,90624.0,54120,867.362,496242.0,1400730000.0,1125680000000.0,151436.0,237833.0,16,0.922435,19.3151,0.891302,103.071,101.579,1.37735,5657917981
57061336592.swc,3164,26552.7,1,95,191,97,148064.0,182112.0,51051,426.937,995789.0,1380810000.0,450239000000.0,151602.0,255877.0,31,0.914934,15.1623,0.861344,103.27,95.4216,1.18767,57061336592
5799532727.swc,36895,65156.6,1,2790,5540,2823,417952.0,336512.0,174042,456.766,11188500.0,16324500000.0,5328320000000.0,344559.0,566239.0,317,0.925163,5.48303,0.818458,100.335,94.7672,1.70676,5799532727
5803634703.swc,11311,78024.6,1,264,518,268,606944.0,359456.0,173943,627.227,3595080.0,7431670000.0,3073800000000.0,638585.0,950937.0,75,0.921407,20.3012,0.909286,100.519,95.6162,1.35175,5803634703
