Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Normalized_Name
33953035801.swc,33257,39420.7,1,2087,4146,2118,719744.0,348416.0,115038,557.95,10230400.0,18550100000.0,7916360000000.0,507365.0,691167.0,285,0.926725,6.94163,0.825976,100.985,94.2411,1.65116,33953035801
34081932563.swc,12943,12868.0,1,667,1328,681,599072.0,218816.0,124344,703.42,4038440.0,9154910000.0,4137170000000.0,402218.0,577539.0,205,0.914337,8.6491,0.867011,102.443,95.8998,1.54567,34081932563
34099002048.swc,25599,64339.8,1,1384,2758,1423,618496.0,347168.0,114642,596.265,7915110.0,15345000000.0,8762570000000.0,501142.0,712020.0,226,0.921307,8.1298,0.816071,101.083,94.7607,1.77603,34099002048
3417423656.swc,7749,39420.7,1,543,1078,551,176768.0,211328.0,66495,494.498,2351680.0,3729500000.0,909264000000.0,230641.0,344283.0,182,0.923352,6.141,0.835858,102.15,95.578,1.39363,3417423656
343561537.swc,12965,51471.9,1,1001,1987,1015,191168.0,260992.0,54747,439.316,3913290.0,5475700000.0,1184250000000.0,213774.0,323096.0,237,0.925336,5.46301,0.836111,99.7888,93.8143,1.62439,343561537
3474951182.swc,6721,1248390.0,1,229,451,233,207712.0,158112.0,66561,465.511,2117980.0,3450980000.0,1810030000000.0,172606.0,371816.0,65,0.927696,13.765,0.844953,103.572,96.3161,1.44192,3474951182
3574996463.swc,21759,25735.9,1,1844,3621,1861,268576.0,465312.0,174438,438.03,6508900.0,9051760000.0,2273940000000.0,321037.0,586223.0,387,0.930633,4.96106,0.822729,98.0114,92.39,1.55159,3574996463
35892471481.swc,1240,26552.7,1,34,69,35,59392.0,139168.0,22011,920.396,390487.0,1161490000.0,770736000000.0,96303.1,133903.0,18,0.922793,16.9565,0.963449,109.885,102.375,1.33604,35892471481
35994153046.swc,16328,23967400.0,1,1166,2320,1173,329504.0,385952.0,98604,412.109,4947570.0,6612190000.0,2852880000000.0,418220.0,693508.0,262,0.925932,5.99052,0.801566,99.1428,94.6287,1.6247,35994153046
36008958415.swc,13942,51471.9,1,1004,2011,1007,279648.0,296256.0,107316,385.239,4215640.0,5170510000.0,1049020000000.0,338863.0,533544.0,232,0.927962,5.93237,0.78554,101.368,95.2975,1.44369,36008958415
36052805842.swc,20084,444862.0,1,1307,2616,1311,293824.0,297696.0,113454,442.297,6098470.0,8728060000.0,2846670000000.0,281654.0,378288.0,133,0.927834,6.67278,0.826275,101.868,94.9812,1.48859,36052805842
36183061023.swc,7416,78024.6,1,92,185,93,337088.0,359968.0,113223,646.419,2367460.0,5016140000.0,2456200000000.0,287689.0,399389.0,28,0.940921,39.0811,0.924892,106.689,88.9527,1.47337,36183061023
36198421031.swc,9568,65156.6,1,656,1315,660,251808.0,296832.0,103125,427.181,2915170.0,3986330000.0,1002000000000.0,266299.0,340367.0,119,0.927362,6.273,0.808542,99.4964,94.0587,1.49818,36198421031
36226411717.swc,1690,64339.8,1,43,88,45,84448.0,146016.0,49797,603.58,537575.0,1058340000.0,469207000000.0,113346.0,154779.0,18,0.925117,18.1932,0.890705,109.842,99.8041,1.20322,36226411717
36254547223.swc,28107,26552.7,1,2117,4220,2137,352928.0,459616.0,114015,530.955,8513600.0,14440000000.0,4351250000000.0,463560.0,683302.0,335,0.931573,5.60972,0.828639,100.405,94.7736,1.63578,36254547223
36358828606.swc,11780,64339.8,1,723,1449,727,240704.0,378208.0,111309,438.378,3600920.0,5074740000.0,1412430000000.0,326812.0,484741.0,160,0.931612,7.12491,0.802293,99.2598,93.985,1.37105,36358828606
3637737369.swc,802,6106700.0,1,20,41,21,57856.0,48640.0,49368,721.401,255788.0,582493000.0,183468000000.0,53697.0,67706.9,8,0.909834,18.5366,0.872321,113.531,102.932,1.11612,3637737369
36402251276.swc,18531,51471.9,1,1152,2307,1155,327776.0,414848.0,107448,377.378,5651050.0,6817370000.0,1597380000000.0,408660.0,571178.0,116,0.928942,7.03208,0.803355,100.623,93.2608,1.48281,36402251276
36460450442.swc,9064,13684.8,1,568,1126,571,204768.0,298272.0,108108,427.045,2760170.0,3805360000.0,944159000000.0,219847.0,319424.0,96,0.929413,7.02309,0.806522,100.965,95.9617,1.36418,36460450442
36562686645.swc,12727,26552.7,1,736,1474,739,334176.0,474336.0,113223,382.023,3892220.0,4824890000.0,1166480000000.0,453455.0,639523.0,190,0.932125,7.63161,0.806354,99.4829,92.6003,1.46721,36562686645
3660194441.swc,17337,115812.0,1,756,1508,767,834784.0,942272.0,174075,703.959,5434350.0,12724200000.0,7366060000000.0,781434.0,1073810.0,191,0.927735,10.4503,0.826262,100.751,92.9428,1.44095,3660194441
36721867114.swc,7468,39420.7,1,166,334,168,278816.0,431552.0,90288,514.101,2351130.0,3923690000.0,1343730000000.0,351836.0,448342.0,34,0.924765,21.3563,0.898411,107.353,95.6893,1.28802,36721867114
36722553345.swc,15988,78024.6,1,1375,2760,1390,191680.0,346048.0,106656,409.559,4777230.0,6403560000.0,1681440000000.0,293590.0,364750.0,261,0.933252,4.78225,0.815283,98.9979,94.5174,1.64487,36722553345
36795295077.swc,3952,106211.0,1,280,561,281,115424.0,170016.0,107382,397.488,1190630.0,1502480000.0,280949000000.0,103831.0,275231.0,112,0.930548,6.04278,0.816467,100.026,94.6559,1.40204,36795295077
36866052254.swc,5870,119079.0,1,384,770,387,226080.0,215840.0,107415,551.232,1790000.0,3311670000.0,1685820000000.0,210881.0,307979.0,115,0.930158,6.54805,0.800062,100.829,95.1275,1.3501,36866052254
36868008238.swc,19884,115812.0,1,1244,2493,1249,245312.0,545952.0,113388,349.91,6053830.0,6814650000.0,1460760000000.0,417501.0,625392.0,139,0.929807,6.97553,0.8039,101.081,94.8318,1.66005,36868008238
36881981463.swc,3058,64339.8,1,62,125,64,115712.0,235840.0,91410,545.721,963687.0,1693960000.0,591758000000.0,206689.0,276544.0,21,0.929059,23.272,0.961887,100.771,94.4238,1.28275,36881981463
36913067348.swc,13724,6121650.0,1,719,1439,723,364416.0,270272.0,107415,406.596,4211160.0,5457720000.0,1598910000000.0,258765.0,291636.0,104,0.925619,8.50104,0.781144,101.372,96.7696,1.56213,36913067348
36999885275.swc,2637,12868.0,1,106,209,110,94752.0,225888.0,107316,781.995,823768.0,2160980000.0,1361980000000.0,150464.0,223755.0,30,0.934575,11.5072,0.878863,103.577,94.0869,1.2825,36999885275
37013857707.swc,19642,26552.7,1,1397,2799,1403,378112.0,421088.0,107415,361.373,5919360.0,6828670000.0,1384240000000.0,427383.0,556129.0,264,0.929405,6.01465,0.79133,101.402,96.6864,1.63562,37013857707
37029684909.swc,31488,2058870.0,1,1972,3943,1982,700192.0,715264.0,107943,341.106,9578230.0,10315900000.0,2008200000000.0,883079.0,1026540.0,296,0.927785,6.95105,0.819966,101.191,96.0329,1.80057,37029684909
3706478511.swc,20228,39420.7,1,1156,2294,1176,420352.0,416064.0,156090,517.544,6237610.0,10840100000.0,5364780000000.0,290564.0,450855.0,122,0.925071,7.6735,0.813193,100.987,91.9984,1.50573,3706478511
37188748038.swc,22494,39420.7,1,1192,2385,1201,311168.0,452896.0,107415,366.565,6920750.0,8189820000.0,1894810000000.0,322062.0,487214.0,163,0.923473,8.39874,0.789873,101.929,94.486,1.47837,37188748038
37230829263.swc,12259,51471.9,1,191,384,193,477888.0,457568.0,111738,346.184,3885850.0,4377910000.0,1082940000000.0,309830.0,489514.0,32,0.925147,30.9219,0.889572,103.932,93.0868,1.58118,37230829263
3749216816.swc,51667,106211.0,1,3199,6366,3217,998144.0,862752.0,174504,490.24,15824800.0,25312600000.0,9006950000000.0,842994.0,985735.0,337,0.925306,6.99105,0.830097,100.746,94.3566,1.78746,3749216816
37520467839.swc,15266,80475.0,1,1207,2392,1217,333696.0,390400.0,114378,489.568,4588870.0,7138630000.0,1493670000000.0,265539.0,365203.0,141,0.932547,5.33737,0.844034,96.9344,91.4372,1.56275,37520467839
37538135432.swc,7491,12868.0,1,503,1007,504,183744.0,314848.0,107382,448.4,2273470.0,3225520000.0,677781000000.0,197790.0,313887.0,127,0.932583,6.43793,0.830326,101.438,95.9792,1.39041,37538135432
37583049452.swc,15802,106211.0,1,1038,2064,1043,244096.0,455200.0,101343,377.209,4806320.0,5846200000.0,1461370000000.0,384283.0,478982.0,187,0.925723,6.60368,0.797002,99.5307,95.1963,1.61496,37583049452
3763656013.swc,23781,6797920.0,1,1313,2630,1324,700448.0,907552.0,174207,498.374,7301060.0,11565900000.0,2758180000000.0,775688.0,869355.0,213,0.925019,7.90989,0.823974,100.316,94.6239,1.57417,3763656013
37665441871.swc,17089,148899.0,1,999,1992,1007,527328.0,550496.0,113883,534.323,5240600.0,8939770000.0,2968890000000.0,531626.0,719998.0,203,0.924814,7.54468,0.799229,99.4854,93.4999,1.46635,37665441871
37753178551.swc,5884,1123180.0,1,139,279,140,435104.0,571520.0,102762,715.68,1862670.0,4289120000.0,2538570000000.0,643778.0,748048.0,63,0.927503,20.086,0.8544,102.182,91.7483,1.24786,37753178551
37801523582.swc,3849,54739.1,1,121,243,122,80768.0,239648.0,79068,460.543,1216520.0,1917770000.0,947609000000.0,247979.0,340284.0,40,0.926191,14.8354,0.884532,102.761,96.4863,1.31158,37801523582
37809932357.swc,1338,6047850.0,1,75,151,77,65376.0,111520.0,10824,1017.67,428839.0,1442520000.0,634331000000.0,75151.1,121068.0,35,0.926807,7.84106,0.96227,106.278,92.6301,1.49043,37809932357
37813407383.swc,3616,39420.7,1,47,95,49,160544.0,212096.0,107382,413.686,1155160.0,1514560000.0,426213000000.0,270401.0,331951.0,15,0.920589,36.9895,0.888796,110.408,97.8244,1.16498,37813407383
37839836328.swc,10356,119079.0,1,689,1380,691,276032.0,362336.0,112200,674.962,3179760.0,7455070000.0,4660760000000.0,318952.0,474999.0,187,0.928524,6.50362,0.821936,101.082,94.263,1.51012,37839836328
37955739698.swc,9425,136031.0,1,401,803,402,293088.0,438144.0,111738,516.064,2936150.0,4842690000.0,1791620000000.0,355356.0,435857.0,78,0.920441,10.736,0.809976,102.998,93.7332,1.44199,37955739698
37970384097.swc,6598,106211.0,1,306,613,308,242816.0,252128.0,100089,541.832,2051020.0,3624590000.0,1515160000000.0,181605.0,374108.0,69,0.928716,9.73083,0.828951,98.1421,91.1796,1.39674,37970384097
37970413607.swc,11850,136031.0,1,612,1218,616,313024.0,572096.0,113784,511.174,3659410.0,5987730000.0,1679180000000.0,563137.0,736766.0,190,0.924088,8.65928,0.825432,99.3603,93.6286,1.52817,37970413607
38049361279.swc,2970,148899.0,1,126,249,128,116928.0,144512.0,83160,498.142,929032.0,1477840000.0,424711000000.0,116517.0,179494.0,35,0.929598,10.8956,0.85042,101.541,94.4696,1.23168,38049361279
38101267459.swc,6019,12868.0,1,283,567,284,181536.0,403808.0,100122,570.451,1865780.0,3447150000.0,1427790000000.0,329257.0,709218.0,120,0.930945,9.61376,0.802479,101.858,92.119,1.28751,38101267459
38105807824.swc,5416,64339.8,1,116,233,117,154112.0,293440.0,105963,474.263,1703540.0,2626370000.0,1145960000000.0,225098.0,324926.0,31,0.916839,22.2403,0.851702,101.08,96.1581,1.25214,38105807824
38179732990.swc,1382,64339.8,1,68,138,71,92640.0,110496.0,94875,804.727,430738.0,1164310000.0,822367000000.0,144893.0,238601.0,42,0.931299,8.85507,0.885046,104.847,99.4143,1.20039,38179732990
38203269882.swc,7959,51471.9,1,433,867,434,331712.0,505024.0,107052,552.115,2449180.0,4403210000.0,1781040000000.0,363030.0,562703.0,141,0.920654,8.17878,0.821338,100.942,96.1641,1.47265,38203269882
38305095681.swc,10055,51471.9,1,424,850,427,240736.0,362624.0,114114,514.628,3132700.0,5273310000.0,1796580000000.0,218652.0,308292.0,58,0.917079,10.8094,0.835423,101.896,93.364,1.39515,38305095681
38411670246.swc,3271,12868.0,1,76,153,77,224992.0,128480.0,113784,579.825,1030650.0,1931760000.0,579561000000.0,221616.0,530171.0,51,0.919059,20.3725,0.939959,104.483,101.658,1.29619,38411670246
38451325454.swc,16460,65156.6,1,796,1596,801,409952.0,656512.0,113850,461.548,5081360.0,7579710000.0,2276110000000.0,449976.0,563200.0,134,0.925719,9.30639,0.819152,100.069,92.2846,1.48891,38451325454
3849642486.swc,10951,1249000.0,1,281,564,286,420256.0,400832.0,174207,537.386,3462610.0,6134910000.0,2463060000000.0,395427.0,801359.0,82,0.924344,18.3777,0.846923,104.726,96.4624,1.41496,3849642486
38510095780.swc,14712,102944.0,1,546,1094,548,388896.0,465984.0,112761,437.391,4579340.0,6375150000.0,1846130000000.0,328119.0,662398.0,86,0.919071,12.447,0.81683,104.458,93.7895,1.42253,38510095780
38585202945.swc,5801,78024.6,1,216,433,217,241504.0,124192.0,107415,474.931,1815260.0,2817100000.0,1023780000000.0,225741.0,443795.0,76,0.914567,12.3949,0.878921,105.301,95.8141,1.40433,38585202945
38689483755.swc,5119,9791430.0,1,113,227,115,386048.0,110880.0,124311,610.229,1631380.0,3327420000.0,1617820000000.0,236033.0,313952.0,27,0.925909,21.5066,0.878566,103.039,89.3772,1.26825,38689483755
38702215844.swc,6717,106211.0,1,146,293,147,440800.0,294080.0,89232,380.558,2118810.0,2684880000.0,904879000000.0,304342.0,387258.0,41,0.927192,21.9215,0.848177,99.8119,89.6607,1.42759,38702215844
38728160942.swc,2697,991638.0,1,114,230,116,145376.0,251136.0,110286,610.18,851875.0,1856510000.0,1376500000000.0,261044.0,403031.0,86,0.930673,10.7217,0.813567,100.903,93.7312,1.20039,38728160942
3882844891.swc,47532,51471.9,1,3732,7452,3758,618112.0,681984.0,174108,437.832,14281800.0,19968200000.0,5024450000000.0,460214.0,649493.0,427,0.934642,5.34219,0.840963,100.038,95.2228,1.72671,3882844891
38863862489.swc,5081,39420.7,1,94,189,95,306272.0,264096.0,74976,564.365,1615210.0,2951570000.0,1135380000000.0,351309.0,453622.0,40,0.937035,25.8783,0.878695,108.676,94.2991,1.32886,38863862489
38878638640.swc,25648,13684.8,1,1984,3973,1994,421152.0,407648.0,101607,414.927,7692160.0,10123300000.0,2319470000000.0,247542.0,357291.0,182,0.9279,5.43192,0.818208,100.258,95.465,1.56413,38878638640
38935101659.swc,5749,51471.9,1,90,181,91,325664.0,280928.0,82566,555.441,1832590.0,3300320000.0,1213540000000.0,221024.0,475128.0,23,0.920043,30.7569,0.924985,112.047,99.7078,1.37049,38935101659
38947015685.swc,7644,64339.8,1,419,839,420,303328.0,268000.0,107910,442.87,2356330.0,3290910000.0,638002000000.0,236022.0,324350.0,92,0.921348,8.10965,0.793067,99.2709,93.8951,1.42557,38947015685
38964580881.swc,3329,39420.7,1,97,195,98,272320.0,186912.0,86889,516.279,1036710.0,1705980000.0,565532000000.0,242338.0,328632.0,45,0.909752,16.0667,0.853106,101.947,86.8379,1.32284,38964580881
38994907574.swc,14191,953046.0,1,292,586,296,512960.0,485376.0,101541,522.004,4500110.0,7678650000.0,2588880000000.0,487959.0,635894.0,47,0.929244,23.1519,0.882246,103.718,94.9941,1.63892,38994907574
39016969370.swc,2074,116628.0,1,74,149,76,67552.0,118784.0,56661,539.957,644661.0,1118520000.0,483162000000.0,70553.7,109685.0,21,0.928497,12.8792,0.903144,107.71,95.5973,1.17849,39016969370
39135236280.swc,4717,39420.7,1,68,131,72,253056.0,199776.0,109956,519.176,1503760.0,2466850000.0,926851000000.0,191374.0,391559.0,24,0.923995,34.5802,0.92922,105.894,94.1625,1.29527,39135236280
39140727216.swc,7893,142364.0,1,101,203,103,181920.0,183616.0,94842,401.704,2506470.0,3239170000.0,1216190000000.0,161418.0,255772.0,23,0.925343,37.7931,0.897085,108.707,93.1639,1.44261,39140727216
39155357656.swc,2015,170551.0,1,34,69,35,152800.0,320736.0,71742,573.734,640179.0,1195130000.0,482888000000.0,185150.0,281418.0,16,0.922171,28.1884,0.905809,111.991,107.01,1.19838,39155357656
39166833758.swc,4833,25735.9,1,43,87,44,321408.0,419136.0,83919,557.974,1546570.0,2779740000.0,1157920000000.0,273388.0,412964.0,20,0.929706,54.5402,0.890725,104.818,95.1593,1.32003,39166833758
39193291822.swc,11253,102944.0,1,319,626,324,194432.0,310560.0,111177,495.819,3560680.0,5776460000.0,2664540000000.0,211866.0,357794.0,42,0.927402,16.6693,0.85942,99.8009,93.4616,1.54109,39193291822
3941059182.swc,13266,116628.0,1,166,333,168,549088.0,321664.0,171237,566.265,4235360.0,7852990000.0,3028570000000.0,337041.0,598918.0,36,0.926736,38.7838,0.943773,106.666,92.1587,1.54393,3941059182
39469819621.swc,2190,39420.7,1,31,63,32,159808.0,121824.0,106722,776.577,702197.0,1761510000.0,893972000000.0,184037.0,301821.0,14,0.922357,33.746,0.953411,103.987,90.4034,1.22608,39469819621
3952987403.swc,20647,64339.8,1,988,1943,994,590272.0,852416.0,174306,425.098,6405870.0,8896440000.0,2525030000000.0,691596.0,896659.0,253,0.927917,9.55327,0.820658,99.3303,93.0085,1.71085,3952987403
39560213660.swc,9411,78024.6,1,481,963,486,382560.0,346688.0,110022,526.476,2913800.0,5032640000.0,1688040000000.0,290708.0,410482.0,104,0.929883,8.75909,0.826337,100.931,93.1604,1.36623,39560213660
39632401641.swc,3566,119079.0,1,63,127,64,101568.0,138432.0,107283,478.993,1133810.0,1838960000.0,780392000000.0,152401.0,238467.0,19,0.935077,27.0709,0.895127,104.303,93.8613,1.17579,39632401641
39632927158.swc,4832,64339.8,1,64,129,66,135104.0,122880.0,106359,404.364,1546560.0,2166020000.0,846004000000.0,154599.0,251371.0,17,0.930007,36.4109,0.895906,100.993,88.5106,1.20672,39632927158
39665019553.swc,29100,65156.6,1,2413,4830,2426,470496.0,581856.0,80982,424.439,8677170.0,11896500000.0,4091810000000.0,375630.0,469455.0,391,0.933519,5.01263,0.827148,101.395,96.4302,1.81143,39665019553
39680834142.swc,976,530854.0,1,40,81,42,88032.0,83040.0,23958,793.039,316677.0,844166000.0,520765000000.0,80818.9,128565.0,20,0.918095,10.9877,0.898641,110.801,98.6077,1.25568,39680834142
39701857315.swc,9878,12868.0,1,288,577,290,289632.0,391808.0,112266,499.714,3112650.0,5234130000.0,2767570000000.0,334732.0,746440.0,67,0.932667,16.0953,0.879618,99.5365,95.0108,1.33031,39701857315
40043492476.swc,18072,64339.8,1,1408,2812,1417,420864.0,346880.0,80124,370.862,5426890.0,6511170000.0,2060710000000.0,323733.0,510931.0,360,0.930387,5.40683,0.813238,101.597,94.7932,1.57405,40043492476
40064328455.swc,8099,129496.0,1,712,1426,714,170496.0,148672.0,107976,382.058,2415680.0,2949540000.0,648860000000.0,159397.0,412527.0,223,0.911884,4.67882,0.834741,101.655,95.8983,1.5267,40064328455
4026678800.swc,1710,805165.0,1,76,153,77,121536.0,97408.0,53823,517.789,542736.0,917159000.0,428104000000.0,124555.0,157759.0,24,0.930215,10.1699,0.907668,101.826,95.3125,1.12461,4026678800
4029162155.swc,2117,13684.8,1,40,81,41,143776.0,137088.0,54417,622.594,682335.0,1389090000.0,792122000000.0,149727.0,230291.0,16,0.923786,25.1235,0.895427,108.866,98.163,1.11152,4029162155
4040200115.swc,22019,994100.0,1,1484,2961,1494,311744.0,462528.0,124377,490.375,6728130.0,10948800000.0,4142030000000.0,263948.0,391428.0,143,0.924074,6.4002,0.826905,100.763,95.1144,1.706,4040200115
40492122654.swc,3238,64339.8,1,35,71,36,246112.0,144448.0,107613,669.723,1046920.0,2355860000.0,1534420000000.0,187997.0,311268.0,16,0.926732,44.5915,0.873196,99.7685,94.8929,1.302,40492122654
40549022387.swc,5916,25735.9,1,74,149,75,429920.0,259968.0,107349,654.01,1877320.0,3860900000.0,1074840000000.0,235123.0,412520.0,31,0.919078,38.698,0.926527,97.8856,93.8124,1.37544,40549022387
40550058475.swc,4416,13684.8,1,54,109,55,344928.0,258592.0,99825,551.686,1426140.0,2560220000.0,1024810000000.0,260785.0,473634.0,21,0.927551,39.5046,0.90934,103.033,92.1942,1.1808,40550058475
40652631508.swc,4900,54739.1,1,88,162,92,225952.0,169536.0,101442,419.055,1560230.0,2094710000.0,567812000000.0,200636.0,253868.0,19,0.928831,28.8642,0.875709,101.581,91.5476,1.23025,40652631508
40783237234.swc,1269,73042200.0,2,18,36,19,167712.0,81856.0,103785,742.281,407575.0,1067010000.0,689568000000.0,151524.0,169067.0,10,0.926994,34.2222,0.883514,101.442,73.8686,1.16732,40783237234
4079067680.swc,10102,3843410.0,1,381,761,383,382912.0,568512.0,115863,525.161,3183480.0,5649890000.0,2521250000000.0,463384.0,509813.0,82,0.927811,12.2194,0.820274,99.3748,90.7529,1.34745,4079067680
40812642322.swc,12790,116628.0,1,579,1160,582,645632.0,341824.0,114147,480.172,3952020.0,6106030000.0,1852370000000.0,506727.0,656592.0,162,0.930232,10.0207,0.870205,101.254,93.5945,1.55093,40812642322
40902761567.swc,6103,102944.0,1,264,517,267,347904.0,229664.0,74481,496.825,1887110.0,2983480000.0,826877000000.0,313571.0,410276.0,63,0.917051,10.6886,0.864626,100.064,91.6354,1.41939,40902761567
40929963334.swc,4988,12868.0,1,114,229,115,221344.0,156512.0,111738,419.2,1579180.0,2168820000.0,650671000000.0,220868.0,345232.0,30,0.92668,20.7773,0.893766,101.871,91.2381,1.36097,40929963334
41001580897.swc,4330,55447000.0,1,75,151,78,208032.0,111808.0,102333,422.181,1390710.0,1930670000.0,552630000000.0,129757.0,169777.0,19,0.926464,27.2781,0.911778,105.998,91.118,1.1954,41001580897
41075241403.swc,3195,54739.1,1,79,159,80,228288.0,146048.0,114213,496.383,998811.0,1573240000.0,296413000000.0,234491.0,502529.0,42,0.916221,19.0881,0.899847,104.367,95.0995,1.28789,41075241403
4108998829.swc,65082,25735.9,1,5546,11116,5590,578272.0,501280.0,115962,392.897,19484800.0,24348800000.0,6870480000000.0,467957.0,657737.0,529,0.933765,4.84563,0.820797,99.7543,95.0238,1.861,4108998829
41374781962.swc,4559,54739.1,1,206,412,209,66752.0,101824.0,102960,394.883,1413670.0,1830430000.0,862852000000.0,62683.5,247510.0,44,0.917594,9.94903,0.872152,99.4806,91.0818,1.29808,41374781962
41382972106.swc,5267,12868.0,1,123,248,127,269216.0,175072.0,86097,677.047,1680610.0,3852040000.0,2380530000000.0,194067.0,372763.0,24,0.919108,20.2016,0.935132,106.874,95.9696,1.24112,41382972106
4143603194.swc,68815,65156.6,1,5223,10440,5249,643936.0,617696.0,174207,449.243,20779900.0,30110400000.0,8750750000000.0,484676.0,761342.0,342,0.924527,5.58276,0.826246,100.274,94.9126,1.86867,4143603194
4153108476.swc,1485,102944.0,1,22,45,23,183104.0,93344.0,112662,831.122,477236.0,1328360000.0,935196000000.0,157648.0,208877.0,18,0.932327,31.9778,0.851377,121.723,108.842,1.20848,4153108476
4156233180.swc,6120,136031.0,1,196,389,199,125248.0,282816.0,124278,498.142,1920270.0,3076400000.0,918539000000.0,263955.0,394768.0,50,0.927164,14.6427,0.876495,107.554,97.3719,1.38311,4156233180
41700559577.swc,76328,25210200.0,1,5940,11676,5992,509952.0,620416.0,115170,439.625,23059600.0,32391900000.0,11106300000000.0,412836.0,801750.0,506,0.932133,5.42292,0.822802,98.5254,93.7356,1.88581,41700559577
41701683757.swc,23787,136031.0,1,1187,2374,1197,531776.0,340608.0,113982,521.808,7374720.0,12381000000.0,4213470000000.0,302112.0,466823.0,137,0.927095,8.97557,0.815343,102.001,94.3024,1.72239,41701683757
4170907302.swc,9926,65156.6,1,573,1149,576,241984.0,247808.0,170610,508.117,3048450.0,4956820000.0,1276360000000.0,260419.0,376453.0,92,0.921842,7.63795,0.84765,100.594,94.8984,1.48224,4170907302
41819264662.swc,15642,1912010.0,1,1018,2040,1024,812000.0,469696.0,107217,430.826,4742980.0,6610290000.0,2324280000000.0,715921.0,1001440.0,222,0.935453,6.64706,0.835601,102.311,96.2831,1.61336,41819264662
41933255298.swc,19969,78024.6,1,1085,2152,1093,302400.0,236896.0,114081,513.308,6149380.0,10092300000.0,3495810000000.0,259082.0,655604.0,143,0.924962,8.17426,0.849213,101.621,95.1483,1.68759,41933255298
42075556995.swc,30930,51471.9,1,1878,3751,1898,890432.0,361984.0,114576,613.697,9493390.0,18956800000.0,8378950000000.0,649114.0,790518.0,415,0.926441,7.22367,0.836775,101.722,95.3528,1.62443,42075556995
42325876904.swc,16012,64339.8,1,717,1431,725,703360.0,234400.0,113784,489.422,4958760.0,7677080000.0,2777880000000.0,728932.0,926151.0,177,0.924235,10.1523,0.822784,101.985,95.5458,1.44982,42325876904
42429178383.swc,7880,4671270.0,1,497,996,499,542944.0,249984.0,80289,512.291,2411350.0,4081990000.0,1661920000000.0,301645.0,360985.0,178,0.93086,6.91064,0.825187,102.293,97.9234,1.73687,42429178383
4244146885.swc,45712,25735.9,1,2978,5944,3002,489568.0,619488.0,174207,555.667,14020700.0,25486300000.0,10568300000000.0,599750.0,908150.0,218,0.928445,6.66605,0.816125,100.387,94.4846,1.76235,4244146885
42528800787.swc,2495,26552.7,1,28,57,29,417184.0,75232.0,107514,818.516,800419.0,2163950000.0,1265970000000.0,424376.0,534817.0,17,0.920866,42.7544,0.873872,101.19,91.7516,1.28189,42528800787
42545664246.swc,6609,12352100.0,1,409,816,415,318176.0,164064.0,114048,558.513,2040470.0,3734500000.0,1834240000000.0,211798.0,257494.0,81,0.927987,6.97181,0.855293,101.842,94.8135,1.43359,42545664246
42555083540.swc,17842,51471.9,1,1012,2026,1028,704736.0,279872.0,114444,579.961,5496040.0,10283700000.0,3686930000000.0,536262.0,681273.0,286,0.918273,7.7458,0.852685,100.481,93.5497,1.655,42555083540
42560323885.swc,5811,102944.0,1,131,264,133,307488.0,142304.0,111738,459.547,1831150.0,2687780000.0,917710000000.0,189900.0,259120.0,27,0.926534,21.0076,0.896866,107.228,97.3015,1.2247,42560323885
42776449026.swc,7015,51471.9,1,401,763,405,345408.0,241888.0,102960,715.932,2186060.0,5176050000.0,3818150000000.0,242685.0,427061.0,111,0.92379,8.04587,0.82349,95.9562,90.3428,1.45275,42776449026
4389309973.swc,18349,51471.9,1,785,1571,788,611392.0,438880.0,174405,412.753,5676340.0,7576390000.0,2401800000000.0,460588.0,1105890.0,178,0.92808,10.6735,0.828655,102.538,93.6354,1.46627,4389309973
4404260613.swc,25993,106211.0,1,1430,2827,1441,587008.0,586176.0,174405,564.818,8040240.0,15019100000.0,7639710000000.0,502813.0,681883.0,132,0.927302,8.09798,0.803704,100.349,91.3399,1.75859,4404260613
44845322947.swc,2280,205887.0,1,60,121,61,110336.0,108736.0,76758,619.432,716691.0,1434830000.0,709665000000.0,101943.0,141836.0,17,0.909149,17.8347,0.851445,110.215,95.6639,1.22016,44845322947
4533012397.swc,8239,78024.6,1,418,832,426,370656.0,417248.0,172425,530.56,2569060.0,4747780000.0,2301390000000.0,282957.0,497806.0,225,0.924385,8.82452,0.813508,101.761,95.0576,1.34917,4533012397
4597549463.swc,2403,64339.8,1,61,123,62,152512.0,87072.0,55143,486.421,766750.0,1303060000.0,814713000000.0,128726.0,208969.0,20,0.922396,18.5285,0.917085,108.286,101.031,1.1626,4597549463
4598805287.swc,1180,13684.8,1,54,105,56,43328.0,49088.0,48510,897.641,364564.0,1104300000.0,904843000000.0,48371.4,91032.9,32,0.930378,10.1429,0.911892,102.452,97.1877,1.12589,4598805287
4610953322.swc,11798,115812.0,1,855,1713,863,498272.0,249344.0,64581,472.162,3560820.0,5418450000.0,1872240000000.0,312624.0,461331.0,267,0.93459,5.87215,0.807285,101.656,95.3862,1.53017,4610953322
