Neuron,Radius_0,Radius_20,Radius_40,Radius_60,Radius_80,Radius_100,Radius_120,Radius_140,Radius_160,Radius_180,Radius_200,Radius_220,Radius_240,Radius_260,Radius_280,Radius_300,Radius_320,Radius_340,Radius_360,Radius_380,Radius_400,Radius_420,Radius_440,Radius_460,Radius_480,Radius_500,Radius_520,Radius_540,Radius_560,Radius_580,Radius_600,Radius_620,Radius_640,Radius_660,Radius_680,Radius_700,Radius_720,Radius_740,Radius_760,Radius_780,Radius_800,Radius_820,Radius_840,Radius_860,Radius_880,Radius_900,Radius_920,Radius_940,Radius_960,Radius_980,Radius_1000,Radius_1020,Radius_1040,Radius_1060,Radius_1080,Radius_1100,Radius_1120,Radius_1140,Radius_1160,Radius_1180,Radius_1200,Radius_1220,Radius_1240,Radius_1260,Radius_1280,Radius_1300,Radius_1320,Radius_1340,Radius_1360,Radius_1380,Radius_1400,Radius_1420,Radius_1440,Radius_1460,Radius_1480,Radius_1500,Radius_1520,Radius_1540,Radius_1560,Radius_1580,Radius_1600,Radius_1620,Radius_1640,Radius_1660,Radius_1680,Radius_1700,Radius_1720,Radius_1740,Radius_1760,Radius_1780,Radius_1800,Radius_1820,Radius_1840
32093028576_sort.swc,448.0,2201.0,5082.0,6196.0,5717.0,5681.0,3911.0,3555.0,2674.0,1701.0,942.0,657.0,442.0,330.0,299.0,286.0,112.0,109.0,105.0,126.0,96.0,113.0,118.0,115.0,143.0,80.0,92.0,101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30225445097_sort.swc,240.0,947.0,1485.0,2696.0,3331.0,3924.0,3295.0,3149.0,1639.0,1389.0,568.0,496.0,453.0,742.0,610.0,725.0,912.0,605.0,598.0,586.0,100.0,240.0,103.0,86.0,79.0,75.0,75.0,85.0,96.0,94.0,83.0,166.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4986812415_sort.swc,434.0,796.0,900.0,840.0,796.0,667.0,648.0,421.0,256.0,279.0,362.0,277.0,364.0,607.0,568.0,299.0,287.0,310.0,371.0,136.0,108.0,117.0,98.0,97.0,130.0,82.0,93.0,102.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36241273749_sort.swc,242.0,1519.0,3676.0,3652.0,2812.0,2213.0,2324.0,1858.0,883.0,749.0,709.0,352.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5697237210_sort.swc,342.0,1572.0,2668.0,3165.0,3574.0,3142.0,3125.0,2842.0,2483.0,2402.0,2777.0,1657.0,1292.0,1729.0,1175.0,799.0,525.0,377.0,430.0,785.0,604.0,470.0,391.0,484.0,552.0,311.0,187.0,106.0,327.0,254.0,214.0,249.0,190.0,211.0,209.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5032293103_sort.swc,314.0,639.0,1545.0,2629.0,3637.0,2991.0,3311.0,3029.0,2164.0,1607.0,1213.0,756.0,367.0,275.0,229.0,174.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188575291_sort.swc,298.0,983.0,2174.0,2543.0,1944.0,1532.0,1095.0,578.0,643.0,803.0,794.0,411.0,150.0,570.0,483.0,517.0,510.0,436.0,335.0,300.0,334.0,491.0,374.0,410.0,264.0,261.0,230.0,152.0,281.0,277.0,241.0,214.0,245.0,263.0,260.0,164.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6660174348_sort.swc,249.0,1653.0,3138.0,2902.0,4070.0,4652.0,4297.0,3721.0,3255.0,2613.0,2498.0,1436.0,1198.0,1139.0,794.0,823.0,412.0,766.0,892.0,580.0,758.0,521.0,521.0,475.0,244.0,203.0,197.0,197.0,216.0,171.0,218.0,173.0,155.0,216.0,163.0,194.0,199.0,152.0,177.0,161.0,152.0,163.0,174.0,139.0,179.0,115.0,190.0,166.0,159.0,146.0,142.0,158.0,161.0,158.0,157.0,123.0,171.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28349537701_sort.swc,288.0,1368.0,3653.0,5409.0,5294.0,3736.0,3307.0,2659.0,1718.0,1669.0,1487.0,1147.0,782.0,663.0,528.0,497.0,345.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4757955063_sort.swc,570.0,2713.0,4036.0,4562.0,3480.0,2005.0,1904.0,1553.0,1164.0,442.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5216105078_sort.swc,574.0,1215.0,1863.0,2181.0,2464.0,2286.0,2546.0,2324.0,1707.0,1535.0,2553.0,1406.0,1301.0,690.0,381.0,324.0,203.0,188.0,172.0,180.0,225.0,172.0,164.0,243.0,162.0,255.0,218.0,158.0,211.0,208.0,191.0,177.0,128.0,149.0,183.0,121.0,120.0,165.0,194.0,190.0,167.0,120.0,180.0,138.0,151.0,153.0,174.0,107.0,77.0,109.0,148.0,105.0,138.0,96.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30217253713_sort.swc,364.0,2104.0,3660.0,3614.0,2896.0,2132.0,2159.0,1099.0,1270.0,509.0,179.0,124.0,98.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32528431437_sort.swc,225.0,417.0,655.0,814.0,777.0,783.0,433.0,314.0,187.0,123.0,78.0,83.0,92.0,92.0,78.0,138.0,474.0,97.0,75.0,78.0,172.0,212.0,197.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41382944588_sort.swc,376.0,1415.0,3982.0,4135.0,4787.0,3765.0,3587.0,2820.0,2263.0,1476.0,1659.0,1155.0,430.0,253.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663173016_sort.swc,225.0,852.0,2558.0,6079.0,7826.0,6531.0,6707.0,5481.0,5027.0,3876.0,4147.0,3336.0,2912.0,2360.0,1583.0,1309.0,985.0,737.0,466.0,444.0,367.0,190.0,218.0,243.0,197.0,150.0,200.0,181.0,202.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28759591438_sort.swc,499.0,1598.0,4865.0,7424.0,8222.0,6679.0,5394.0,4419.0,3317.0,2870.0,3142.0,2515.0,1116.0,939.0,495.0,690.0,921.0,928.0,561.0,205.0,294.0,129.0,145.0,66.0,76.0,73.0,69.0,86.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29256332180_sort.swc,265.0,1031.0,3538.0,5267.0,7415.0,7256.0,7307.0,7439.0,5761.0,4266.0,3431.0,3228.0,2528.0,2258.0,2051.0,1373.0,961.0,988.0,901.0,836.0,833.0,759.0,640.0,499.0,385.0,491.0,372.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062129966_sort.swc,340.0,1132.0,2057.0,2261.0,1891.0,1454.0,1274.0,1029.0,690.0,509.0,802.0,554.0,367.0,174.0,108.0,136.0,153.0,172.0,164.0,201.0,132.0,125.0,82.0,103.0,124.0,122.0,127.0,154.0,87.0,81.0,115.0,105.0,133.0,127.0,112.0,97.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5028264562_sort.swc,310.0,1480.0,2343.0,3320.0,3921.0,3192.0,2601.0,2664.0,2099.0,1617.0,1689.0,1762.0,1091.0,609.0,549.0,451.0,580.0,186.0,92.0,151.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30327724734_sort.swc,261.0,996.0,1333.0,1719.0,1452.0,1143.0,1032.0,1461.0,969.0,727.0,509.0,561.0,352.0,176.0,68.0,128.0,235.0,373.0,285.0,367.0,466.0,142.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42035944103_sort.swc,236.0,512.0,1382.0,1516.0,1506.0,1448.0,1385.0,1350.0,924.0,654.0,690.0,930.0,820.0,761.0,530.0,485.0,423.0,399.0,216.0,259.0,268.0,258.0,312.0,162.0,127.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31041960800_sort.swc,284.0,968.0,1228.0,1504.0,1194.0,1003.0,587.0,587.0,413.0,312.0,296.0,498.0,474.0,399.0,338.0,131.0,105.0,113.0,186.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33374836408_sort.swc,267.0,995.0,2632.0,3103.0,2764.0,3205.0,2592.0,1611.0,1112.0,1402.0,1354.0,1458.0,925.0,515.0,459.0,460.0,440.0,380.0,270.0,273.0,125.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30184093548_sort.swc,294.0,777.0,1417.0,1789.0,1363.0,1376.0,1276.0,1107.0,893.0,788.0,646.0,543.0,587.0,527.0,212.0,117.0,116.0,142.0,83.0,100.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32675754551_sort.swc,362.0,1387.0,1939.0,2493.0,2471.0,1913.0,1602.0,1364.0,1344.0,1740.0,1104.0,662.0,600.0,633.0,499.0,508.0,415.0,254.0,161.0,113.0,115.0,135.0,146.0,107.0,122.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28659181017_sort.swc,235.0,2112.0,5857.0,6642.0,5911.0,5772.0,5026.0,3786.0,2335.0,1240.0,912.0,386.0,367.0,314.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71642025897_sort.swc,216.0,875.0,1566.0,1182.0,1330.0,286.0,199.0,106.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42981460600_sort.swc,333.0,1207.0,1994.0,2559.0,2268.0,1747.0,1207.0,823.0,738.0,1181.0,951.0,643.0,587.0,464.0,234.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30795992510_sort.swc,267.0,1171.0,2748.0,2208.0,2312.0,1907.0,1638.0,1216.0,989.0,760.0,612.0,699.0,428.0,345.0,283.0,243.0,262.0,158.0,103.0,102.0,101.0,246.0,159.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41687418500_sort.swc,427.0,861.0,2052.0,3837.0,3509.0,3520.0,2606.0,2223.0,2018.0,1425.0,1259.0,1427.0,995.0,670.0,485.0,236.0,331.0,361.0,214.0,278.0,251.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658989242_sort.swc,314.0,1629.0,4604.0,6905.0,6731.0,6616.0,6863.0,5702.0,4292.0,3910.0,2384.0,1867.0,1578.0,1132.0,1001.0,921.0,767.0,818.0,479.0,278.0,178.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4261024453_sort.swc,303.0,1145.0,2302.0,3198.0,2643.0,1785.0,1421.0,1001.0,621.0,528.0,427.0,339.0,233.0,222.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315377266_sort.swc,422.0,1662.0,2362.0,3356.0,3897.0,3506.0,2654.0,2189.0,1694.0,1326.0,1404.0,956.0,1021.0,622.0,330.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33185023430_sort.swc,396.0,496.0,1277.0,2317.0,1982.0,1934.0,1668.0,1457.0,1069.0,437.0,358.0,638.0,434.0,369.0,300.0,195.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
