Layer,Boundary,Soma_X,Soma_Y
layer_4,right,2.7711206780252633,1.92032
layer_4,left,2.5292260805585647,1.92147
layer_4,right,2.7720877189718625,1.92147
layer_4,left,2.5293867329987085,1.92214
layer_4,right,2.772656144349683,1.92214
layer_4,left,2.5294421915196494,1.9225
layer_4,right,2.7729529391786993,1.9225
layer_4,left,2.529494097093263,1.92282
layer_4,right,2.7732176585237474,1.92282
layer_4,left,2.5296136032965935,1.9233
layer_4,right,2.773629528575985,1.9233
layer_4,left,2.529617448597291,1.92333
layer_4,right,2.773654017424329,1.92333
layer_4,left,2.5296640952295006,1.92355
layer_4,right,2.7738403765756408,1.92355
layer_4,left,2.5304081970244257,1.92714
layer_4,right,2.776886848836645,1.92714
layer_4,left,2.530473598567138,1.92752
layer_4,right,2.7772005704750344,1.92752
layer_4,left,2.5305359644387444,1.92787
layer_4,right,2.777490001064896,1.92787
layer_4,left,2.530589065346094,1.92816
layer_4,right,2.777730126765009,1.92816
layer_4,left,2.5307380898538905,1.92886
layer_4,right,2.778322040270006,1.92886
layer_4,left,2.5311941198744523,1.93088
layer_4,right,2.78004275042008,1.93088
layer_4,left,2.531333127337124,1.93146
layer_4,right,2.780544363687369,1.93146
layer_4,left,2.531340793303139,1.93149
layer_4,right,2.7805709302610637,1.93149
layer_4,left,2.531639353793127,1.9328
layer_4,right,2.781687477168572,1.9328
layer_4,left,2.5318230580616974,1.93363
layer_4,right,2.7823839780336344,1.93363
layer_4,left,2.531913716850283,1.93402
layer_4,right,2.7827221929293726,1.93402
layer_4,left,2.5319405383184175,1.93414
layer_4,right,2.782823858961751,1.93414
layer_4,left,2.532025640689081,1.93453
layer_4,right,2.7831465668341666,1.93453
layer_4,left,2.532131717759187,1.93501
layer_4,right,2.7835472782422688,1.93501
layer_4,left,2.5322859635455433,1.93571
layer_4,right,2.784151477835631,1.93571
layer_4,left,2.5323421049193597,1.93597
layer_4,right,2.7843686478411662,1.93597
layer_4,left,2.5323486760312033,1.936
layer_4,right,2.784392951221018,1.936
layer_4,left,2.532478047151594,1.93661
layer_4,right,2.7849063178000577,1.93661
layer_4,left,2.5325858088254973,1.93712
layer_4,right,2.7853300577108624,1.93712
layer_4,left,2.532818324413693,1.93827
layer_4,right,2.7862876130261407,1.93827
layer_4,left,2.533004577258763,1.93923
layer_4,right,2.7870784876891728,1.93923
layer_4,left,2.5330423790841885,1.93946
layer_4,right,2.787269870069225,1.93946
layer_4,left,2.5332724820564034,1.94061
layer_4,right,2.7881966006484205,1.94061
layer_4,left,2.533369705724507,1.94122
layer_4,right,2.7886901282316905,1.94122
layer_4,left,2.5336228689046867,1.94262
layer_4,right,2.789799986665054,1.94262
layer_4,left,2.5337343673279165,1.94314
layer_4,right,2.790208149633399,1.94314
layer_4,left,2.533764160735496,1.94326
layer_4,right,2.7903022703629916,1.94326
layer_4,left,2.533809648986683,1.94355
layer_4,right,2.7905290194088073,1.94355
layer_4,left,2.5340903669182677,1.9449
layer_4,right,2.7915811592165687,1.9449
layer_4,left,2.5342183863819123,1.9457
layer_4,right,2.7921946500387356,1.9457
layer_4,left,2.534226441322012,1.94573
layer_4,right,2.792218112436532,1.94573
layer_4,left,2.5345779345534623,1.948
layer_4,right,2.7939223141322618,1.948
layer_4,left,2.5346886856759645,1.94838
layer_4,right,2.7942198699170886,1.94838
layer_4,left,2.5348456449400514,1.94906
layer_4,right,2.794738451122601,1.94906
layer_4,left,2.535011843128755,1.9496
layer_4,right,2.795163439851159,1.9496
layer_4,left,2.535021215074031,1.94963
layer_4,right,2.795187088899286,1.94963
layer_4,left,2.5352245895259657,1.95027
layer_4,right,2.7956925927562972,1.95027
layer_4,left,2.5352574976641287,1.95066
layer_4,right,2.7959684992280485,1.95066
layer_4,left,2.535264760789542,1.95075
layer_4,right,2.796031698739421,1.95075
layer_4,left,2.5356451382826983,1.95283
layer_4,right,2.797555952719969,1.95283
layer_4,left,2.535654336133063,1.95296
layer_4,right,2.7976439486836275,1.95296
layer_4,left,2.5356721973612415,1.95322
layer_4,right,2.7978189496472616,1.95322
layer_4,left,2.5356782222028076,1.95331
layer_4,right,2.7978792228809515,1.95331
layer_4,left,2.5357458108326276,1.95376
layer_4,right,2.798196816155466,1.95376
layer_4,left,2.535752200915321,1.95379
layer_4,right,2.798218834195213,1.95379
layer_4,left,2.5358246665391984,1.95424
layer_4,right,2.798537298739185,1.95424
layer_4,left,2.535960606934475,1.95478
layer_4,right,2.7989420786432535,1.95478
layer_4,left,2.536279420043697,1.95619
layer_4,right,2.7999752583167923,1.95619
layer_4,left,2.536304305201529,1.95629
layer_4,right,2.8000492767671292,1.95629
layer_4,left,2.5364441355312737,1.9568
layer_4,right,2.800432088011824,1.9568
layer_4,left,2.5365330399458363,1.95728
layer_4,right,2.800770402886278,1.95728
layer_4,left,2.5370091878108507,1.95859
layer_4,right,2.801789227001878,1.95859
layer_4,left,2.537011826520894,1.95862
layer_4,right,2.801808951004344,1.95862
layer_4,left,2.537103274603376,1.95891
layer_4,right,2.80202471925681,1.95891
layer_4,left,2.537218528467605,1.9592
layer_4,right,2.802247577615544,1.9592
layer_4,left,2.5376416787055507,1.96022
layer_4,right,2.803016057041274,1.96022
layer_4,left,2.5378770614819204,1.96246
layer_4,right,2.80449269930714,1.96246
layer_4,left,2.537977724761731,1.96323
layer_4,right,2.805003113103356,1.96323
layer_4,left,2.5381892003174813,1.96365
layer_4,right,2.805319993555817,1.96365
layer_4,left,2.5385852195365555,1.96442
layer_4,right,2.805875666023661,1.96442
layer_4,left,2.538770635310976,1.96518
layer_4,right,2.806388889129902,1.96518
layer_4,left,2.538783831290474,1.96528
layer_4,right,2.8064559077032083,1.96528
layer_4,left,2.538935666419368,1.9664
layer_4,right,2.807213581658037,1.9664
layer_4,left,2.538939844203834,1.96643
layer_4,right,2.8072341039199475,1.96643
layer_4,left,2.539125779534969,1.96704
layer_4,right,2.8076533252035305,1.96704
layer_4,left,2.539263272063845,1.96752
layer_4,right,2.8079834546369984,1.96752
layer_4,left,2.539354265968802,1.96768
layer_4,right,2.8080894535800134,1.96768
layer_4,left,2.539537463634933,1.968
layer_4,right,2.8082960028035684,1.968
layer_4,left,2.539571988647567,1.96806
layer_4,right,2.8083339229279245,1.96806
layer_4,left,2.5396762779797464,1.96832
layer_4,right,2.8085045506258677,1.96832
layer_4,left,2.53968113189512,1.96835
layer_4,right,2.808525578619727,1.96835
layer_4,left,2.5397183095706097,1.96845
layer_4,right,2.808591526464583,1.96845
layer_4,left,2.539753245601216,1.96851
layer_4,right,2.8086283209681926,1.96851
layer_4,left,2.5404921364090143,1.96986
layer_4,right,2.80941457098402,1.96986
layer_4,left,2.5406609842463714,1.97014
layer_4,right,2.809558956784395,1.97014
layer_4,left,2.540836841753224,1.97043
layer_4,right,2.809702833959368,1.97043
layer_4,left,2.540889425444277,1.97053
layer_4,right,2.809755378884469,1.97053
layer_4,left,2.541087615036761,1.97152
layer_4,right,2.810451796333194,1.97152
layer_4,left,2.5412697456764217,1.97194
layer_4,right,2.810694800202048,1.97194
layer_4,left,2.541767023590919,1.97334
layer_4,right,2.8115775170366324,1.97334
layer_4,left,2.5418063694894903,1.9735
layer_4,right,2.8116936300677446,1.9735
layer_4,left,2.5421257232952694,1.97414
layer_4,right,2.812025313028513,1.97414
layer_4,left,2.5426230014945177,1.9751
layer_4,right,2.812488719174294,1.9751
layer_4,left,2.5426413906030776,1.97517
layer_4,right,2.8125399104302033,1.97517
layer_4,left,2.542947566553224,1.97584
layer_4,right,2.8128969008135694,1.97584
layer_4,left,2.5430285196590448,1.97613
layer_4,right,2.8131101662293294,1.97613
layer_4,left,2.5430825454216666,1.97632
layer_4,right,2.8132508866210335,1.97632
layer_4,left,2.543790471412422,1.97795
layer_4,right,2.814191811083299,1.97795
layer_4,left,2.5438505497336767,1.97811
layer_4,right,2.8142997076038405,1.97811
layer_4,left,2.5449757335823913,1.98006
layer_4,right,2.815008327986166,1.98006
layer_4,left,2.5456034199462954,1.98096
layer_4,right,2.8151007591831796,1.98096
layer_4,left,2.546064608431063,1.98166
layer_4,right,2.8151938286034097,1.98166
layer_4,left,2.546138200384547,1.98176
layer_4,right,2.8151892423175835,1.98176
layer_4,left,2.546356032608453,1.98214
layer_4,right,2.81529790246561,1.98214
layer_4,left,2.5471240532571873,1.98333
layer_4,right,2.815422701766294,1.98333
layer_4,left,2.5473076061760613,1.98358
layer_4,right,2.815386940247372,1.98358
layer_4,left,2.547336914066331,1.98362
layer_4,right,2.8153809015501268,1.98362
layer_4,left,2.5478469653422002,1.98432
layer_4,right,2.815261799436775,1.98432
layer_4,left,2.548351413299042,1.98502
layer_4,right,2.8151193396786724,1.98502
layer_4,left,2.548629968148732,1.98541
layer_4,right,2.815030937953431,1.98541
layer_4,left,2.549618592979996,1.98698
layer_4,right,2.815007933333972,1.98698
layer_4,left,2.5497313617689357,1.98714
layer_4,right,2.8149602818617567,1.98714
layer_4,left,2.5502292849723145,1.9879
layer_4,right,2.8148475926758993,1.9879
layer_4,left,2.5502781343656395,1.98797
layer_4,right,2.8148246674666737,1.98797
layer_4,left,2.550552042598986,1.98842
layer_4,right,2.8148266146262007,1.98842
layer_4,left,2.550791738950483,1.9888
layer_4,right,2.814792834800426,1.9888
layer_4,left,2.5511462345644396,1.98938
layer_4,right,2.814785437097624,1.98938
layer_4,left,2.551447889745829,1.98982
layer_4,right,2.8146266198400793,1.98982
layer_4,left,2.5515372448454134,1.98995
layer_4,right,2.8145755625555675,1.98995
layer_4,left,2.5518244483907178,1.99037
layer_4,right,2.814407639770367,1.99037
layer_4,left,2.5519332687696497,1.99053
layer_4,right,2.814342510337285,1.99053
layer_4,left,2.551994338448828,1.99062
layer_4,right,2.8143056027474405,1.99062
layer_4,left,2.5521560114485102,1.99088
layer_4,right,2.8142733577293453,1.99088
layer_4,left,2.5523885082257007,1.99123
layer_4,right,2.8141456186912857,1.99123
layer_4,left,2.552433184701425,1.9913
layer_4,right,2.8141292196649426,1.9913
layer_4,left,2.5524996214239333,1.99142
layer_4,right,2.8141590566618335,1.99142
layer_4,left,2.5525888103142216,1.99158
layer_4,right,2.814198056081318,1.99158
layer_4,left,2.553114467546544,1.99238
layer_4,right,2.813904769479127,1.99238
layer_4,left,2.553287297781844,1.99264
layer_4,right,2.813784422612565,1.99264
layer_4,left,2.553307184736504,1.99267
layer_4,right,2.8137704513117514,1.99267
layer_4,left,2.5536894418225646,1.99325
layer_4,right,2.8134970333132436,1.99325
layer_4,left,2.554286114582884,1.99421
layer_4,right,2.813288071106406,1.99421
layer_4,left,2.5544870487221605,1.99453
layer_4,right,2.813196282995661,1.99453
layer_4,left,2.5545906499976625,1.99469
layer_4,right,2.8131147312799385,1.99469
layer_4,left,2.554674590833513,1.99482
layer_4,right,2.8130482193290125,1.99482
layer_4,left,2.554789383248995,1.99501
layer_4,right,2.813040794489925,1.99501
layer_4,left,2.554946442354297,1.99526
layer_4,right,2.8129602398544016,1.99526
layer_4,left,2.555074821076259,1.99546
layer_4,right,2.812855289674945,1.99546
layer_4,left,2.555751176478194,1.99654
layer_4,right,2.8124670063836743,1.99654
layer_4,left,2.5558771952844044,1.99674
layer_4,right,2.812360821984145,1.99674
layer_4,left,2.55609310877962,1.99709
layer_4,right,2.812296762518739,1.99709
layer_4,left,2.5575335555875633,1.99942
layer_4,right,2.8113521352380912,1.99942
layer_4,left,2.5578632746658956,1.99997
layer_4,right,2.8110315258804164,1.99997
layer_4,left,2.5579936880156615,2.00019
layer_4,right,2.8109034852642423,2.00019
layer_4,left,2.5580541057818067,2.00029
layer_4,right,2.8108630051729446,2.00029
layer_4,left,2.558442087930189,2.0009
layer_4,right,2.810808393576082,2.0009
layer_4,left,2.560013074964071,2.00362
layer_4,right,2.809369333704679,2.00362
layer_4,left,2.5603841871642614,2.00426
layer_4,right,2.809097351207432,2.00426
layer_4,left,2.5611600850155494,2.00557
layer_4,right,2.808605264762387,2.00557
layer_4,left,2.5617415771769916,2.00653
layer_4,right,2.8082699927508488,2.00653
layer_4,left,2.5618256095318213,2.00669
layer_4,right,2.8081839908023114,2.00669
layer_4,left,2.5620331533926697,2.0071
layer_4,right,2.8079538247071034,2.0071
layer_4,left,2.5620832715894473,2.0072
layer_4,right,2.8078983188000115,2.0072
layer_4,left,2.5628423941074767,2.00858
layer_4,right,2.807294013557277,2.00858
layer_4,left,2.5633634262143916,2.00963
layer_4,right,2.8067843979892677,2.00963
layer_4,left,2.5634821197295796,2.00989
layer_4,right,2.806652228192994,2.00989
layer_4,left,2.5641341271064992,2.01117
layer_4,right,2.8061098678798366,2.01117
layer_4,left,2.564236131536365,2.01133
layer_4,right,2.8060630242332856,2.01133
layer_4,left,2.5644981580644473,2.01174
layer_4,right,2.8059399265290037,2.01174
layer_4,left,2.5647674448407525,2.01216
layer_4,right,2.805809331132585,2.01216
layer_4,left,2.5651791898888967,2.0128
layer_4,right,2.8056017964431224,2.0128
layer_4,left,2.5653997319469637,2.01328
layer_4,right,2.80538808144479,2.01328
layer_4,left,2.5655169793888435,2.01357
layer_4,right,2.8052530726687586,2.01357
layer_4,left,2.5658053309710787,2.0143
layer_4,right,2.8049227677373034,2.0143
layer_4,left,2.5664218124839215,2.01565
layer_4,right,2.804383037952746,2.01565
layer_4,left,2.5666946138076088,2.0161
layer_4,right,2.8042297944414085,2.0161
layer_4,left,2.566763549294818,2.01629
layer_4,right,2.8041507614772327,2.01629
layer_4,left,2.567016854424556,2.01674
layer_4,right,2.803990194360262,2.01674
layer_4,left,2.5672680260979015,2.01715
layer_4,right,2.803846674997973,2.01715
layer_4,left,2.567816517348298,2.01834
layer_4,right,2.803394374953344,2.01834
layer_4,left,2.5679808218792473,2.01882
layer_4,right,2.803207974812929,2.01882
layer_4,left,2.568053563861582,2.01904
layer_4,right,2.803123138511781,2.01904
layer_4,left,2.568096346695751,2.01917
layer_4,right,2.803073218596887,2.01917
layer_4,left,2.568526041180814,2.02013
layer_4,right,2.8027204055374217,2.02013
layer_4,left,2.5686598327473806,2.02038
layer_4,right,2.802630385408935,2.02038
layer_4,left,2.568924055192494,2.02122
layer_4,right,2.8023173830361516,2.02122
layer_4,left,2.5690239465681275,2.02154
layer_4,right,2.8021987536283586,2.02154
layer_4,left,2.569151556339202,2.02195
layer_4,right,2.8020470268427244,2.02195
layer_4,left,2.569232347309315,2.02221
layer_4,right,2.8019508903075288,2.02221
layer_4,left,2.5699579175120633,2.02403
layer_4,right,2.80129474854675,2.02403
layer_4,left,2.570882508701814,2.02646
layer_4,right,2.8004166583298318,2.02646
layer_4,left,2.570903947560769,2.02653
layer_4,right,2.8003910899184485,2.02653
layer_4,left,2.571206467466082,2.02742
layer_4,right,2.800067980442015,2.02742
layer_4,left,2.571437367141482,2.02816
layer_4,right,2.7997991207078132,2.02816
layer_4,left,2.571531762606028,2.02845
layer_4,right,2.799694285365022,2.02845
layer_4,left,2.571633133297169,2.02877
layer_4,right,2.79957870114504,2.02877
layer_4,left,2.5717863551997033,2.02925
layer_4,right,2.799405942120382,2.02925
layer_4,left,2.5718667134418363,2.0295
layer_4,right,2.799316274043011,2.0295
layer_4,left,2.5720594417318696,2.02992
layer_4,right,2.7991679168246963,2.02992
layer_4,left,2.572214491772697,2.0304
layer_4,right,2.798996707228925,2.0304
layer_4,left,2.572361128499768,2.03085
layer_4,right,2.798836959797044,2.03085
layer_4,left,2.57262952089394,2.03155
layer_4,right,2.798589530535817,2.03155
layer_4,left,2.57272129421045,2.03181
layer_4,right,2.7984979100715512,2.03181
layer_4,left,2.5727411297622123,2.03187
layer_4,right,2.798476826682188,2.03187
layer_4,left,2.5730924791235847,2.03264
layer_4,right,2.7982015517981518,2.03264
layer_4,left,2.5736381262127397,2.03405
layer_4,right,2.7977004551167366,2.03405
layer_4,left,2.5737752464934673,2.03446
layer_4,right,2.7975577960833657,2.03446
layer_4,left,2.573913784218329,2.03482
layer_4,right,2.7974299653250574,2.03482
layer_4,left,2.5746710406496898,2.03677
layer_4,right,2.796733702410756,2.03677
layer_4,left,2.5757476883915764,2.03968
layer_4,right,2.795708557912404,2.03968
layer_4,left,2.5759897884830085,2.04026
layer_4,right,2.7954917868822142,2.04026
layer_4,left,2.576569199197207,2.04186
layer_4,right,2.7949362111690284,2.04186
layer_4,left,2.576654521104534,2.04211
layer_4,right,2.7948531021624428,2.04211
layer_4,left,2.5770472559573747,2.04326
layer_4,right,2.794475113793001,2.04326
layer_4,left,2.5771258442241898,2.04349
layer_4,right,2.7944004012253907,2.04349
layer_4,left,2.5779179828956784,2.04579
layer_4,right,2.793663684918326,2.04579
layer_4,left,2.5780824658995627,2.04624
layer_4,right,2.7935134509428283,2.04624
layer_4,left,2.5782832746896625,2.04672
layer_4,right,2.793328029368457,2.04672
layer_4,left,2.578328305991576,2.04682
layer_4,right,2.7932857895001635,2.04682
layer_4,left,2.5783418051549845,2.04685
layer_4,right,2.793273085194558,2.04685
layer_4,left,2.5784137208054765,2.04701
layer_4,right,2.7932050752675424,2.04701
layer_4,left,2.5784633592890125,2.04714
layer_4,right,2.7931588211101905,2.04714
layer_4,left,2.5785822683083666,2.04742
layer_4,right,2.793045719231769,2.04742
layer_4,left,2.579189382179616,2.04915
layer_4,right,2.7924895102749088,2.04915
layer_4,left,2.579440972301298,2.04976
layer_4,right,2.7922439667439245,2.04976
layer_4,left,2.5796072198811255,2.05014
layer_4,right,2.7920741629128174,2.05014
layer_4,left,2.5798763580996096,2.05085
layer_4,right,2.7918133364644886,2.05085
layer_4,left,2.5799299992611604,2.05101
layer_4,right,2.7917655120467137,2.05101
layer_4,left,2.5799501153520525,2.05107
layer_4,right,2.791747628668368,2.05107
layer_4,left,2.580675012791862,2.05318
layer_4,right,2.7911043016710844,2.05318
layer_4,left,2.5810836638015577,2.05437
layer_4,right,2.7907542955245637,2.05437
layer_4,left,2.5812532928094654,2.05482
layer_4,right,2.7905896871913836,2.05482
layer_4,left,2.5817649584968803,2.05635
layer_4,right,2.7901886963847224,2.05635
layer_4,left,2.5820865790825835,2.05731
layer_4,right,2.7899475496770103,2.05731
layer_4,left,2.5838629144034257,2.06259
layer_4,right,2.788728675545897,2.06259
layer_4,left,2.58401469309947,2.06304
layer_4,right,2.788630568135898,2.06304
layer_4,left,2.584598350874696,2.06477
layer_4,right,2.788258215047612,2.06477
layer_4,left,2.585158313138772,2.06643
layer_4,right,2.7879061237716694,2.06643
layer_4,left,2.5855156692766905,2.06749
layer_4,right,2.7876830169891442,2.06749
layer_4,left,2.586441363182893,2.07024
layer_4,right,2.787107610797983,2.07024
layer_4,left,2.586689998473143,2.07098
layer_4,right,2.7869532187934287,2.07098
layer_4,left,2.5869249793096154,2.07168
layer_4,right,2.786807249423693,2.07168
layer_4,left,2.587825802050115,2.07437
layer_4,right,2.7862465515796644,2.07437
layer_4,left,2.588113002792409,2.07523
layer_4,right,2.7860672937745607,2.07523
layer_4,left,2.588476416250177,2.07632
layer_4,right,2.7858400787830297,2.07632
layer_4,left,2.5887526792181177,2.07715
layer_4,right,2.785667059136736,2.07715
layer_4,left,2.588912256991439,2.07763
layer_4,right,2.785567004154141,2.07763
layer_4,left,2.5892309883539744,2.07859
layer_4,right,2.7853669200961564,2.07859
layer_4,left,2.5894232769414303,2.07917
layer_4,right,2.7852460634589624,2.07917
layer_4,left,2.589741080672643,2.08013
layer_4,right,2.7850460951609888,2.08013
layer_4,left,2.58976092394977,2.08019
layer_4,right,2.785033600760096,2.08019
layer_4,left,2.5898468849366267,2.08045
layer_4,right,2.784979464078844,2.08045
layer_4,left,2.5910786335715033,2.08419
layer_4,right,2.7842022463035474,2.08419
layer_4,left,2.591812146768538,2.08643
layer_4,right,2.7837388216793033,2.08643
layer_4,left,2.59264671296241,2.08899
layer_4,right,2.783212014029592,2.08899
layer_4,left,2.5927832661678387,2.08941
layer_4,right,2.783125927688818,2.08941
layer_4,left,2.592793016091409,2.08944
layer_4,right,2.7831197827029035,2.08944
layer_4,left,2.5932085398850573,2.09072
layer_4,right,2.7828581219210187,2.09072
layer_4,left,2.593279866543777,2.09094
layer_4,right,2.782813256427712,2.09094
layer_4,left,2.5935001655965886,2.09162
layer_4,right,2.7826747911597165,2.09162
layer_4,left,2.5939949581077997,2.09315
layer_4,right,2.782364467678865,2.09315
layer_4,left,2.5941208946850822,2.09354
layer_4,right,2.7822856513168506,2.09354
layer_4,left,2.5947784889100256,2.09558
layer_4,right,2.781875416040281,2.09558
layer_4,left,2.5953765228146795,2.09744
layer_4,right,2.781504574304433,2.09744
layer_4,left,2.5955723658462637,2.09805
layer_4,right,2.781383665011174,2.09805
layer_4,left,2.595736002905551,2.09856
layer_4,right,2.7812828580507527,2.09856
layer_4,left,2.595768078188762,2.09866
layer_4,right,2.7812631225244657,2.09866
layer_4,left,2.596904742611336,2.10221
layer_4,right,2.7805693922667545,2.10221
layer_4,left,2.59720194105943,2.10314
layer_4,right,2.7803900010526528,2.10314
layer_4,left,2.597253050759408,2.1033
layer_4,right,2.780359241864109,2.1033
layer_4,left,2.597262633155945,2.10333
layer_4,right,2.7803534779549324,2.10333
layer_4,left,2.5974446590936586,2.1039
layer_4,right,2.7802441722050104,2.1039
layer_4,left,2.597751065104841,2.10486
layer_4,right,2.7800609941944763,2.10486
layer_4,left,2.59809872868202,2.10595
layer_4,right,2.779854457523952,2.10595
layer_4,left,2.5987105714362517,2.10787
layer_4,right,2.77949460045782,2.10787
layer_4,left,2.6000945655202266,2.11222
layer_4,right,2.778699599359056,2.11222
layer_4,left,2.6001962743051505,2.11254
layer_4,right,2.7786423027796516,2.11254
layer_4,left,2.6004314299744573,2.11328
layer_4,right,2.77851045621827,2.11328
layer_4,left,2.60069511324588,2.11411
layer_4,right,2.7783636718516433,2.11411
layer_4,left,2.601203219213967,2.11571
layer_4,right,2.7780840573352488,2.11571
layer_4,left,2.6016412682926173,2.11709
layer_4,right,2.777846505729538,2.11709
layer_4,left,2.601784074743829,2.11754
layer_4,right,2.777769780549955,2.11754
layer_4,left,2.602735725098182,2.12054
layer_4,right,2.7772677444199587,2.12054
layer_4,left,2.603579059730656,2.1232
layer_4,right,2.7768366903787225,2.1232
layer_4,left,2.6044823189708426,2.12605
layer_4,right,2.7763899254849096,2.12605
layer_4,left,2.6047643514363727,2.12694
layer_4,right,2.7762536565774427,2.12694
layer_4,left,2.605169959786676,2.12822
layer_4,right,2.7760604175285684,2.12822
layer_4,left,2.6057783902036813,2.13014
layer_4,right,2.7757766916013633,2.13014
layer_4,left,2.6062854820012946,2.13174
layer_4,right,2.775545931418815,2.13174
layer_4,left,2.606602468399624,2.13274
layer_4,right,2.7754043458747324,2.13274
layer_4,left,2.608052042122366,2.13731
layer_4,right,2.7747832559969257,2.13731
layer_4,left,2.608204419383064,2.13779
layer_4,right,2.774720496227585,2.13779
layer_4,left,2.608925453995682,2.14006
layer_4,right,2.7744300572540075,2.14006
layer_4,left,2.611524539229963,2.14822
layer_4,right,2.7734714527631814,2.14822
layer_4,left,2.611843975559639,2.14922
layer_4,right,2.773363000687661,2.14922
layer_4,left,2.6119334582060305,2.1495
layer_4,right,2.773332981087097,2.1495
layer_4,left,2.6127140132105673,2.15194
layer_4,right,2.7730777278659016,2.15194
layer_4,left,2.6130215121054055,2.1529
layer_4,right,2.7729803779248003,2.1529
layer_4,left,2.6143663541865547,2.15709
layer_4,right,2.7725751256459987,2.15709
layer_4,left,2.6153449627194463,2.16013
layer_4,right,2.772300246554689,2.16013
layer_6,left,0.9000926619836711,1.18454
layer_6,right,1.0480054389031528,1.18454
layer_6,left,0.9002212076259134,1.18774
layer_6,right,1.0558815844629905,1.18774
layer_6,left,0.9003862977058557,1.19411
layer_6,right,1.0715125947051454,1.19411
layer_6,left,0.9004178796479043,1.19926
layer_6,right,1.0840950457207381,1.19926
layer_6,left,0.9004170646900417,1.19946
layer_6,right,1.0845825542951189,1.19946
layer_6,left,0.9003899999188792,1.20218
layer_6,right,1.0912035562304823,1.20218
layer_6,left,0.9003890644737259,1.20224
layer_6,right,1.0913494114825903,1.20224
layer_6,left,0.9003143058159769,1.20557
layer_6,right,1.0994306017425188,1.20557
layer_6,left,0.9003047877042203,1.20589
layer_6,right,1.1002057260556475,1.20589
layer_6,left,0.8996960267617061,1.21789
layer_6,right,1.1290929239716276,1.21789
layer_6,left,0.8992694947495637,1.22381
layer_6,right,1.143224585666315,1.22381
layer_6,left,0.8991312759736022,1.22563
layer_6,right,1.1475552460011127,1.22563
layer_6,left,0.8988975050915735,1.2287
layer_6,right,1.1548472583888254,1.2287
layer_6,left,0.8984485028467604,1.23501
layer_6,right,1.1697948777849863,1.23501
layer_6,left,0.8984446630480071,1.23507
layer_6,right,1.1699368285042975,1.23507
layer_6,left,0.8984401978985513,1.23514
layer_6,right,1.1701024348963651,1.23514
layer_6,left,0.8984081573297348,1.23565
layer_6,right,1.1713089106432473,1.23565
layer_6,left,0.8982073160872451,1.23936
layer_6,right,1.1800829068374903,1.23936
layer_6,left,0.8981785518822819,1.24003
layer_6,right,1.181667421285721,1.24003
layer_6,left,0.8981195204124448,1.2417
layer_6,right,1.1856177409981767,1.2417
layer_6,left,0.8981160388478386,1.24182
layer_6,right,1.1859016651330019,1.24182
layer_6,left,0.8980947868405232,1.24266
layer_6,right,1.1878894846640906,1.24266
layer_6,left,0.8980770589848364,1.24643
layer_6,right,1.196822517085373,1.24643
layer_6,left,0.8981306277079526,1.24848
layer_6,right,1.2016916429963542,1.24848
layer_6,left,0.898131782193303,1.24851
layer_6,right,1.2017629744074736,1.24851
layer_6,left,0.8981865133275422,1.2497
layer_6,right,1.2045943249745497,1.2497
layer_6,left,0.8982711665448263,1.25107
layer_6,right,1.207858408666137,1.25107
layer_6,left,0.8984039671868155,1.25274
layer_6,right,1.211842759470342,1.25274
layer_6,left,0.8986394507489764,1.25517
layer_6,right,1.217643904011385,1.25517
layer_6,left,0.8986618480306799,1.25539
layer_6,right,1.2181687162626997,1.25539
layer_6,left,0.8989120959556787,1.25814
layer_6,right,1.2247049117618276,1.25814
layer_6,left,0.8989785158514818,1.25949
layer_6,right,1.2278829008267294,1.25949
layer_6,left,0.8987300110405428,1.26154
layer_6,right,1.2324522077884867,1.26154
layer_6,left,0.8980470392131942,1.26384
layer_6,right,1.2372940512560888,1.26384
layer_6,left,0.8978627021285015,1.26461
layer_6,right,1.2389946402075889,1.26461
layer_6,left,0.8973431135111792,1.26614
layer_6,right,1.242305835445317,1.26614
layer_6,left,0.8973265610238763,1.26618
layer_6,right,1.2423910656790234,1.26618
layer_6,left,0.8970260264574896,1.26685
layer_6,right,1.2438079726148394,1.26685
layer_6,left,0.896498186546394,1.26768
layer_6,right,1.2453926175996315,1.26768
layer_6,left,0.8962609490373741,1.2681
layer_6,right,1.2462557638717302,1.2681
layer_6,left,0.8946577474929142,1.27034
layer_6,right,1.250564006656578,1.27034
layer_6,left,0.891663240057097,1.27386
layer_6,right,1.25709823185335,1.27386
layer_6,left,0.8903367998890468,1.27523
layer_6,right,1.2594480977035005,1.27523
layer_6,left,0.8888898361247861,1.27683
layer_6,right,1.2624457204320565,1.27683
layer_6,left,0.8884497025968935,1.27731
layer_6,right,1.2633435607957442,1.27731
layer_6,left,0.8868946856183144,1.27898
layer_6,right,1.266458836675795,1.27898
layer_6,left,0.8854591038948976,1.28048
layer_6,right,1.2692306438232999,1.28048
layer_6,left,0.8854177203824833,1.28051
layer_6,right,1.2692658346052224,1.28051
layer_6,left,0.8835819170746142,1.28214
layer_6,right,1.2718806379163068,1.28214
layer_6,left,0.8830598299330117,1.28266
layer_6,right,1.2728233574330448,1.28266
layer_6,left,0.8811547642232973,1.28442
layer_6,right,1.275818833588124,1.28442
layer_6,left,0.8807602468121133,1.2848
layer_6,right,1.276492504497941,1.2848
