Filename,Soma_X,Soma_Y,Soma_Z,LCC_Node_Proportion,C3 agglomeration id,Cell type,Cell body layer, E count all inputs, I count all inputs, E count layer 1, I count layer 1, E count layer 2, I count layer 2, E count layer 3, I count layer 3, E count layer 4, I count layer 4, E count layer 5, I count layer 5, E count layer 6, I count layer 6, E count white matter, I count white matter,Soma_x,Soma_y,Soma_z,new_label
5294236166,2711740.0,582880.0,173184.0,,5294236166,interneuron,layer_3,269,207,0,0,0,0,247,197,22,10,0,0,0,0,0,0,,,,layer_2
41585795502,2656350.0,1867900.0,133353.0,,41585795502,interneuron,layer_4,858,446,0,0,0,0,357,138,275,235,226,73,0,0,0,0,,,,layer_4
30095145530,1680510.0,1059710.0,156882.0,,30095145530,pyramidal neuron,layer_4,229,96,0,0,0,0,18,2,123,70,88,24,0,0,0,0,,,,layer_4
1930485830,2554430.0,981344.0,34089.0,,1930485830,pyramidal neuron,layer_3,7643,2102,221,90,1494,395,5928,1617,0,0,0,0,0,0,0,0,,,,layer_3
4568302884,3254050.0,1408190.0,47322.0,,4568302884,interneuron,layer_2,653,1008,0,0,653,1008,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3618026379,2188930.0,1425410.0,1914.0,,3618026379,excitatory/spiny neuron with atypical tree,layer_5,170,97,0,0,0,0,0,0,1,0,169,97,0,0,0,0,,,,layer_5
3970728824,3086270.0,1274210.0,21087.0,,3970728824,interneuron,layer_2,629,711,0,0,598,688,31,23,0,0,0,0,0,0,0,0,,,,layer_2
89823645730,1790050.0,526592.0,164934.0,,89823645730,pyramidal neuron,layer_3,32,25,0,0,0,0,32,25,0,0,0,0,0,0,0,0,,,,layer_3
40271675602,1969250.0,1475810.0,123486.0,,40271675602,interneuron,layer_5,155,184,0,0,0,0,0,0,0,0,155,184,0,0,0,0,,,,layer_5
5682402703,1720700.0,1640130.0,114543.0,,5682402703,spiny stellate neuron,layer_6,3065,772,0,0,0,0,0,0,0,0,1259,336,1806,436,0,0,,,,layer_6
56434165613,2925280.0,938272.0,136455.0,,56434165613,excitatory/spiny neuron with atypical tree,layer_2,678,165,0,0,594,144,84,21,0,0,0,0,0,0,0,0,,,,layer_2
74695094953,946784.0,1255390.0,141339.0,,74695094953,unclassified neuron,layer_6,267,129,0,0,0,0,0,0,0,0,0,0,267,129,0,0,,,,layer_6
5087280434,1974940.0,1575740.0,101376.0,,5087280434,pyramidal neuron,layer_5,861,477,0,0,0,0,0,0,0,0,861,477,0,0,0,0,,,,layer_5
42473024901,2685890.0,2057310.0,154704.0,,42473024901,pyramidal neuron,layer_4,391,173,0,0,0,0,237,83,154,90,0,0,0,0,0,0,,,,layer_4
4917456198,3273660.0,1576640.0,64614.0,,4917456198,interneuron,layer_2,4440,1689,19,4,4354,1652,67,33,0,0,0,0,0,0,0,0,,,,layer_2
2890692380,2566300.0,824864.0,61908.0,,2890692380,pyramidal neuron,layer_3,5392,1502,326,177,2429,664,2637,661,0,0,0,0,0,0,0,0,,,,layer_3
8053562260,854496.0,1323010.0,136719.0,,8053562260,pyramidal neuron,white_matter,70,48,0,0,0,0,0,0,0,0,0,0,0,0,70,48,,,,layer_6
80768497944,1698720.0,574816.0,147939.0,,80768497944,interneuron,layer_3,1,9,0,0,0,0,1,9,0,0,0,0,0,0,0,0,,,,layer_3
5204906332,2529060.0,1634660.0,7293.0,,5204906332,excitatory/spiny neuron with atypical tree,layer_4,440,164,0,0,0,0,226,63,214,101,0,0,0,0,0,0,,,,layer_4
72470764063,1657630.0,697728.0,136224.0,,72470764063,interneuron,layer_3,27,59,0,0,0,0,27,59,0,0,0,0,0,0,0,0,,,,layer_3
1536930472,2521920.0,693760.0,65505.0,,1536930472,pyramidal neuron,layer_2,5195,1600,42,13,4269,1394,884,193,0,0,0,0,0,0,0,0,,,,layer_2
72165457279,1736510.0,607552.0,165066.0,,72165457279,pyramidal neuron,layer_3,30,59,0,0,0,0,30,59,0,0,0,0,0,0,0,0,,,,layer_3
31562313331,967488.0,1484540.0,122166.0,,31562313331,pyramidal neuron,layer_6,791,346,0,0,0,0,0,0,0,0,98,34,514,196,179,116,,,,layer_6
42022613690,2908700.0,1203580.0,115236.0,,42022613690,pyramidal neuron,layer_3,631,240,0,0,46,18,585,222,0,0,0,0,0,0,0,0,,,,layer_3
4566069089,2575200.0,807264.0,132264.0,,4566069089,interneuron,layer_3,1938,1346,0,0,0,0,1750,1204,188,142,0,0,0,0,0,0,,,,layer_3
4946951104,3340220.0,1612830.0,32010.0,,4946951104,pyramidal neuron,layer_2,684,328,0,0,684,328,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2134783019,2718370.0,840608.0,93885.0,,2134783019,pyramidal neuron,layer_2,6074,1684,128,52,4604,1383,1342,249,0,0,0,0,0,0,0,0,,,,layer_2
44699152048,2514370.0,393760.0,117942.0,,44699152048,excitatory/spiny neuron with atypical tree,layer_2,384,186,0,0,384,186,0,0,0,0,0,0,0,0,0,0,,,,layer_2
28160629767,2149920.0,654816.0,118635.0,,28160629767,pyramidal neuron,layer_3,5627,1292,0,0,495,171,5131,1120,1,1,0,0,0,0,0,0,,,,layer_2
33521328213,2999970.0,1947390.0,72237.0,,33521328213,pyramidal neuron,layer_3,1442,404,0,0,0,0,1442,404,0,0,0,0,0,0,0,0,,,,layer_3
31232942478,2334940.0,1415140.0,137445.0,,31232942478,pyramidal neuron,layer_4,568,219,0,0,0,0,233,74,314,145,21,0,0,0,0,0,,,,layer_4
5495656071,2160800.0,1623360.0,56925.0,,5495656071,interneuron,layer_5,147,106,0,0,0,0,0,0,0,0,147,106,0,0,0,0,,,,layer_5
29717476066,1980580.0,1055810.0,119790.0,,29717476066,excitatory/spiny neuron with atypical tree,layer_4,473,222,0,0,4,2,285,88,184,132,0,0,0,0,0,0,,,,layer_4
50059208622,3228380.0,1666110.0,117348.0,,50059208622,interneuron,layer_2,309,288,0,0,299,278,10,10,0,0,0,0,0,0,0,0,,,,layer_2
39155445006,3060800.0,1252860.0,70554.0,,39155445006,interneuron,layer_2,672,271,0,0,584,230,88,41,0,0,0,0,0,0,0,0,,,,layer_2
40058882532,3336930.0,1464190.0,82566.0,,40058882532,pyramidal neuron,layer_2,40,32,0,0,40,32,0,0,0,0,0,0,0,0,0,0,,,,layer_2
73182958203,1360190.0,890656.0,132627.0,,73182958203,unclassified neuron,layer_4,6,7,0,0,0,0,0,0,6,7,0,0,0,0,0,0,,,,layer_4
30692808166,1803300.0,1362430.0,75108.0,,30692808166,pyramidal neuron,layer_5,330,168,0,0,0,0,9,5,121,40,200,123,0,0,0,0,,,,layer_5
28862498148,2889500.0,863200.0,128799.0,,28862498148,spiny stellate neuron,layer_2,1219,361,30,6,1189,355,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5027752909,1692930.0,1508420.0,37719.0,,5027752909,interneuron,layer_5,727,385,0,0,0,0,0,0,0,0,672,351,55,34,0,0,,,,layer_5
32528416526,2236770.0,1623940.0,136026.0,,32528416526,pyramidal neuron,layer_5,394,187,0,0,0,0,0,0,119,34,275,153,0,0,0,0,,,,layer_5
34272418169,1699260.0,2161540.0,166650.0,,34272418169,pyramidal neuron,white_matter,462,211,0,0,0,0,0,0,0,0,0,0,54,20,408,191,,,,white_matter
6454051912,1529860.0,1867070.0,8547.0,,6454051912,interneuron,layer_6,203,91,0,0,0,0,0,0,0,0,0,0,149,66,54,25,,,,layer_6
42155015694,3184540.0,1879330.0,111375.0,,42155015694,pyramidal neuron,layer_2,1246,446,0,0,757,318,489,128,0,0,0,0,0,0,0,0,,,,layer_2
29894191384,2284130.0,1245440.0,106986.0,,29894191384,pyramidal neuron,layer_4,901,417,8,16,75,30,480,191,338,180,0,0,0,0,0,0,,,,layer_4
3549241948,3241630.0,1233600.0,21186.0,,3549241948,excitatory/spiny neuron with atypical tree,layer_2,362,232,29,7,333,225,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5248446458,2400350.0,1760930.0,95700.0,,5248446458,spiny stellate neuron,layer_5,4895,1706,22,7,251,88,621,227,1506,337,2495,1047,0,0,0,0,,,,layer_5
38030831646,1998080.0,1046500.0,120153.0,,38030831646,pyramidal neuron,layer_4,1099,409,34,27,69,28,469,134,524,220,3,0,0,0,0,0,,,,layer_4
4967450451,2218690.0,1352160.0,156156.0,,4967450451,pyramidal neuron,layer_6,1980,729,0,0,0,0,0,0,0,0,0,0,1099,439,881,290,,,,layer_4
41819966684,2779810.0,849664.0,70818.0,,41819966684,pyramidal neuron,layer_2,705,270,0,0,705,270,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6758014489,1310620.0,1933890.0,101673.0,,6758014489,pyramidal neuron,white_matter,2362,743,0,0,0,0,0,0,0,0,114,20,680,192,1568,531,,,,white_matter
38502896595,3723420.0,1034560.0,66759.0,,38502896595,interneuron,layer_1,7,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
41081259258,696032.0,1666240.0,120879.0,,41081259258,pyramidal neuron,white_matter,127,46,0,0,0,0,0,0,0,0,0,0,0,0,127,46,,,,white_matter
5566048331,1668540.0,1841600.0,90816.0,,5566048331,pyramidal neuron,layer_6,1454,534,0,0,0,0,0,0,0,0,303,69,1041,438,110,27,,,,layer_6
1829433787,2616060.0,836640.0,11847.0,,1829433787,pyramidal neuron,layer_2,1845,545,0,0,1075,357,770,188,0,0,0,0,0,0,0,0,,,,layer_2
780775692,2529570.0,549952.0,6303.0,,780775692,pyramidal neuron,layer_2,917,288,73,41,834,246,10,1,0,0,0,0,0,0,0,0,,,,layer_2
29254915798,2800450.0,979360.0,152955.0,,29254915798,pyramidal neuron,layer_2,2039,523,65,30,1486,386,488,107,0,0,0,0,0,0,0,0,,,,layer_2
5398954749,2747070.0,822112.0,134772.0,,5398954749,interneuron,layer_2,145,310,86,195,59,115,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29163951803,1832990.0,874432.0,90750.0,,29163951803,pyramidal neuron,layer_3,1210,384,0,0,46,36,940,305,224,43,0,0,0,0,0,0,,,,layer_3
648211429,2291970.0,434624.0,8283.0,,648211429,unclassified neuron,layer_2,18,15,0,0,18,15,0,0,0,0,0,0,0,0,0,0,,,,layer_2
42065204505,2697890.0,1970530.0,110715.0,,42065204505,pyramidal neuron,layer_4,1649,684,0,0,49,32,701,269,790,346,109,37,0,0,0,0,,,,layer_4
4065635891,1802820.0,1292420.0,4125.0,,4065635891,interneuron,layer_5,926,283,0,0,0,0,0,0,0,0,925,283,1,0,0,0,,,,layer_5
36636276414,2928190.0,615840.0,98835.0,,36636276414,interneuron,layer_1,237,206,232,201,5,5,0,0,0,0,0,0,0,0,0,0,,,,layer_1
4346718121,2572190.0,1239650.0,171567.0,,4346718121,excitatory/spiny neuron with atypical tree,layer_3,1456,343,0,0,0,0,1442,341,14,2,0,0,0,0,0,0,,,,layer_3
35892865993,2740480.0,624512.0,128799.0,,35892865993,pyramidal neuron,layer_2,3545,1183,626,236,2919,947,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3499305911,1816860.0,1167970.0,56496.0,,3499305911,pyramidal neuron,layer_5,109,58,0,0,0,0,37,20,44,18,28,20,0,0,0,0,,,,layer_5
32994655282,2316450.0,1883070.0,129459.0,,32994655282,pyramidal neuron,layer_5,1474,574,0,0,0,0,81,32,406,121,987,421,0,0,0,0,,,,layer_5
44976250551,2615840.0,436288.0,103983.0,,44976250551,interneuron,layer_2,82,209,10,10,72,199,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6761577291,2397340.0,1943550.0,86691.0,,6761577291,excitatory/spiny neuron with atypical tree,layer_5,2811,813,0,0,0,0,0,0,0,0,2811,813,0,0,0,0,,,,layer_5
5512972670,2994110.0,1667070.0,69828.0,,5512972670,pyramidal neuron,layer_3,3910,1286,34,10,614,209,3262,1067,0,0,0,0,0,0,0,0,,,,layer_3
1551662889,2467680.0,675040.0,45771.0,,1551662889,pyramidal neuron,layer_2,2081,691,84,57,1607,544,390,90,0,0,0,0,0,0,0,0,,,,layer_2
72950713960,1555230.0,803168.0,153582.0,,72950713960,unclassified neuron,layer_3,10,18,0,0,0,0,9,16,1,2,0,0,0,0,0,0,,,,layer_3
5146268696,2361860.0,1561570.0,167739.0,,5146268696,excitatory/spiny neuron with atypical tree,layer_4,1037,317,0,0,0,0,15,3,317,119,705,195,0,0,0,0,,,,layer_4
5413497415,3413150.0,1644350.0,19272.0,,5413497415,pyramidal neuron,layer_2,471,258,66,27,405,231,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4436207295,2988830.0,1383040.0,141471.0,,4436207295,pyramidal neuron,layer_3,4825,1300,49,11,1884,438,2892,851,0,0,0,0,0,0,0,0,,,,layer_3
30938119784,1356060.0,1405220.0,135795.0,,30938119784,pyramidal neuron,layer_6,1353,556,0,0,0,0,0,0,58,18,622,163,673,375,0,0,,,,layer_6
28525770719,2737470.0,514816.0,125169.0,,28525770719,interneuron,layer_2,2752,964,12,4,1627,586,1113,374,0,0,0,0,0,0,0,0,,,,layer_2
18378950443,2306270.0,441760.0,33693.0,,18378950443,pyramidal neuron,layer_2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31367768948,3239810.0,1349730.0,103224.0,,31367768948,unclassified neuron,layer_2,377,146,0,0,377,146,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33487293107,1902980.0,2074050.0,108636.0,,33487293107,excitatory/spiny neuron with atypical tree,layer_6,3115,1008,0,0,0,0,0,0,0,0,1487,374,1443,606,185,28,,,,layer_6
5951601241,3311360.0,1760160.0,34518.0,,5951601241,pyramidal neuron,layer_2,1153,662,159,59,975,595,19,8,0,0,0,0,0,0,0,0,,,,layer_2
31146971575,2486560.0,1524260.0,85074.0,,31146971575,pyramidal neuron,layer_4,1153,436,0,0,58,36,441,158,607,234,47,8,0,0,0,0,,,,layer_4
36211852775,3385730.0,667712.0,96459.0,,36211852775,interneuron,layer_2,800,479,0,0,800,479,0,0,0,0,0,0,0,0,0,0,,,,layer_1
32732918048,1752670.0,1943520.0,71016.0,,32732918048,pyramidal neuron,layer_6,4130,1191,0,0,157,91,354,137,244,76,1337,321,1994,552,44,14,,,,layer_6
32296815128,2623360.0,1753860.0,155793.0,,32296815128,pyramidal neuron,layer_4,915,330,0,0,0,0,316,90,548,225,51,15,0,0,0,0,,,,layer_4
30593039047,2477440.0,1208450.0,158796.0,,30593039047,interneuron,layer_3,96,95,0,0,0,0,96,95,0,0,0,0,0,0,0,0,,,,layer_3
2335357609,2094020.0,882176.0,83490.0,,2335357609,pyramidal neuron,layer_3,4068,1226,0,0,354,115,3408,1051,306,60,0,0,0,0,0,0,,,,layer_3
4153108523,1543840.0,1361570.0,69498.0,,4153108523,spiny stellate neuron,layer_5,1483,520,0,0,0,0,0,0,0,0,1417,501,66,19,0,0,,,,layer_5
3208146344,1771740.0,1055010.0,4455.0,,3208146344,excitatory/spiny neuron with atypical tree,layer_4,130,57,0,0,0,0,0,0,33,31,97,26,0,0,0,0,,,,layer_4
37955534508,1605310.0,989984.0,88803.0,,37955534508,unclassified neuron,layer_4,109,65,0,0,0,0,0,0,68,54,41,11,0,0,0,0,,,,layer_4
67630357686,3430620.0,1626780.0,138336.0,,67630357686,interneuron,layer_2,2,12,0,0,2,12,0,0,0,0,0,0,0,0,0,0,,,,layer_2
50234419999,3378400.0,1762910.0,113949.0,,50234419999,pyramidal neuron,layer_2,1938,1000,0,0,1930,996,8,3,0,0,0,1,0,0,0,0,,,,layer_2
85810866956,3049660.0,1761760.0,167640.0,,85810866956,pyramidal neuron,layer_3,15,62,0,0,0,0,15,62,0,0,0,0,0,0,0,0,,,,layer_3
40888685568,2967550.0,1146690.0,6567.0,,40888685568,interneuron,layer_2,78,109,0,0,78,109,0,0,0,0,0,0,0,0,0,0,,,,layer_2
41922699482,3457120.0,1843490.0,82599.0,,41922699482,unclassified neuron,layer_2,48,59,0,0,48,59,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3556644378,1759100.0,1043520.0,161469.0,,3556644378,pyramidal neuron,layer_5,1007,343,0,0,0,0,0,0,46,12,900,313,61,18,0,0,,,,layer_5
32921766518,2287460.0,1833090.0,154011.0,,32921766518,interneuron,layer_5,1148,438,0,0,0,0,0,0,280,81,868,357,0,0,0,0,,,,layer_5
1638188509,2382110.0,648928.0,65373.0,,1638188509,interneuron,layer_2,1015,898,0,0,733,707,282,191,0,0,0,0,0,0,0,0,,,,layer_2
4170308672,2176960.0,1304610.0,27489.0,,4170308672,unclassified neuron,layer_4,99,44,0,0,0,0,0,0,48,35,51,9,0,0,0,0,,,,layer_4
32984260934,3363040.0,1806820.0,69333.0,,32984260934,pyramidal neuron,layer_2,303,185,0,0,303,185,0,0,0,0,0,0,0,0,0,0,,,,layer_2
38559038773,3239010.0,1016640.0,107151.0,,38559038773,interneuron,layer_1,589,405,408,290,181,115,0,0,0,0,0,0,0,0,0,0,,,,layer_1
36286100131,2770620.0,653824.0,107118.0,,36286100131,pyramidal neuron,layer_2,1689,585,230,86,1459,499,0,0,0,0,0,0,0,0,0,0,,,,layer_2
28204432845,2188770.0,482624.0,91344.0,,28204432845,pyramidal neuron,layer_2,1722,591,0,0,805,386,917,205,0,0,0,0,0,0,0,0,,,,layer_2
6574144087,2583420.0,1858270.0,76758.0,,6574144087,pyramidal neuron,layer_4,948,347,0,0,37,17,211,109,541,195,159,26,0,0,0,0,,,,layer_4
7034455397,1065700.0,1962820.0,135993.0,,7034455397,pyramidal neuron,white_matter,997,440,0,0,0,0,0,0,0,0,0,0,16,4,981,436,,,,white_matter
4347886896,2827550.0,1223870.0,78705.0,,4347886896,interneuron,layer_3,346,95,0,0,0,0,346,95,0,0,0,0,0,0,0,0,,,,layer_3
6039368161,3441020.0,1815970.0,35211.0,,6039368161,pyramidal neuron,layer_2,283,174,32,18,251,156,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2907351442,2717760.0,1574530.0,72105.0,,2907351442,interneuron,layer_2,351,207,1,0,350,207,0,0,0,0,0,0,0,0,0,0,,,,layer_3
4710722004,2572480.0,1340060.0,170181.0,,4710722004,pyramidal neuron,layer_3,2476,691,0,0,0,0,2319,664,157,27,0,0,0,0,0,0,,,,layer_3
3588736022,3407360.0,1722080.0,5808.0,,3588736022,pyramidal neuron,layer_3,1933,556,0,0,0,0,1278,431,655,125,0,0,0,0,0,0,,,,layer_2
30966096352,1013280.0,1479810.0,82797.0,,30966096352,pyramidal neuron,layer_6,1858,752,0,0,0,0,0,0,0,0,246,70,1269,518,343,164,,,,layer_6
3021721684,2572130.0,1120770.0,16731.0,,3021721684,pyramidal neuron,layer_3,3209,888,0,0,205,56,2979,831,25,1,0,0,0,0,0,0,,,,layer_3
42194043747,2148350.0,1917540.0,155628.0,,42194043747,interneuron,layer_5,42,64,0,0,0,0,0,0,0,0,42,64,0,0,0,0,,,,layer_5
6329972683,3383300.0,1858460.0,17259.0,,6329972683,unclassified neuron,layer_2,64,46,0,0,64,46,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4478843153,2744830.0,1340610.0,87483.0,,4478843153,interneuron,layer_3,2109,837,0,0,0,0,2099,832,10,5,0,0,0,0,0,0,,,,layer_3
5741056201,1718750.0,1901920.0,67353.0,,5741056201,excitatory/spiny neuron with atypical tree,layer_6,1178,359,0,0,0,0,0,0,0,0,127,26,905,279,146,54,,,,layer_6
33663848067,1494690.0,2078850.0,98967.0,,33663848067,pyramidal neuron,white_matter,747,372,0,0,0,0,0,0,0,0,106,49,234,81,407,242,,,,white_matter
50190924275,3405700.0,1683520.0,113586.0,,50190924275,pyramidal neuron,layer_2,765,356,0,0,765,356,0,0,0,0,0,0,0,0,0,0,,,,layer_2
36545428027,2058050.0,566720.0,171105.0,,36545428027,pyramidal neuron,layer_3,1709,433,0,0,21,4,1688,429,0,0,0,0,0,0,0,0,,,,layer_3
14009937750,2126880.0,1534750.0,154242.0,,14009937750,pyramidal neuron,layer_5,423,247,0,0,0,0,0,0,0,0,423,247,0,0,0,0,,,,layer_5
3952448110,2023620.0,1401410.0,5478.0,,3952448110,pyramidal neuron,layer_5,146,81,0,0,0,0,38,24,60,23,48,34,0,0,0,0,,,,layer_5
416332993,2551100.0,456416.0,32076.0,,416332993,pyramidal neuron,layer_2,512,264,67,19,445,245,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29165645699,2308060.0,922656.0,81906.0,,29165645699,interneuron,layer_3,548,536,0,0,0,0,548,536,0,0,0,0,0,0,0,0,,,,layer_3
30123632042,1548800.0,1173180.0,109626.0,,30123632042,pyramidal neuron,layer_5,276,238,0,0,0,0,28,28,60,35,188,175,0,0,0,0,,,,layer_5
42294950681,1980700.0,2016670.0,166881.0,,42294950681,pyramidal neuron,layer_6,2393,784,0,0,96,64,352,186,201,79,1297,318,447,137,0,0,,,,layer_6
32136350449,2502370.0,1511140.0,86196.0,,32136350449,pyramidal neuron,layer_4,1316,420,0,0,99,29,598,189,558,188,61,14,0,0,0,0,,,,layer_4
39836537081,2307780.0,1436260.0,98571.0,,39836537081,pyramidal neuron,layer_4,339,159,0,0,0,0,107,33,185,117,47,9,0,0,0,0,,,,layer_4
29113053062,3612420.0,890720.0,64977.0,,29113053062,interneuron,layer_1,11,18,11,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
29950026249,1877760.0,1093340.0,73821.0,,29950026249,interneuron,layer_4,1757,494,0,0,0,0,145,31,1479,412,133,51,0,0,0,0,,,,layer_4
40523880283,3114980.0,1543580.0,72567.0,,40523880283,interneuron,layer_2,1273,1353,0,0,698,808,575,545,0,0,0,0,0,0,0,0,,,,layer_2
35978456779,2263740.0,393568.0,89727.0,,35978456779,pyramidal neuron,layer_2,1134,363,0,0,972,322,162,41,0,0,0,0,0,0,0,0,,,,layer_2
40132674612,3570210.0,1419940.0,65472.0,,40132674612,interneuron,layer_1,16,22,16,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
6168280110,3030460.0,1919360.0,44385.0,,6168280110,excitatory/spiny neuron with atypical tree,layer_3,260,144,0,0,0,0,260,144,0,0,0,0,0,0,0,0,,,,layer_3
30693173072,2018340.0,1269500.0,72798.0,,30693173072,interneuron,layer_5,108,126,0,0,0,0,0,0,97,61,11,65,0,0,0,0,,,,layer_5
34099367184,2068480.0,1946240.0,167046.0,,34099367184,excitatory/spiny neuron with atypical tree,layer_5,928,343,0,0,0,0,0,0,8,3,876,322,44,18,0,0,,,,layer_5
1465050644,2669890.0,654048.0,33924.0,,1465050644,pyramidal neuron,layer_2,835,350,17,6,803,338,15,6,0,0,0,0,0,0,0,0,,,,layer_2
38602358951,3103520.0,1327490.0,139029.0,,38602358951,interneuron,layer_2,1316,501,0,0,1196,466,120,35,0,0,0,0,0,0,0,0,,,,layer_2
82593244335,2871680.0,1014690.0,166815.0,,82593244335,interneuron,layer_2,11,45,0,0,11,45,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3134573501,1594300.0,1010940.0,27159.0,,3134573501,pyramidal neuron,layer_4,6,39,0,0,0,0,0,0,4,38,2,1,0,0,0,0,,,,layer_4
4490888391,2070620.0,1453440.0,69828.0,,4490888391,excitatory/spiny neuron with atypical tree,layer_5,1062,553,0,0,0,0,0,0,113,22,949,531,0,0,0,0,,,,layer_5
33083823509,2653600.0,1893920.0,150876.0,,33083823509,pyramidal neuron,layer_4,1676,604,0,0,7,6,710,258,848,307,111,33,0,0,0,0,,,,layer_4
45398510789,2684160.0,576736.0,144276.0,,45398510789,pyramidal neuron,layer_2,797,257,40,4,757,253,0,0,0,0,0,0,0,0,0,0,,,,layer_2
77717678436,2933980.0,2055740.0,127908.0,,77717678436,interneuron,layer_3,174,143,0,0,0,0,174,143,0,0,0,0,0,0,0,0,,,,layer_3
45499228739,2354880.0,540704.0,172623.0,,45499228739,interneuron,layer_2,635,177,0,0,420,115,215,62,0,0,0,0,0,0,0,0,,,,layer_2
3558177721,1835740.0,1174620.0,24255.0,,3558177721,pyramidal neuron,layer_5,387,114,0,0,0,0,54,7,296,58,37,49,0,0,0,0,,,,layer_5
18891563242,2538530.0,993664.0,90222.0,,18891563242,interneuron,layer_1,92,114,92,114,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_3
1916965303,2872990.0,746848.0,33297.0,,1916965303,pyramidal neuron,layer_2,267,183,15,4,252,179,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3838909553,2978080.0,1220450.0,110748.0,,3838909553,pyramidal neuron,layer_2,2660,727,51,17,1808,534,801,176,0,0,0,0,0,0,0,0,,,,layer_2
6322437858,1495300.0,1820420.0,65043.0,,6322437858,excitatory/spiny neuron with atypical tree,layer_6,232,221,0,0,0,0,0,0,0,0,0,0,154,164,78,57,,,,layer_6
5870712884,1265340.0,1776420.0,9636.0,,5870712884,pyramidal neuron,white_matter,1611,479,0,0,0,0,0,0,0,0,0,0,289,72,1322,407,,,,white_matter
32559880603,2978300.0,1896290.0,154539.0,,32559880603,pyramidal neuron,layer_3,3608,991,0,0,0,0,3608,991,0,0,0,0,0,0,0,0,,,,layer_3
2221469264,2569890.0,854208.0,122661.0,,2221469264,pyramidal neuron,layer_3,4790,1413,206,104,1270,375,3314,934,0,0,0,0,0,0,0,0,,,,layer_3
3733739465,2119520.0,1107940.0,121077.0,,3733739465,pyramidal neuron,layer_4,800,298,0,0,6,3,464,148,317,139,13,8,0,0,0,0,,,,layer_4
5949192875,2590590.0,1781220.0,29469.0,,5949192875,interneuron,layer_4,2017,600,0,0,0,0,534,132,1483,468,0,0,0,0,0,0,,,,layer_4
1844077252,2756770.0,788608.0,72468.0,,1844077252,interneuron,layer_2,572,550,0,0,572,550,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6920450598,1970660.0,2054210.0,7326.0,,6920450598,pyramidal neuron,layer_6,689,195,0,0,0,0,0,0,0,0,86,27,603,168,0,0,,,,layer_6
45674790516,2607200.0,548160.0,124014.0,,45674790516,interneuron,layer_2,153,144,0,0,153,144,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6834276710,2096480.0,1838980.0,147741.0,,6834276710,unclassified neuron,layer_5,364,180,0,0,0,0,0,0,0,0,357,172,7,8,0,0,,,,layer_5
28354721210,3286530.0,724256.0,74052.0,,28354721210,interneuron,layer_1,18,33,18,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
36357162888,2430140.0,567264.0,155166.0,,36357162888,pyramidal neuron,layer_2,1824,359,0,0,1545,307,279,52,0,0,0,0,0,0,0,0,,,,layer_2
40015795997,3470240.0,1433090.0,73425.0,,40015795997,interneuron,layer_1,99,57,99,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
45835562263,2679940.0,657088.0,125532.0,,45835562263,interneuron,layer_2,59,77,0,0,59,77,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29763088198,2559140.0,1117540.0,131604.0,,29763088198,pyramidal neuron,layer_3,4883,1309,121,47,385,106,4301,1144,76,12,0,0,0,0,0,0,,,,layer_3
71177057903,1992830.0,521120.0,137643.0,,71177057903,pyramidal neuron,layer_3,1156,411,0,0,172,63,984,348,0,0,0,0,0,0,0,0,,,,layer_3
6296828300,1857980.0,1880900.0,46464.0,,6296828300,excitatory/spiny neuron with atypical tree,layer_6,3621,969,0,0,0,0,0,0,61,20,1775,351,1744,589,41,9,,,,layer_6
32733647814,2544350.0,1817790.0,116028.0,,32733647814,pyramidal neuron,layer_4,1199,341,0,0,0,0,213,61,694,209,292,71,0,0,0,0,,,,layer_4
37815671591,3008260.0,867744.0,114675.0,,37815671591,interneuron,layer_2,761,303,173,87,588,216,0,0,0,0,0,0,0,0,0,0,,,,layer_2
