UMAP1,UMAP2,label
-2.8435428,7.6749773,pyramidal_neuron
8.056229,1.9554768,pyramidal_neuron
11.291369,0.9918888,pyramidal_neuron
9.062343,14.716311,pyramidal_neuron
12.347387,5.863761,pyramidal_neuron
10.737676,-1.2182796,pyramidal_neuron
11.317864,5.98755,pyramidal_neuron
9.583156,13.998718,pyramidal_neuron
-2.62271,8.407019,pyramidal_neuron
9.8259535,10.0224,pyramidal_neuron
10.401122,-1.1703613,pyramidal_neuron
10.1593485,-1.9462296,pyramidal_neuron
10.549711,-2.0360405,pyramidal_neuron
11.578711,0.22647502,pyramidal_neuron
10.666043,0.11076955,pyramidal_neuron
10.1169405,3.0150547,pyramidal_neuron
-2.6392174,8.402636,pyramidal_neuron
10.300397,-1.9723709,pyramidal_neuron
12.873098,5.1498733,pyramidal_neuron
12.302076,1.8840537,pyramidal_neuron
11.457477,0.88994616,pyramidal_neuron
10.9449835,-0.9014678,pyramidal_neuron
11.956511,2.315534,pyramidal_neuron
9.872133,-2.002108,pyramidal_neuron
10.4522085,-0.68856275,pyramidal_neuron
10.320759,-1.1877037,pyramidal_neuron
11.8086,0.79198897,pyramidal_neuron
10.594287,-1.0050477,pyramidal_neuron
9.121341,14.696255,pyramidal_neuron
11.079862,-1.3615568,pyramidal_neuron
8.969766,12.5824175,pyramidal_neuron
10.092736,-1.6018884,pyramidal_neuron
8.20029,1.1121823,pyramidal_neuron
11.225511,2.539239,pyramidal_neuron
11.098443,-0.6989152,pyramidal_neuron
12.1160345,2.506297,pyramidal_neuron
10.068891,-1.6263964,pyramidal_neuron
10.617858,-1.2310961,pyramidal_neuron
11.111218,-0.37713856,pyramidal_neuron
12.121145,2.8732598,pyramidal_neuron
11.866577,4.883098,pyramidal_neuron
11.665978,0.6829809,pyramidal_neuron
11.096653,-1.1504831,pyramidal_neuron
9.662258,9.689974,pyramidal_neuron
10.169281,-1.9783033,pyramidal_neuron
-2.5443804,8.467858,pyramidal_neuron
11.476391,2.395618,pyramidal_neuron
11.638863,1.6809818,pyramidal_neuron
10.6709795,0.48082665,pyramidal_neuron
11.288499,-0.47991425,pyramidal_neuron
11.667054,6.3492618,pyramidal_neuron
10.953655,-1.6894727,pyramidal_neuron
12.222551,2.3854127,pyramidal_neuron
12.015916,0.74226034,pyramidal_neuron
10.145804,-1.7638328,pyramidal_neuron
12.116979,2.526288,pyramidal_neuron
-1.8466506,9.516513,pyramidal_neuron
12.453666,4.6227593,pyramidal_neuron
12.191237,2.6248565,pyramidal_neuron
10.376349,0.2656607,pyramidal_neuron
11.591173,0.46325856,pyramidal_neuron
8.600971,2.3747354,pyramidal_neuron
12.07113,2.1516125,pyramidal_neuron
12.084726,1.9560333,pyramidal_neuron
11.4691925,1.0828406,pyramidal_neuron
11.263414,1.5029216,pyramidal_neuron
11.300974,-0.5558964,pyramidal_neuron
-2.677084,6.7030787,pyramidal_neuron
12.069367,0.5231824,pyramidal_neuron
11.469148,2.4116206,pyramidal_neuron
11.057287,5.06688,pyramidal_neuron
10.877202,0.11726569,pyramidal_neuron
10.909795,-1.7269264,pyramidal_neuron
11.680704,2.4689062,pyramidal_neuron
12.003813,0.1570013,pyramidal_neuron
7.951352,1.991894,pyramidal_neuron
10.811851,-0.84880424,pyramidal_neuron
11.9708,0.8274346,pyramidal_neuron
10.110186,-1.3692254,pyramidal_neuron
11.95442,2.8201165,pyramidal_neuron
11.774795,3.1767406,pyramidal_neuron
10.77952,-1.383923,pyramidal_neuron
11.888462,1.7183108,pyramidal_neuron
11.733677,7.295017,pyramidal_neuron
11.77859,4.3885107,pyramidal_neuron
10.909108,5.287465,pyramidal_neuron
9.985537,-2.264223,pyramidal_neuron
10.456352,0.113564804,pyramidal_neuron
10.711084,-1.9987963,pyramidal_neuron
10.488659,-1.3227116,pyramidal_neuron
11.925418,3.5220373,pyramidal_neuron
11.447798,-0.9329901,pyramidal_neuron
10.5705385,-1.331707,pyramidal_neuron
11.152382,3.8520858,pyramidal_neuron
13.171988,5.510183,pyramidal_neuron
10.938288,0.20468724,pyramidal_neuron
11.835143,2.3086414,pyramidal_neuron
10.891864,-1.7192844,pyramidal_neuron
11.397506,0.96171796,pyramidal_neuron
11.55352,2.3624856,pyramidal_neuron
11.567955,4.3367233,pyramidal_neuron
-2.7218153,6.983415,pyramidal_neuron
10.874524,-0.7407245,pyramidal_neuron
11.257367,-0.71088785,pyramidal_neuron
10.127508,-1.5181448,pyramidal_neuron
10.827567,-0.6375848,pyramidal_neuron
11.603555,0.09366401,pyramidal_neuron
9.867192,1.4719877,pyramidal_neuron
11.357684,1.3790842,pyramidal_neuron
9.962048,-1.8997836,pyramidal_neuron
11.924748,0.79859924,pyramidal_neuron
9.849257,-2.1760507,pyramidal_neuron
10.986823,1.680816,pyramidal_neuron
11.885638,4.1970267,pyramidal_neuron
10.328283,9.941185,pyramidal_neuron
10.4169,1.2896218,pyramidal_neuron
11.711269,0.578333,pyramidal_neuron
10.453729,-1.0360088,pyramidal_neuron
8.294946,0.93377095,pyramidal_neuron
10.330558,-2.0588129,pyramidal_neuron
10.454538,-0.12475538,pyramidal_neuron
10.491483,0.055259913,pyramidal_neuron
11.548149,0.43995652,pyramidal_neuron
11.947862,4.0147333,pyramidal_neuron
11.477954,1.6037068,pyramidal_neuron
-2.7245193,6.835572,pyramidal_neuron
10.95264,-0.52503425,pyramidal_neuron
11.916639,3.5332878,pyramidal_neuron
10.841202,-0.8091851,pyramidal_neuron
8.762788,4.2050514,pyramidal_neuron
9.85883,-2.3579469,pyramidal_neuron
11.662069,-0.6030814,pyramidal_neuron
11.459641,2.8098967,pyramidal_neuron
11.947567,4.856543,pyramidal_neuron
11.748062,0.15609285,pyramidal_neuron
10.345971,-0.96819437,pyramidal_neuron
11.671444,7.811774,pyramidal_neuron
9.8945875,-2.465652,pyramidal_neuron
10.991476,0.37389395,pyramidal_neuron
11.63616,2.45436,pyramidal_neuron
11.768746,0.5596874,pyramidal_neuron
10.790534,-0.61546516,pyramidal_neuron
8.125189,3.5059936,pyramidal_neuron
10.153082,5.0825467,pyramidal_neuron
11.088206,-0.57362264,pyramidal_neuron
11.66691,0.6628784,pyramidal_neuron
11.93477,3.1780353,pyramidal_neuron
11.1967125,0.36881605,pyramidal_neuron
11.12722,-0.30483842,pyramidal_neuron
10.977944,-1.5993322,pyramidal_neuron
11.84003,3.9171412,pyramidal_neuron
10.39235,-0.8717002,pyramidal_neuron
11.5232525,2.7938569,pyramidal_neuron
11.697042,2.8374984,pyramidal_neuron
10.976567,-0.5805355,pyramidal_neuron
11.161792,0.17176203,pyramidal_neuron
10.125541,-1.4132482,pyramidal_neuron
-2.6193664,6.927029,pyramidal_neuron
11.342731,2.6641722,pyramidal_neuron
11.735331,3.7715483,pyramidal_neuron
-2.7613218,8.414113,pyramidal_neuron
11.545516,1.2102116,pyramidal_neuron
-2.154349,9.049386,pyramidal_neuron
11.852643,3.5669177,pyramidal_neuron
9.889057,-1.6898844,pyramidal_neuron
10.678054,0.17254575,pyramidal_neuron
9.879727,-1.4265172,pyramidal_neuron
9.9213915,-2.1933355,pyramidal_neuron
10.391345,-1.2190056,pyramidal_neuron
11.115554,0.26143813,pyramidal_neuron
11.361757,5.334633,pyramidal_neuron
12.000078,2.9593008,pyramidal_neuron
10.244001,-1.0832068,pyramidal_neuron
12.048917,0.23016481,pyramidal_neuron
10.563665,3.908469,pyramidal_neuron
10.710893,-0.002418203,pyramidal_neuron
11.566826,3.9246187,pyramidal_neuron
11.876478,4.301812,pyramidal_neuron
11.155036,1.1029315,pyramidal_neuron
10.665212,-1.30336,pyramidal_neuron
10.322152,-0.617505,pyramidal_neuron
10.61509,-0.44581106,pyramidal_neuron
8.7758465,2.3574615,pyramidal_neuron
10.545717,0.5964622,pyramidal_neuron
11.295036,-0.61465377,pyramidal_neuron
11.237123,0.6955401,pyramidal_neuron
11.900308,4.148472,pyramidal_neuron
-2.7653608,7.0502844,pyramidal_neuron
11.120356,-0.42760244,pyramidal_neuron
10.150396,-1.1295884,pyramidal_neuron
10.8418665,-0.6387636,pyramidal_neuron
11.031947,2.0015614,pyramidal_neuron
10.4949,-0.9007457,pyramidal_neuron
11.155672,-1.0687225,pyramidal_neuron
13.034226,6.4070377,pyramidal_neuron
8.6464815,2.264878,pyramidal_neuron
8.5614605,4.1150336,pyramidal_neuron
11.914285,3.003814,pyramidal_neuron
10.278514,3.660289,pyramidal_neuron
11.355533,1.2533029,pyramidal_neuron
10.47044,-0.01017729,pyramidal_neuron
11.160492,0.32439515,pyramidal_neuron
11.390814,2.3112566,pyramidal_neuron
11.8245945,5.169871,pyramidal_neuron
10.041404,-1.4934219,pyramidal_neuron
10.278155,-1.4703372,pyramidal_neuron
11.991514,3.5397706,pyramidal_neuron
-2.3926058,7.46623,pyramidal_neuron
11.757877,3.1834285,pyramidal_neuron
9.24932,3.6820798,pyramidal_neuron
8.733811,3.635087,pyramidal_neuron
9.816632,-2.5655208,pyramidal_neuron
12.138555,2.3015363,pyramidal_neuron
11.691933,2.205409,pyramidal_neuron
10.381224,0.6911549,pyramidal_neuron
-2.8706524,7.759209,pyramidal_neuron
8.904942,-1.3029479,pyramidal_neuron
11.959355,3.6721556,pyramidal_neuron
11.767704,3.9650269,pyramidal_neuron
10.171856,-2.2202065,pyramidal_neuron
11.332168,1.0235922,pyramidal_neuron
11.9476,3.3751483,pyramidal_neuron
10.533077,-0.092163414,pyramidal_neuron
9.951816,-1.430081,pyramidal_neuron
8.215905,1.2081493,pyramidal_neuron
10.843104,0.32945365,pyramidal_neuron
11.191045,-0.11762677,pyramidal_neuron
11.790667,3.8712852,pyramidal_neuron
12.073348,3.0531735,pyramidal_neuron
11.818637,2.5426455,pyramidal_neuron
11.653435,-0.58163375,pyramidal_neuron
9.311356,2.019696,pyramidal_neuron
10.035258,0.42321858,pyramidal_neuron
8.490366,1.5498621,pyramidal_neuron
10.38309,5.489256,pyramidal_neuron
12.335799,4.6349754,pyramidal_neuron
11.653641,0.41446778,pyramidal_neuron
9.285788,3.895552,pyramidal_neuron
11.944255,1.1384039,pyramidal_neuron
11.511432,0.9330548,pyramidal_neuron
10.8989,2.4148018,pyramidal_neuron
11.842689,3.6964064,pyramidal_neuron
10.316864,2.2830913,pyramidal_neuron
11.691253,1.4207149,pyramidal_neuron
11.710821,2.308766,pyramidal_neuron
11.027573,0.26905307,pyramidal_neuron
12.185742,3.8556392,pyramidal_neuron
12.058791,2.1226163,pyramidal_neuron
10.6158,0.006038031,pyramidal_neuron
11.461714,6.4481964,pyramidal_neuron
-2.6270094,6.545085,pyramidal_neuron
9.912795,6.156051,pyramidal_neuron
10.639124,2.2969959,pyramidal_neuron
8.81247,3.260757,pyramidal_neuron
11.180982,-0.109153874,pyramidal_neuron
10.757806,-1.9088302,pyramidal_neuron
10.81961,0.47705656,pyramidal_neuron
10.829873,-1.803666,pyramidal_neuron
9.226562,3.751385,pyramidal_neuron
10.069864,-1.5600396,pyramidal_neuron
9.900851,-1.5851024,pyramidal_neuron
12.301177,5.944572,pyramidal_neuron
12.179122,2.319621,pyramidal_neuron
10.934082,0.14422426,pyramidal_neuron
10.193745,6.3205934,pyramidal_neuron
8.743076,4.293961,pyramidal_neuron
8.325905,1.8325696,pyramidal_neuron
9.877308,-1.4274683,pyramidal_neuron
10.614431,-1.8692033,pyramidal_neuron
12.2057705,1.1140935,pyramidal_neuron
13.158326,5.2162313,pyramidal_neuron
10.480917,3.0031629,pyramidal_neuron
11.215736,1.6734239,pyramidal_neuron
12.020857,0.03586638,pyramidal_neuron
11.840175,3.9033928,pyramidal_neuron
9.524971,4.942908,pyramidal_neuron
11.986704,0.8903546,pyramidal_neuron
12.810214,3.512464,pyramidal_neuron
8.49516,3.3034742,pyramidal_neuron
9.608982,5.088768,pyramidal_neuron
8.732959,3.6460443,pyramidal_neuron
9.080928,3.8243814,pyramidal_neuron
8.7782,2.3906279,pyramidal_neuron
10.72905,5.2756352,pyramidal_neuron
10.459169,2.3407347,pyramidal_neuron
12.009457,2.5022058,pyramidal_neuron
9.532415,2.7572436,pyramidal_neuron
12.123677,2.3975637,pyramidal_neuron
-2.829719,8.417341,pyramidal_neuron
8.900222,1.7301983,pyramidal_neuron
11.889501,0.68697834,pyramidal_neuron
9.066127,5.420337,pyramidal_neuron
11.0072775,1.6025058,pyramidal_neuron
11.149338,-0.20631374,pyramidal_neuron
12.034417,3.033497,pyramidal_neuron
11.565205,0.4548314,pyramidal_neuron
8.332041,3.966011,pyramidal_neuron
12.157363,4.1735525,pyramidal_neuron
10.883103,0.25404182,pyramidal_neuron
9.385421,-0.93314785,pyramidal_neuron
8.944849,3.8608997,pyramidal_neuron
8.499301,2.8292296,pyramidal_neuron
9.973567,-1.289278,pyramidal_neuron
-2.644244,6.5871954,pyramidal_neuron
12.02542,1.8263576,pyramidal_neuron
11.286151,1.475298,pyramidal_neuron
10.886655,7.8441935,pyramidal_neuron
8.252302,1.997438,pyramidal_neuron
11.931515,5.083434,pyramidal_neuron
8.917665,-1.4068435,pyramidal_neuron
-2.4670753,8.574282,pyramidal_neuron
11.264111,-0.8892686,pyramidal_neuron
9.844043,-2.6153035,pyramidal_neuron
8.701168,3.0199797,pyramidal_neuron
9.194962,1.1048595,pyramidal_neuron
11.754956,1.5395693,pyramidal_neuron
11.901406,0.8328297,pyramidal_neuron
11.393545,2.3098347,pyramidal_neuron
10.855757,-1.6877377,pyramidal_neuron
11.803857,4.5551014,pyramidal_neuron
10.39231,4.658665,pyramidal_neuron
9.342068,0.9205484,pyramidal_neuron
-2.329902,7.4173765,pyramidal_neuron
-2.3427026,7.471401,pyramidal_neuron
11.94495,4.856982,pyramidal_neuron
12.296343,4.4978156,pyramidal_neuron
11.846868,3.564738,pyramidal_neuron
12.190957,1.1599926,pyramidal_neuron
9.904936,-2.5476956,pyramidal_neuron
12.195213,2.75796,pyramidal_neuron
10.10097,6.9316187,pyramidal_neuron
9.775403,5.401143,pyramidal_neuron
10.973305,-0.63147056,pyramidal_neuron
9.060937,1.5761567,pyramidal_neuron
11.412962,0.86679995,pyramidal_neuron
11.626638,2.3417437,pyramidal_neuron
12.163612,2.7680118,pyramidal_neuron
11.9698925,5.13217,pyramidal_neuron
8.707598,13.244251,pyramidal_neuron
9.184115,5.516511,pyramidal_neuron
9.747789,4.506695,pyramidal_neuron
9.694912,-1.1435738,pyramidal_neuron
9.717687,14.084131,pyramidal_neuron
11.665988,-0.539829,pyramidal_neuron
12.486208,1.8417826,pyramidal_neuron
9.204241,3.9511182,pyramidal_neuron
9.683963,0.93212664,pyramidal_neuron
9.389503,3.7293072,pyramidal_neuron
10.8704195,6.2295194,pyramidal_neuron
9.0761385,1.5163447,pyramidal_neuron
9.174394,1.0854374,pyramidal_neuron
9.342934,-0.568113,pyramidal_neuron
10.010911,10.130809,pyramidal_neuron
11.966043,0.064379014,pyramidal_neuron
10.9628525,6.7836204,pyramidal_neuron
10.800284,5.8813734,pyramidal_neuron
10.352705,2.5731242,pyramidal_neuron
9.522186,4.705206,pyramidal_neuron
9.836923,-1.027738,pyramidal_neuron
11.884728,3.2346652,pyramidal_neuron
11.844298,1.5664601,pyramidal_neuron
8.986899,4.175707,pyramidal_neuron
8.767994,3.8418963,pyramidal_neuron
10.366671,7.339994,pyramidal_neuron
9.095307,4.202405,pyramidal_neuron
8.860963,3.7678473,pyramidal_neuron
11.66195,0.19601192,pyramidal_neuron
8.721973,3.0488727,pyramidal_neuron
9.421047,5.418494,pyramidal_neuron
9.371955,5.3438463,pyramidal_neuron
8.374804,2.6737528,pyramidal_neuron
11.925624,3.510086,pyramidal_neuron
8.8629055,1.819109,pyramidal_neuron
12.0805855,2.3032956,pyramidal_neuron
11.04914,0.33303303,pyramidal_neuron
8.753309,3.9115853,pyramidal_neuron
11.430799,-0.8174983,pyramidal_neuron
-2.9149096,7.9810386,pyramidal_neuron
8.746524,3.8812444,pyramidal_neuron
9.512868,4.8027854,pyramidal_neuron
8.3890505,2.5170827,pyramidal_neuron
11.801415,0.7065493,pyramidal_neuron
9.377609,4.8456206,pyramidal_neuron
9.679081,5.46227,pyramidal_neuron
9.386376,4.6349487,pyramidal_neuron
9.153208,1.2156262,pyramidal_neuron
-2.6293333,6.9060435,pyramidal_neuron
-2.9252002,7.90858,pyramidal_neuron
12.291958,6.0901003,pyramidal_neuron
12.173927,1.0373666,pyramidal_neuron
8.920365,14.270757,pyramidal_neuron
8.894117,4.3076134,pyramidal_neuron
8.873281,1.9418204,pyramidal_neuron
11.20901,0.57024175,pyramidal_neuron
11.323884,2.6091473,pyramidal_neuron
12.337056,2.995702,pyramidal_neuron
8.303732,2.7586577,pyramidal_neuron
8.4902315,2.0279016,pyramidal_neuron
9.788604,4.655565,pyramidal_neuron
10.866721,-0.3295116,pyramidal_neuron
11.541018,0.039586492,pyramidal_neuron
9.503607,5.1671696,pyramidal_neuron
10.936226,5.857767,pyramidal_neuron
9.421568,0.9616404,pyramidal_neuron
9.372568,1.0460137,pyramidal_neuron
8.876564,4.5774126,pyramidal_neuron
9.729434,-1.0461209,pyramidal_neuron
11.83825,0.5595307,pyramidal_neuron
13.2963,6.064144,pyramidal_neuron
10.051728,-2.3796437,pyramidal_neuron
13.107469,4.8433123,pyramidal_neuron
12.040494,3.6086066,pyramidal_neuron
8.856848,4.051471,pyramidal_neuron
9.6345215,4.6226616,pyramidal_neuron
8.795949,2.2772133,pyramidal_neuron
10.496963,5.767582,pyramidal_neuron
11.711468,-0.17510802,pyramidal_neuron
10.631029,-1.9787424,pyramidal_neuron
9.47166,5.020386,pyramidal_neuron
9.343966,5.4048405,pyramidal_neuron
10.192806,6.1202807,pyramidal_neuron
9.64165,4.8508563,pyramidal_neuron
8.684923,3.597264,pyramidal_neuron
10.502857,5.7719145,pyramidal_neuron
12.311169,3.1831403,pyramidal_neuron
10.873337,6.213396,pyramidal_neuron
9.932244,-1.9042752,pyramidal_neuron
9.176602,4.5039263,pyramidal_neuron
8.742472,3.1400237,pyramidal_neuron
10.788321,6.227252,pyramidal_neuron
8.727051,3.6425908,pyramidal_neuron
8.562901,2.7613244,pyramidal_neuron
10.928933,6.248124,pyramidal_neuron
9.886714,-2.324657,pyramidal_neuron
12.174734,1.09366,pyramidal_neuron
10.5451975,5.4434476,pyramidal_neuron
8.798245,3.7962499,pyramidal_neuron
9.033254,4.13362,pyramidal_neuron
8.285393,1.9483029,pyramidal_neuron
11.915549,4.0776215,pyramidal_neuron
9.257761,1.1248215,pyramidal_neuron
9.487983,4.049795,pyramidal_neuron
-2.2781997,7.383891,pyramidal_neuron
12.005783,4.2629704,pyramidal_neuron
8.886904,4.3382816,pyramidal_neuron
9.46172,4.996954,pyramidal_neuron
11.942068,0.8083442,pyramidal_neuron
10.775408,-1.6442612,pyramidal_neuron
10.615246,8.033979,pyramidal_neuron
10.325958,5.9588485,pyramidal_neuron
9.05755,5.467452,pyramidal_neuron
8.726482,3.9859388,pyramidal_neuron
9.037366,4.0849576,pyramidal_neuron
8.689943,3.1541138,pyramidal_neuron
9.219236,5.5246286,pyramidal_neuron
13.085411,3.2153292,pyramidal_neuron
11.948936,5.421285,pyramidal_neuron
12.267226,1.1054604,pyramidal_neuron
8.509431,-0.04372614,pyramidal_neuron
10.148187,5.343325,pyramidal_neuron
8.779929,3.2841485,pyramidal_neuron
9.469081,-0.71720695,pyramidal_neuron
9.353603,5.0898542,pyramidal_neuron
8.796883,4.182617,pyramidal_neuron
10.301126,-1.2368742,pyramidal_neuron
10.856831,-1.8561847,pyramidal_neuron
8.887471,4.2007866,pyramidal_neuron
9.395508,5.760618,pyramidal_neuron
9.741855,4.701286,pyramidal_neuron
9.357389,5.190555,pyramidal_neuron
8.211311,1.9606471,pyramidal_neuron
8.612829,4.9173594,pyramidal_neuron
8.878775,4.1005616,pyramidal_neuron
8.801067,4.176627,pyramidal_neuron
12.250542,2.8509934,pyramidal_neuron
11.87837,3.5600903,pyramidal_neuron
9.505587,4.614123,pyramidal_neuron
8.809528,3.817695,pyramidal_neuron
8.123225,3.063818,pyramidal_neuron
10.543851,7.725337,pyramidal_neuron
12.437561,2.5273304,pyramidal_neuron
9.600021,0.9602649,pyramidal_neuron
9.6095495,0.4487687,pyramidal_neuron
11.117824,9.094669,pyramidal_neuron
9.554306,4.946573,pyramidal_neuron
10.914303,2.0566382,pyramidal_neuron
9.277727,1.1057518,pyramidal_neuron
8.670494,4.840254,pyramidal_neuron
-2.781707,6.994589,pyramidal_neuron
10.930423,6.1842546,pyramidal_neuron
9.26897,14.717752,pyramidal_neuron
10.378916,1.4634247,pyramidal_neuron
8.837819,4.1253643,pyramidal_neuron
10.235193,6.6816697,pyramidal_neuron
8.709579,2.4963357,pyramidal_neuron
8.811759,3.7892845,pyramidal_neuron
-2.6534026,6.593672,pyramidal_neuron
11.109903,-0.33877245,pyramidal_neuron
11.997741,0.0029625478,pyramidal_neuron
11.664168,-0.1831523,pyramidal_neuron
11.953538,3.5366013,pyramidal_neuron
12.414832,6.575249,pyramidal_neuron
11.579074,3.8508918,pyramidal_neuron
11.923366,4.2214165,pyramidal_neuron
8.874491,4.5383654,pyramidal_neuron
9.738937,5.4466357,pyramidal_neuron
9.362417,4.2051387,pyramidal_neuron
12.82719,4.7904634,pyramidal_neuron
8.596767,3.1060703,pyramidal_neuron
10.027898,4.7025695,pyramidal_neuron
10.477216,5.48381,pyramidal_neuron
11.142799,7.434649,pyramidal_neuron
8.327758,3.6046965,pyramidal_neuron
9.895053,4.990427,pyramidal_neuron
9.6023,5.4929914,pyramidal_neuron
8.603602,2.3548574,pyramidal_neuron
8.655597,2.5422883,pyramidal_neuron
12.503805,4.9754944,pyramidal_neuron
9.498098,5.169924,pyramidal_neuron
9.24199,4.7729683,pyramidal_neuron
8.592235,2.4987013,pyramidal_neuron
9.059938,4.308505,pyramidal_neuron
8.9112015,1.692503,pyramidal_neuron
-2.2832766,7.2857976,pyramidal_neuron
9.639266,2.1622486,pyramidal_neuron
9.761634,9.365249,pyramidal_neuron
10.349184,1.3644122,pyramidal_neuron
7.7577252,2.1711495,pyramidal_neuron
8.219198,2.0038793,pyramidal_neuron
9.350752,5.312519,pyramidal_neuron
9.582748,1.0820477,pyramidal_neuron
10.324318,7.42252,pyramidal_neuron
9.949832,4.6034193,pyramidal_neuron
9.145801,1.1988354,pyramidal_neuron
10.159635,5.3473587,pyramidal_neuron
9.931558,6.129806,pyramidal_neuron
8.875358,2.2881012,pyramidal_neuron
8.39134,2.877043,pyramidal_neuron
12.339097,2.6101801,pyramidal_neuron
11.394861,-0.8801854,pyramidal_neuron
8.566718,2.4315114,pyramidal_neuron
9.603572,1.0502733,pyramidal_neuron
10.415115,6.552582,pyramidal_neuron
8.360369,2.8895123,pyramidal_neuron
9.463336,-1.0872438,pyramidal_neuron
12.148906,2.665429,pyramidal_neuron
9.211584,5.3886104,pyramidal_neuron
9.324352,4.406857,pyramidal_neuron
9.868854,4.8705945,pyramidal_neuron
8.734317,4.6972876,pyramidal_neuron
8.759568,4.7050624,pyramidal_neuron
8.798924,3.9900067,pyramidal_neuron
-2.9505556,8.10683,pyramidal_neuron
12.830866,4.7535386,pyramidal_neuron
10.514262,5.835606,pyramidal_neuron
10.867297,0.16241169,pyramidal_neuron
9.073512,0.7859623,pyramidal_neuron
8.907586,1.5732625,pyramidal_neuron
-2.3346052,8.005185,pyramidal_neuron
8.692736,3.2497303,pyramidal_neuron
9.8463545,0.39147037,pyramidal_neuron
8.736518,3.120204,pyramidal_neuron
11.945856,2.8947186,pyramidal_neuron
8.635176,1.8240153,pyramidal_neuron
10.018934,4.8278008,pyramidal_neuron
8.269831,4.5429416,pyramidal_neuron
11.316203,2.641194,pyramidal_neuron
8.958539,5.021953,pyramidal_neuron
10.241257,6.4586062,pyramidal_neuron
8.249827,1.8634117,pyramidal_neuron
9.740529,-2.5416422,pyramidal_neuron
10.767677,-0.02689332,pyramidal_neuron
8.451881,2.3753893,pyramidal_neuron
11.227605,8.113119,pyramidal_neuron
8.704063,3.406913,pyramidal_neuron
10.495619,5.5126777,pyramidal_neuron
8.831679,3.6677163,pyramidal_neuron
9.524598,4.203038,pyramidal_neuron
11.846982,-0.39940605,pyramidal_neuron
9.322577,5.0867453,pyramidal_neuron
8.961939,4.0501523,pyramidal_neuron
9.229158,1.0929612,pyramidal_neuron
10.174631,7.0949144,pyramidal_neuron
-2.323208,7.7253723,pyramidal_neuron
8.665434,1.7311761,pyramidal_neuron
9.674297,4.741542,pyramidal_neuron
8.878053,4.0133395,pyramidal_neuron
10.0876875,5.0838776,pyramidal_neuron
9.749256,-1.1262264,pyramidal_neuron
10.781267,4.86906,pyramidal_neuron
8.456858,1.8564252,pyramidal_neuron
12.207415,1.6660631,pyramidal_neuron
8.326136,4.540478,pyramidal_neuron
10.516335,5.8645053,pyramidal_neuron
10.050177,6.854498,pyramidal_neuron
-2.2551718,8.100793,pyramidal_neuron
8.7232485,3.7123816,pyramidal_neuron
-2.2989357,8.008997,pyramidal_neuron
8.164943,1.3300594,pyramidal_neuron
11.922522,0.8474036,pyramidal_neuron
11.864024,4.2936687,pyramidal_neuron
11.709416,6.8521566,pyramidal_neuron
10.291442,3.4880135,pyramidal_neuron
10.502951,-0.9204039,pyramidal_neuron
9.5336485,5.4204392,pyramidal_neuron
10.965695,7.4946475,pyramidal_neuron
10.0615,6.925344,pyramidal_neuron
7.7360206,2.2628925,pyramidal_neuron
12.218789,6.203905,pyramidal_neuron
12.071612,2.4381402,pyramidal_neuron
9.778805,0.0093635265,pyramidal_neuron
8.850077,3.882815,pyramidal_neuron
11.707048,3.6833274,pyramidal_neuron
9.4603195,1.0395881,pyramidal_neuron
9.352938,0.9361293,pyramidal_neuron
9.346979,9.523305,pyramidal_neuron
8.240019,1.8952271,pyramidal_neuron
8.13381,3.1307268,pyramidal_neuron
8.684508,2.8027964,pyramidal_neuron
9.326412,3.9682562,pyramidal_neuron
11.632903,0.25460178,pyramidal_neuron
12.695042,6.1085844,pyramidal_neuron
11.911157,8.743339,pyramidal_neuron
-2.326748,7.422965,pyramidal_neuron
-2.0317237,9.10451,pyramidal_neuron
12.049136,3.7357197,pyramidal_neuron
13.076517,5.9664288,pyramidal_neuron
-2.2945209,8.053844,pyramidal_neuron
11.078905,1.6979562,pyramidal_neuron
8.371853,1.8754375,pyramidal_neuron
11.678784,3.7440894,pyramidal_neuron
11.255128,2.2391071,pyramidal_neuron
9.941614,5.737711,pyramidal_neuron
10.017239,4.7907968,pyramidal_neuron
10.863536,7.941166,pyramidal_neuron
8.632563,4.5160995,pyramidal_neuron
8.731257,3.7099175,pyramidal_neuron
10.545996,7.517272,pyramidal_neuron
-2.2940419,7.71128,pyramidal_neuron
10.800904,2.350204,pyramidal_neuron
-2.319121,7.9778466,pyramidal_neuron
7.794999,2.8182244,pyramidal_neuron
10.275541,-1.0028439,pyramidal_neuron
11.39264,5.9837375,pyramidal_neuron
9.931163,-2.0537846,pyramidal_neuron
9.041034,2.3434634,pyramidal_neuron
7.8537593,1.3053153,pyramidal_neuron
8.61605,4.947965,pyramidal_neuron
10.396712,-1.1098342,pyramidal_neuron
9.168566,14.831542,pyramidal_neuron
9.956826,4.6443844,pyramidal_neuron
11.033341,6.369572,pyramidal_neuron
8.894905,1.5540869,pyramidal_neuron
7.882904,1.3243892,pyramidal_neuron
10.408351,6.681763,pyramidal_neuron
8.281782,2.9174044,pyramidal_neuron
-2.30395,7.982319,pyramidal_neuron
8.690856,4.8474135,pyramidal_neuron
8.67243,4.3147335,pyramidal_neuron
8.648549,3.717738,pyramidal_neuron
7.749594,2.1579409,pyramidal_neuron
11.855359,-0.4168119,pyramidal_neuron
9.96392,-1.9189414,pyramidal_neuron
